Train Metrics
Epoch 0, 25% 	 Loss : 7.1574e+04 	 Res : 5.4131e+02 	 Enc : 2.3004e+03 	 AEnc : 2.4754e+02 	 MSE : 4.2397e+02
Training Epoch 106 finished, took current epoch 108.01s, cumulative time 11576.98s
Current Learning rate : 0.001
MODEL SAVED
Epoch 107, 25% 	 Loss : 6.4945e+00 	 Res : 6.5912e-03 	 Enc : 1.1512e-03 	 AEnc : 5.1755e-04 	 MSE : 8.8879e-01
Epoch 107, 50% 	 Loss : 6.3023e+00 	 Res : 5.2968e-03 	 Enc : 1.1725e-03 	 AEnc : 7.7032e-04 	 MSE : 4.6227e-01
Epoch 107, 75% 	 Loss : 6.6854e+00 	 Res : 6.4434e-03 	 Enc : 1.2302e-03 	 AEnc : 3.1563e-04 	 MSE : 7.2175e-01
Training Epoch 107 : 	 Train : 6.49495e+00 	 Res : 6.10588e-03 	 Enc : 1.17777e-03 	 AE : 5.28620e-04 	 MSE : 6.95576e-01
Validation Epoch 107 : 	 Train : 6.84654e+00 	 Res : 1.16836e-02 	 Enc : 1.20825e-03 	 AE : 1.20382e-03 	 MSE : 2.03821e+00
Training Epoch 107 finished, took current epoch 108.39s, cumulative time 11685.36s
Current Learning rate : 0.001
Epoch 108, 25% 	 Loss : 6.5608e+00 	 Res : 6.8954e-03 	 Enc : 1.1535e-03 	 AEnc : 6.9296e-04 	 MSE : 9.3759e-01
Epoch 108, 50% 	 Loss : 6.5015e+00 	 Res : 7.6918e-03 	 Enc : 1.1481e-03 	 AEnc : 7.1152e-04 	 MSE : 1.0977e+00
Epoch 108, 75% 	 Loss : 6.5242e+00 	 Res : 7.5412e-03 	 Enc : 1.1607e-03 	 AEnc : 7.9230e-04 	 MSE : 1.0052e+00
Training Epoch 108 : 	 Train : 6.53756e+00 	 Res : 7.06013e-03 	 Enc : 1.15440e-03 	 AE : 6.21295e-04 	 MSE : 9.43984e-01
Validation Epoch 108 : 	 Train : 6.30993e+00 	 Res : 4.95456e-03 	 Enc : 1.17412e-03 	 AE : 1.63665e-04 	 MSE : 1.03309e-01
Training Epoch 108 finished, took current epoch 108.25s, cumulative time 11793.59s
Current Learning rate : 0.001
Epoch 109, 25% 	 Loss : 6.4511e+00 	 Res : 5.8734e-03 	 Enc : 1.1545e-03 	 AEnc : 3.2263e-04 	 MSE : 6.7996e-01
Epoch 109, 50% 	 Loss : 6.3339e+00 	 Res : 5.4016e-03 	 Enc : 1.1088e-03 	 AEnc : 4.8916e-04 	 MSE : 5.4598e-01
Epoch 109, 75% 	 Loss : 6.5462e+00 	 Res : 8.7799e-03 	 Enc : 1.1879e-03 	 AEnc : 5.5244e-04 	 MSE : 1.4109e+00
Training Epoch 109 : 	 Train : 6.49613e+00 	 Res : 6.54238e-03 	 Enc : 1.14845e-03 	 AE : 4.79197e-04 	 MSE : 8.43425e-01
Validation Epoch 109 : 	 Train : 6.36469e+00 	 Res : 5.76922e-03 	 Enc : 1.16878e-03 	 AE : 1.87857e-04 	 MSE : 8.03562e-01
Training Epoch 109 finished, took current epoch 107.66s, cumulative time 11901.24s
Current Learning rate : 0.001
Epoch 110, 25% 	 Loss : 6.4125e+00 	 Res : 5.5527e-03 	 Enc : 1.1104e-03 	 AEnc : 2.9535e-04 	 MSE : 6.5356e-01
Epoch 110, 50% 	 Loss : 6.4366e+00 	 Res : 5.5024e-03 	 Enc : 1.0978e-03 	 AEnc : 2.4992e-04 	 MSE : 6.5246e-01
Epoch 110, 75% 	 Loss : 6.4487e+00 	 Res : 5.7837e-03 	 Enc : 1.0984e-03 	 AEnc : 2.5163e-04 	 MSE : 6.8009e-01
Training Epoch 110 : 	 Train : 6.43651e+00 	 Res : 5.65292e-03 	 Enc : 1.10154e-03 	 AE : 2.92600e-04 	 MSE : 6.66062e-01
Validation Epoch 110 : 	 Train : 6.38884e+00 	 Res : 6.22725e-03 	 Enc : 1.09780e-03 	 AE : 3.30096e-04 	 MSE : 1.05941e+00
Training Epoch 110 finished, took current epoch 107.31s, cumulative time 12008.51s
Current Learning rate : 0.001
Epoch 111, 25% 	 Loss : 6.3385e+00 	 Res : 5.5936e-03 	 Enc : 1.0980e-03 	 AEnc : 3.7351e-04 	 MSE : 6.0903e-01
Epoch 111, 50% 	 Loss : 6.4148e+00 	 Res : 5.6174e-03 	 Enc : 1.0877e-03 	 AEnc : 3.0023e-04 	 MSE : 6.9844e-01
Epoch 111, 75% 	 Loss : 6.5426e+00 	 Res : 5.5398e-03 	 Enc : 1.0837e-03 	 AEnc : 2.1268e-04 	 MSE : 6.4534e-01
Training Epoch 111 : 	 Train : 6.43677e+00 	 Res : 5.65052e-03 	 Enc : 1.09011e-03 	 AE : 2.98382e-04 	 MSE : 6.68973e-01
Validation Epoch 111 : 	 Train : 6.29886e+00 	 Res : 4.31279e-03 	 Enc : 1.06489e-03 	 AE : 1.36963e-04 	 MSE : 1.07720e-01
Training Epoch 111 finished, took current epoch 107.77s, cumulative time 12116.26s
Current Learning rate : 0.001
MODEL SAVED
Epoch 112, 25% 	 Loss : 6.4297e+00 	 Res : 7.6200e-03 	 Enc : 1.1060e-03 	 AEnc : 5.6312e-04 	 MSE : 1.1520e+00
Epoch 112, 50% 	 Loss : 6.6221e+00 	 Res : 7.5781e-03 	 Enc : 1.1040e-03 	 AEnc : 5.2130e-04 	 MSE : 1.1913e+00
Epoch 112, 75% 	 Loss : 6.4799e+00 	 Res : 4.9621e-03 	 Enc : 1.1255e-03 	 AEnc : 8.8509e-04 	 MSE : 4.1839e-01
Training Epoch 112 : 	 Train : 6.49535e+00 	 Res : 6.37703e-03 	 Enc : 1.10233e-03 	 AE : 6.66354e-04 	 MSE : 8.24221e-01
Validation Epoch 112 : 	 Train : 6.38683e+00 	 Res : 5.90215e-03 	 Enc : 1.13160e-03 	 AE : 7.14863e-04 	 MSE : 4.51143e-01
Training Epoch 112 finished, took current epoch 108.00s, cumulative time 12224.25s
Current Learning rate : 0.001
Epoch 113, 25% 	 Loss : 6.3029e+00 	 Res : 5.4399e-03 	 Enc : 1.0618e-03 	 AEnc : 4.9262e-04 	 MSE : 6.3370e-01
Epoch 113, 50% 	 Loss : 6.4235e+00 	 Res : 5.4279e-03 	 Enc : 1.0618e-03 	 AEnc : 3.0164e-04 	 MSE : 5.9323e-01
Epoch 113, 75% 	 Loss : 6.6477e+00 	 Res : 7.6131e-03 	 Enc : 1.0993e-03 	 AEnc : 8.0433e-04 	 MSE : 1.2564e+00
Training Epoch 113 : 	 Train : 6.46783e+00 	 Res : 5.88671e-03 	 Enc : 1.07223e-03 	 AE : 7.16222e-04 	 MSE : 7.34299e-01
Validation Epoch 113 : 	 Train : 6.37294e+00 	 Res : 5.83199e-03 	 Enc : 1.06407e-03 	 AE : 7.48120e-04 	 MSE : 9.29376e-01
Training Epoch 113 finished, took current epoch 108.16s, cumulative time 12332.40s
Current Learning rate : 0.001
Epoch 114, 25% 	 Loss : 6.4914e+00 	 Res : 5.3516e-03 	 Enc : 1.0620e-03 	 AEnc : 5.9089e-04 	 MSE : 5.1580e-01
Epoch 114, 50% 	 Loss : 6.4925e+00 	 Res : 7.4429e-03 	 Enc : 1.0718e-03 	 AEnc : 6.5032e-04 	 MSE : 1.2515e+00
Epoch 114, 75% 	 Loss : 6.5697e+00 	 Res : 8.7514e-03 	 Enc : 1.0640e-03 	 AEnc : 3.2206e-04 	 MSE : 1.6433e+00
Training Epoch 114 : 	 Train : 6.50703e+00 	 Res : 6.84589e-03 	 Enc : 1.07039e-03 	 AE : 5.69453e-04 	 MSE : 1.01621e+00
Validation Epoch 114 : 	 Train : 6.35221e+00 	 Res : 4.48726e-03 	 Enc : 1.06968e-03 	 AE : 1.36023e-03 	 MSE : 1.79326e-01
Training Epoch 114 finished, took current epoch 108.66s, cumulative time 12441.05s
Current Learning rate : 0.001
Epoch 115, 25% 	 Loss : 6.5863e+00 	 Res : 8.0066e-03 	 Enc : 1.0770e-03 	 AEnc : 6.8907e-04 	 MSE : 1.3908e+00
Epoch 115, 50% 	 Loss : 6.5682e+00 	 Res : 8.0798e-03 	 Enc : 1.0595e-03 	 AEnc : 2.7691e-04 	 MSE : 1.4769e+00
Epoch 115, 75% 	 Loss : 6.6534e+00 	 Res : 7.1553e-03 	 Enc : 1.0758e-03 	 AEnc : 3.0501e-04 	 MSE : 1.1184e+00
Training Epoch 115 : 	 Train : 6.51287e+00 	 Res : 7.25193e-03 	 Enc : 1.06610e-03 	 AE : 3.84099e-04 	 MSE : 1.16687e+00
Validation Epoch 115 : 	 Train : 6.37252e+00 	 Res : 5.51682e-03 	 Enc : 1.06289e-03 	 AE : 2.73172e-04 	 MSE : 6.30688e-01
Training Epoch 115 finished, took current epoch 108.17s, cumulative time 12549.19s
Current Learning rate : 0.001
Epoch 116, 25% 	 Loss : 6.6115e+00 	 Res : 5.4747e-03 	 Enc : 1.0583e-03 	 AEnc : 2.9705e-04 	 MSE : 6.1212e-01
Epoch 116, 50% 	 Loss : 6.4764e+00 	 Res : 5.1320e-03 	 Enc : 1.0393e-03 	 AEnc : 2.8062e-04 	 MSE : 5.3887e-01
Epoch 116, 75% 	 Loss : 6.2883e+00 	 Res : 5.4321e-03 	 Enc : 1.0379e-03 	 AEnc : 9.8150e-04 	 MSE : 6.1225e-01
Training Epoch 116 : 	 Train : 6.43022e+00 	 Res : 5.49108e-03 	 Enc : 1.04161e-03 	 AE : 5.87021e-04 	 MSE : 6.26350e-01
Validation Epoch 116 : 	 Train : 6.68963e+00 	 Res : 1.29799e-02 	 Enc : 1.10351e-03 	 AE : 2.02488e-04 	 MSE : 2.48646e+00
Training Epoch 116 finished, took current epoch 107.40s, cumulative time 12656.58s
Current Learning rate : 0.001
Epoch 117, 25% 	 Loss : 6.5004e+00 	 Res : 6.5389e-03 	 Enc : 1.0529e-03 	 AEnc : 5.2194e-04 	 MSE : 8.9707e-01
Epoch 117, 50% 	 Loss : 6.4292e+00 	 Res : 5.5721e-03 	 Enc : 1.0288e-03 	 AEnc : 8.6780e-04 	 MSE : 6.5606e-01
Epoch 117, 75% 	 Loss : 6.4385e+00 	 Res : 5.2518e-03 	 Enc : 1.0327e-03 	 AEnc : 4.3448e-04 	 MSE : 5.8350e-01
Training Epoch 117 : 	 Train : 6.43309e+00 	 Res : 5.69093e-03 	 Enc : 1.03127e-03 	 AE : 5.36575e-04 	 MSE : 6.96162e-01
Validation Epoch 117 : 	 Train : 6.25647e+00 	 Res : 4.11623e-03 	 Enc : 1.00564e-03 	 AE : 2.72896e-04 	 MSE : 3.42423e-01
Training Epoch 117 finished, took current epoch 107.97s, cumulative time 12764.52s
Current Learning rate : 0.001
MODEL SAVED
Epoch 118, 25% 	 Loss : 6.4053e+00 	 Res : 5.5922e-03 	 Enc : 1.0216e-03 	 AEnc : 4.7501e-04 	 MSE : 5.9651e-01
Epoch 118, 50% 	 Loss : 6.6331e+00 	 Res : 7.2393e-03 	 Enc : 1.0416e-03 	 AEnc : 6.2133e-04 	 MSE : 1.0083e+00
Epoch 118, 75% 	 Loss : 6.3716e+00 	 Res : 5.5392e-03 	 Enc : 1.0235e-03 	 AEnc : 5.2513e-04 	 MSE : 6.2818e-01
Training Epoch 118 : 	 Train : 6.43703e+00 	 Res : 5.95661e-03 	 Enc : 1.02366e-03 	 AE : 4.92716e-04 	 MSE : 7.20268e-01
Validation Epoch 118 : 	 Train : 6.45523e+00 	 Res : 7.84431e-03 	 Enc : 1.03714e-03 	 AE : 3.76496e-04 	 MSE : 1.04717e+00
Training Epoch 118 finished, took current epoch 109.03s, cumulative time 12873.54s
Current Learning rate : 0.001
Epoch 119, 25% 	 Loss : 6.4187e+00 	 Res : 5.3599e-03 	 Enc : 1.0155e-03 	 AEnc : 4.3283e-04 	 MSE : 6.2242e-01
Epoch 119, 50% 	 Loss : 6.4171e+00 	 Res : 5.1400e-03 	 Enc : 1.0120e-03 	 AEnc : 3.1876e-04 	 MSE : 5.3570e-01
Epoch 119, 75% 	 Loss : 6.3347e+00 	 Res : 4.8411e-03 	 Enc : 1.0144e-03 	 AEnc : 3.9281e-04 	 MSE : 4.0048e-01
Training Epoch 119 : 	 Train : 6.39262e+00 	 Res : 5.17384e-03 	 Enc : 1.01408e-03 	 AE : 4.42410e-04 	 MSE : 5.31172e-01
Validation Epoch 119 : 	 Train : 6.34189e+00 	 Res : 5.84533e-03 	 Enc : 1.05227e-03 	 AE : 3.23711e-04 	 MSE : 5.75850e-01
Training Epoch 119 finished, took current epoch 107.84s, cumulative time 12981.37s
Current Learning rate : 0.001
Epoch 120, 25% 	 Loss : 6.3411e+00 	 Res : 5.0025e-03 	 Enc : 1.0040e-03 	 AEnc : 4.0942e-04 	 MSE : 5.1810e-01
Epoch 120, 50% 	 Loss : 6.5343e+00 	 Res : 5.2137e-03 	 Enc : 9.8958e-04 	 AEnc : 2.4688e-04 	 MSE : 6.1973e-01
Epoch 120, 75% 	 Loss : 6.3308e+00 	 Res : 6.7423e-03 	 Enc : 1.0114e-03 	 AEnc : 7.0738e-04 	 MSE : 9.6245e-01
Training Epoch 120 : 	 Train : 6.41095e+00 	 Res : 5.53882e-03 	 Enc : 1.00198e-03 	 AE : 4.60366e-04 	 MSE : 6.67176e-01
Validation Epoch 120 : 	 Train : 6.23292e+00 	 Res : 3.66729e-03 	 Enc : 9.96832e-04 	 AE : 1.11019e-04 	 MSE : 8.74042e-02
Training Epoch 120 finished, took current epoch 107.79s, cumulative time 13089.13s
Current Learning rate : 0.001
MODEL SAVED
Epoch 121, 25% 	 Loss : 6.4280e+00 	 Res : 5.9156e-03 	 Enc : 1.0029e-03 	 AEnc : 3.7549e-04 	 MSE : 7.4518e-01
Epoch 121, 50% 	 Loss : 6.3573e+00 	 Res : 5.9799e-03 	 Enc : 1.0002e-03 	 AEnc : 3.9565e-04 	 MSE : 7.6461e-01
Epoch 121, 75% 	 Loss : 6.5824e+00 	 Res : 6.4044e-03 	 Enc : 1.0096e-03 	 AEnc : 1.1456e-03 	 MSE : 8.0611e-01
Training Epoch 121 : 	 Train : 6.43008e+00 	 Res : 5.91802e-03 	 Enc : 9.98020e-04 	 AE : 5.61007e-04 	 MSE : 7.37239e-01
Validation Epoch 121 : 	 Train : 6.34826e+00 	 Res : 5.68611e-03 	 Enc : 9.79577e-04 	 AE : 4.87222e-04 	 MSE : 8.91633e-01
Training Epoch 121 finished, took current epoch 108.50s, cumulative time 13197.59s
Current Learning rate : 0.001
Epoch 122, 25% 	 Loss : 6.3030e+00 	 Res : 5.1260e-03 	 Enc : 9.6856e-04 	 AEnc : 2.6379e-04 	 MSE : 6.2416e-01
Epoch 122, 50% 	 Loss : 6.4081e+00 	 Res : 5.1331e-03 	 Enc : 9.7204e-04 	 AEnc : 2.0542e-04 	 MSE : 6.2031e-01
Epoch 122, 75% 	 Loss : 6.6189e+00 	 Res : 8.3499e-03 	 Enc : 1.0248e-03 	 AEnc : 7.7725e-04 	 MSE : 1.3687e+00
Training Epoch 122 : 	 Train : 6.42959e+00 	 Res : 6.05426e-03 	 Enc : 9.90836e-04 	 AE : 4.08172e-04 	 MSE : 8.22032e-01
Validation Epoch 122 : 	 Train : 6.29396e+00 	 Res : 5.46493e-03 	 Enc : 9.58523e-04 	 AE : 2.66819e-04 	 MSE : 7.36720e-01
Training Epoch 122 finished, took current epoch 108.96s, cumulative time 13306.54s
Current Learning rate : 0.001
Epoch 123, 25% 	 Loss : 6.3173e+00 	 Res : 5.1095e-03 	 Enc : 9.6350e-04 	 AEnc : 1.9464e-04 	 MSE : 6.2173e-01
Epoch 123, 50% 	 Loss : 6.3837e+00 	 Res : 6.4997e-03 	 Enc : 9.7828e-04 	 AEnc : 3.9599e-04 	 MSE : 8.8262e-01
Epoch 123, 75% 	 Loss : 6.4723e+00 	 Res : 4.9592e-03 	 Enc : 9.9897e-04 	 AEnc : 6.2135e-04 	 MSE : 4.5596e-01
Training Epoch 123 : 	 Train : 6.39607e+00 	 Res : 5.49566e-03 	 Enc : 9.77057e-04 	 AE : 3.90166e-04 	 MSE : 6.51729e-01
Validation Epoch 123 : 	 Train : 6.30992e+00 	 Res : 5.41384e-03 	 Enc : 9.56465e-04 	 AE : 1.10532e-04 	 MSE : 7.71282e-01
Training Epoch 123 finished, took current epoch 109.07s, cumulative time 13415.59s
Current Learning rate : 0.001
Epoch 124, 25% 	 Loss : 6.3554e+00 	 Res : 5.8656e-03 	 Enc : 9.5918e-04 	 AEnc : 4.0784e-04 	 MSE : 7.2109e-01
Epoch 124, 50% 	 Loss : 6.5107e+00 	 Res : 9.0518e-03 	 Enc : 9.9879e-04 	 AEnc : 5.4205e-04 	 MSE : 1.8046e+00
Epoch 124, 75% 	 Loss : 6.3698e+00 	 Res : 5.9727e-03 	 Enc : 9.7831e-04 	 AEnc : 8.2425e-04 	 MSE : 7.9925e-01
Training Epoch 124 : 	 Train : 6.46356e+00 	 Res : 6.63134e-03 	 Enc : 9.86674e-04 	 AE : 5.17074e-04 	 MSE : 9.92501e-01
Validation Epoch 124 : 	 Train : 6.46587e+00 	 Res : 7.40329e-03 	 Enc : 1.02554e-03 	 AE : 6.64542e-04 	 MSE : 8.46242e-01
Training Epoch 124 finished, took current epoch 109.12s, cumulative time 13524.67s
Current Learning rate : 0.001
Epoch 125, 25% 	 Loss : 6.2339e+00 	 Res : 5.1538e-03 	 Enc : 9.4324e-04 	 AEnc : 3.9503e-04 	 MSE : 5.6966e-01
Epoch 125, 50% 	 Loss : 6.4858e+00 	 Res : 5.1501e-03 	 Enc : 9.7731e-04 	 AEnc : 2.9471e-04 	 MSE : 6.0254e-01
Epoch 125, 75% 	 Loss : 6.3659e+00 	 Res : 5.2669e-03 	 Enc : 9.7269e-04 	 AEnc : 4.0932e-04 	 MSE : 5.8679e-01
Training Epoch 125 : 	 Train : 6.37953e+00 	 Res : 5.11896e-03 	 Enc : 9.60669e-04 	 AE : 4.69531e-04 	 MSE : 5.71064e-01
Validation Epoch 125 : 	 Train : 6.29002e+00 	 Res : 3.78887e-03 	 Enc : 9.47093e-04 	 AE : 8.50365e-04 	 MSE : 7.26662e-02
Training Epoch 125 finished, took current epoch 108.28s, cumulative time 13632.92s
Current Learning rate : 0.001
Epoch 126, 25% 	 Loss : 6.2518e+00 	 Res : 4.9642e-03 	 Enc : 9.4729e-04 	 AEnc : 4.6679e-04 	 MSE : 5.4832e-01
Epoch 126, 50% 	 Loss : 6.4949e+00 	 Res : 6.4610e-03 	 Enc : 9.6160e-04 	 AEnc : 4.7574e-04 	 MSE : 8.5713e-01
Epoch 126, 75% 	 Loss : 6.3817e+00 	 Res : 5.4839e-03 	 Enc : 9.4322e-04 	 AEnc : 8.1011e-04 	 MSE : 7.3958e-01
Training Epoch 126 : 	 Train : 6.40073e+00 	 Res : 5.55447e-03 	 Enc : 9.51623e-04 	 AE : 5.39285e-04 	 MSE : 6.88427e-01
Validation Epoch 126 : 	 Train : 6.22474e+00 	 Res : 4.16350e-03 	 Enc : 9.46258e-04 	 AE : 2.94649e-04 	 MSE : 3.77186e-01
Training Epoch 126 finished, took current epoch 108.80s, cumulative time 13741.67s
Current Learning rate : 0.001
Epoch 127, 25% 	 Loss : 6.3493e+00 	 Res : 4.8305e-03 	 Enc : 9.4951e-04 	 AEnc : 4.6099e-04 	 MSE : 4.3862e-01
Epoch 127, 50% 	 Loss : 6.4312e+00 	 Res : 5.4336e-03 	 Enc : 9.6540e-04 	 AEnc : 4.6729e-04 	 MSE : 6.3337e-01
Epoch 127, 75% 	 Loss : 6.3179e+00 	 Res : 4.9319e-03 	 Enc : 9.2013e-04 	 AEnc : 2.4963e-04 	 MSE : 5.7522e-01
Training Epoch 127 : 	 Train : 6.36029e+00 	 Res : 5.04097e-03 	 Enc : 9.41334e-04 	 AE : 3.94673e-04 	 MSE : 5.44703e-01
Validation Epoch 127 : 	 Train : 6.25091e+00 	 Res : 4.44292e-03 	 Enc : 9.09916e-04 	 AE : 2.20182e-04 	 MSE : 4.81135e-01
Training Epoch 127 finished, took current epoch 107.89s, cumulative time 13849.54s
Current Learning rate : 0.001
Epoch 128, 25% 	 Loss : 6.3274e+00 	 Res : 5.0027e-03 	 Enc : 9.3254e-04 	 AEnc : 6.6286e-04 	 MSE : 5.2094e-01
Epoch 128, 50% 	 Loss : 6.3841e+00 	 Res : 4.8607e-03 	 Enc : 9.1108e-04 	 AEnc : 3.8644e-04 	 MSE : 5.6062e-01
Epoch 128, 75% 	 Loss : 6.4097e+00 	 Res : 4.8246e-03 	 Enc : 9.2011e-04 	 AEnc : 2.4762e-04 	 MSE : 5.6175e-01
Training Epoch 128 : 	 Train : 6.34889e+00 	 Res : 4.91303e-03 	 Enc : 9.21385e-04 	 AE : 3.74174e-04 	 MSE : 5.58193e-01
Validation Epoch 128 : 	 Train : 6.21787e+00 	 Res : 4.29186e-03 	 Enc : 9.16379e-04 	 AE : 1.44955e-04 	 MSE : 3.93657e-01
Training Epoch 128 finished, took current epoch 107.64s, cumulative time 13957.15s
Current Learning rate : 0.001
Epoch 129, 25% 	 Loss : 6.5683e+00 	 Res : 6.5519e-03 	 Enc : 9.4914e-04 	 AEnc : 1.5730e-03 	 MSE : 9.1593e-01
Epoch 129, 50% 	 Loss : 6.2916e+00 	 Res : 4.9293e-03 	 Enc : 9.1535e-04 	 AEnc : 1.2268e-03 	 MSE : 5.2790e-01
Epoch 129, 75% 	 Loss : 6.3981e+00 	 Res : 6.3356e-03 	 Enc : 9.4168e-04 	 AEnc : 1.2548e-03 	 MSE : 8.9624e-01
Training Epoch 129 : 	 Train : 6.43669e+00 	 Res : 5.64678e-03 	 Enc : 9.36529e-04 	 AE : 1.16589e-03 	 MSE : 7.03566e-01
Validation Epoch 129 : 	 Train : 6.20357e+00 	 Res : 3.72196e-03 	 Enc : 9.12506e-04 	 AE : 4.21808e-04 	 MSE : 6.69170e-02
Training Epoch 129 finished, took current epoch 109.48s, cumulative time 14066.61s
Current Learning rate : 0.001
Epoch 130, 25% 	 Loss : 6.4761e+00 	 Res : 4.8445e-03 	 Enc : 9.3873e-04 	 AEnc : 3.7073e-04 	 MSE : 4.7015e-01
Epoch 130, 50% 	 Loss : 6.2483e+00 	 Res : 5.6013e-03 	 Enc : 9.1684e-04 	 AEnc : 4.9341e-04 	 MSE : 7.1625e-01
Epoch 130, 75% 	 Loss : 6.4013e+00 	 Res : 5.4869e-03 	 Enc : 9.0567e-04 	 AEnc : 5.9424e-04 	 MSE : 7.3660e-01
Training Epoch 130 : 	 Train : 6.38672e+00 	 Res : 5.54773e-03 	 Enc : 9.19340e-04 	 AE : 4.46206e-04 	 MSE : 7.02966e-01
Validation Epoch 130 : 	 Train : 6.61425e+00 	 Res : 1.10210e-02 	 Enc : 8.94020e-04 	 AE : 4.68459e-04 	 MSE : 2.46312e+00
Training Epoch 130 finished, took current epoch 107.13s, cumulative time 14173.73s
Current Learning rate : 0.001
Epoch 131, 25% 	 Loss : 6.5069e+00 	 Res : 5.6267e-03 	 Enc : 9.1559e-04 	 AEnc : 5.5255e-04 	 MSE : 7.1104e-01
Epoch 131, 50% 	 Loss : 6.1776e+00 	 Res : 4.4447e-03 	 Enc : 9.0442e-04 	 AEnc : 7.5550e-04 	 MSE : 3.7585e-01
Epoch 131, 75% 	 Loss : 6.3673e+00 	 Res : 4.9624e-03 	 Enc : 8.9180e-04 	 AEnc : 2.5174e-04 	 MSE : 5.9030e-01
Training Epoch 131 : 	 Train : 6.35650e+00 	 Res : 4.97073e-03 	 Enc : 9.02789e-04 	 AE : 5.06775e-04 	 MSE : 5.52713e-01
Validation Epoch 131 : 	 Train : 6.19321e+00 	 Res : 3.72325e-03 	 Enc : 8.76362e-04 	 AE : 1.70696e-04 	 MSE : 2.57156e-01
Training Epoch 131 finished, took current epoch 110.93s, cumulative time 14284.64s
Current Learning rate : 0.001
Epoch 132, 25% 	 Loss : 6.3498e+00 	 Res : 7.0706e-03 	 Enc : 9.1533e-04 	 AEnc : 2.9442e-04 	 MSE : 1.1031e+00
Epoch 132, 50% 	 Loss : 6.4983e+00 	 Res : 4.9779e-03 	 Enc : 9.1983e-04 	 AEnc : 4.8667e-04 	 MSE : 5.1764e-01
Epoch 132, 75% 	 Loss : 6.4467e+00 	 Res : 8.1542e-03 	 Enc : 8.8976e-04 	 AEnc : 4.5894e-04 	 MSE : 1.5868e+00
Training Epoch 132 : 	 Train : 6.42434e+00 	 Res : 6.46828e-03 	 Enc : 9.06571e-04 	 AE : 4.00525e-04 	 MSE : 1.00365e+00
Validation Epoch 132 : 	 Train : 6.24578e+00 	 Res : 4.27027e-03 	 Enc : 8.99218e-04 	 AE : 7.52035e-04 	 MSE : 3.67398e-01
Training Epoch 132 finished, took current epoch 108.58s, cumulative time 14393.19s
Current Learning rate : 0.001
Epoch 133, 25% 	 Loss : 6.3811e+00 	 Res : 4.1520e-03 	 Enc : 9.0137e-04 	 AEnc : 1.1375e-03 	 MSE : 2.9149e-01
Epoch 133, 50% 	 Loss : 6.4294e+00 	 Res : 5.1034e-03 	 Enc : 8.9113e-04 	 AEnc : 4.9796e-04 	 MSE : 6.0177e-01
Epoch 133, 75% 	 Loss : 6.3119e+00 	 Res : 5.3223e-03 	 Enc : 8.9107e-04 	 AEnc : 5.1380e-04 	 MSE : 7.0595e-01
Training Epoch 133 : 	 Train : 6.35595e+00 	 Res : 4.95167e-03 	 Enc : 8.92886e-04 	 AE : 6.03646e-04 	 MSE : 5.64627e-01
Validation Epoch 133 : 	 Train : 6.27016e+00 	 Res : 5.21858e-03 	 Enc : 8.70336e-04 	 AE : 1.08182e-04 	 MSE : 7.75637e-01
Training Epoch 133 finished, took current epoch 110.61s, cumulative time 14503.78s
Current Learning rate : 0.001
Epoch 134, 25% 	 Loss : 6.3188e+00 	 Res : 5.8994e-03 	 Enc : 9.0831e-04 	 AEnc : 2.8659e-04 	 MSE : 7.6932e-01
Epoch 134, 50% 	 Loss : 6.5068e+00 	 Res : 6.9839e-03 	 Enc : 9.6073e-04 	 AEnc : 7.1207e-04 	 MSE : 1.2348e+00
Epoch 134, 75% 	 Loss : 6.3973e+00 	 Res : 4.9108e-03 	 Enc : 8.8315e-04 	 AEnc : 4.5899e-04 	 MSE : 6.1548e-01
Training Epoch 134 : 	 Train : 6.39248e+00 	 Res : 5.74726e-03 	 Enc : 9.10014e-04 	 AE : 4.25027e-04 	 MSE : 8.12115e-01
Validation Epoch 134 : 	 Train : 6.26205e+00 	 Res : 4.40283e-03 	 Enc : 9.03627e-04 	 AE : 4.75866e-04 	 MSE : 1.58585e-01
Training Epoch 134 finished, took current epoch 109.76s, cumulative time 14613.52s
Current Learning rate : 0.001
Epoch 135, 25% 	 Loss : 6.3621e+00 	 Res : 4.9426e-03 	 Enc : 8.8472e-04 	 AEnc : 2.5339e-04 	 MSE : 5.9767e-01
Epoch 135, 50% 	 Loss : 6.3501e+00 	 Res : 4.8559e-03 	 Enc : 8.8121e-04 	 AEnc : 4.1064e-04 	 MSE : 5.9004e-01
Epoch 135, 75% 	 Loss : 6.2031e+00 	 Res : 5.1115e-03 	 Enc : 8.6590e-04 	 AEnc : 2.3345e-04 	 MSE : 6.0769e-01
Training Epoch 135 : 	 Train : 6.33647e+00 	 Res : 4.95334e-03 	 Enc : 8.82078e-04 	 AE : 3.00414e-04 	 MSE : 5.87502e-01
Validation Epoch 135 : 	 Train : 6.18693e+00 	 Res : 3.72884e-03 	 Enc : 8.71512e-04 	 AE : 2.62412e-04 	 MSE : 2.04439e-01
Training Epoch 135 finished, took current epoch 109.70s, cumulative time 14723.21s
Current Learning rate : 0.001
Epoch 136, 25% 	 Loss : 6.5097e+00 	 Res : 6.4255e-03 	 Enc : 9.0409e-04 	 AEnc : 5.6627e-04 	 MSE : 9.6926e-01
