Train Metrics
Epoch 0, 25% 	 Loss : 1.2465e+03 	 Res : 3.2659e+01 	 Enc : 7.7164e+01 	 AEnc : 2.8845e+01 	 MSE : 9.2421e+01
Current Learning rate : 0.001
Epoch 75, 25% 	 Loss : 7.8230e-01 	 Res : 1.1883e-02 	 Enc : 7.5102e-04 	 AEnc : 2.6999e-04 	 MSE : 4.3387e+00
Epoch 75, 50% 	 Loss : 7.7175e-01 	 Res : 1.0231e-02 	 Enc : 7.6014e-04 	 AEnc : 4.3424e-04 	 MSE : 3.2144e+00
Epoch 75, 75% 	 Loss : 7.4190e-01 	 Res : 8.6077e-03 	 Enc : 7.4566e-04 	 AEnc : 3.5912e-04 	 MSE : 2.3693e+00
Training Epoch 75 : 	 Train : 7.61280e-01 	 Res : 9.90667e-03 	 Enc : 7.53359e-04 	 AE : 3.24434e-04 	 MSE : 3.09277e+00
Validation Epoch 75 : 	 Train : 7.31709e-01 	 Res : 6.36042e-03 	 Enc : 7.12208e-04 	 AE : 1.02361e-04 	 MSE : 1.80848e+00
Training Epoch 75 finished, took current epoch 70.58s, cumulative time 5337.85s
Current Learning rate : 0.001
MODEL SAVED
Epoch 76, 25% 	 Loss : 8.0344e-01 	 Res : 1.1214e-02 	 Enc : 7.1081e-04 	 AEnc : 2.5302e-04 	 MSE : 5.1609e+00
Epoch 76, 50% 	 Loss : 7.8986e-01 	 Res : 1.1501e-02 	 Enc : 7.9879e-04 	 AEnc : 1.0102e-04 	 MSE : 4.3906e+00
Epoch 76, 75% 	 Loss : 7.4793e-01 	 Res : 1.0527e-02 	 Enc : 7.2315e-04 	 AEnc : 1.4256e-04 	 MSE : 3.3188e+00
Training Epoch 76 : 	 Train : 8.06819e-01 	 Res : 1.31349e-02 	 Enc : 7.78944e-04 	 AE : 2.21270e-04 	 MSE : 5.24089e+00
Validation Epoch 76 : 	 Train : 7.92968e-01 	 Res : 1.13047e-02 	 Enc : 7.49901e-04 	 AE : 3.34906e-05 	 MSE : 3.61034e+00
Training Epoch 76 finished, took current epoch 69.83s, cumulative time 5407.63s
Current Learning rate : 0.001
Epoch 77, 25% 	 Loss : 8.1107e-01 	 Res : 1.5095e-02 	 Enc : 7.6568e-04 	 AEnc : 1.8770e-04 	 MSE : 3.3701e+00
Epoch 77, 50% 	 Loss : 7.6092e-01 	 Res : 9.8419e-03 	 Enc : 7.0317e-04 	 AEnc : 5.8882e-04 	 MSE : 2.4862e+00
Epoch 77, 75% 	 Loss : 7.7657e-01 	 Res : 1.1008e-02 	 Enc : 7.4045e-04 	 AEnc : 4.2238e-04 	 MSE : 4.1431e+00
Training Epoch 77 : 	 Train : 7.77481e-01 	 Res : 1.15867e-02 	 Enc : 7.40102e-04 	 AE : 3.25844e-04 	 MSE : 3.19136e+00
Validation Epoch 77 : 	 Train : 7.37986e-01 	 Res : 8.06979e-03 	 Enc : 6.29823e-04 	 AE : 5.55640e-05 	 MSE : 1.57952e+00
Training Epoch 77 finished, took current epoch 69.79s, cumulative time 5477.38s
Current Learning rate : 0.001
Epoch 78, 25% 	 Loss : 7.7648e-01 	 Res : 1.0414e-02 	 Enc : 7.5287e-04 	 AEnc : 1.9981e-04 	 MSE : 3.1401e+00
Epoch 78, 50% 	 Loss : 8.0074e-01 	 Res : 1.1949e-02 	 Enc : 7.4459e-04 	 AEnc : 8.7939e-05 	 MSE : 5.0751e+00
Epoch 78, 75% 	 Loss : 7.7927e-01 	 Res : 1.0949e-02 	 Enc : 7.4312e-04 	 AEnc : 7.9687e-05 	 MSE : 4.3496e+00
Training Epoch 78 : 	 Train : 7.77058e-01 	 Res : 1.07608e-02 	 Enc : 7.61721e-04 	 AE : 1.95590e-04 	 MSE : 3.97720e+00
Validation Epoch 78 : 	 Train : 7.71204e-01 	 Res : 8.30283e-03 	 Enc : 6.92499e-04 	 AE : 1.02643e-03 	 MSE : 2.59963e+00
Training Epoch 78 finished, took current epoch 69.57s, cumulative time 5546.91s
Current Learning rate : 0.001
Epoch 79, 25% 	 Loss : 7.7587e-01 	 Res : 9.0011e-03 	 Enc : 7.2013e-04 	 AEnc : 1.6182e-03 	 MSE : 2.8535e+00
Epoch 79, 50% 	 Loss : 7.9833e-01 	 Res : 1.1115e-02 	 Enc : 7.3508e-04 	 AEnc : 8.2556e-04 	 MSE : 4.1690e+00
Epoch 79, 75% 	 Loss : 7.7444e-01 	 Res : 1.0333e-02 	 Enc : 7.5815e-04 	 AEnc : 1.4079e-03 	 MSE : 4.1207e+00
Training Epoch 79 : 	 Train : 7.81998e-01 	 Res : 1.00309e-02 	 Enc : 7.39923e-04 	 AE : 1.14451e-03 	 MSE : 3.68771e+00
Validation Epoch 79 : 	 Train : 7.22485e-01 	 Res : 6.84074e-03 	 Enc : 7.22135e-04 	 AE : 1.66469e-04 	 MSE : 1.49335e+00
Training Epoch 79 finished, took current epoch 70.67s, cumulative time 5617.55s
Current Learning rate : 0.001
Epoch 80, 25% 	 Loss : 7.9992e-01 	 Res : 1.4799e-02 	 Enc : 6.9865e-04 	 AEnc : 3.3959e-04 	 MSE : 3.6678e+00
Epoch 80, 50% 	 Loss : 7.6262e-01 	 Res : 9.9133e-03 	 Enc : 7.4575e-04 	 AEnc : 3.2359e-04 	 MSE : 2.2508e+00
Epoch 80, 75% 	 Loss : 8.1512e-01 	 Res : 1.1541e-02 	 Enc : 7.1450e-04 	 AEnc : 1.1308e-03 	 MSE : 3.3994e+00
Training Epoch 80 : 	 Train : 7.83701e-01 	 Res : 1.18594e-02 	 Enc : 7.19845e-04 	 AE : 5.30602e-04 	 MSE : 3.49816e+00
Validation Epoch 80 : 	 Train : 7.80918e-01 	 Res : 9.67718e-03 	 Enc : 6.94167e-04 	 AE : 7.19298e-05 	 MSE : 4.15121e+00
Training Epoch 80 finished, took current epoch 69.88s, cumulative time 5687.34s
Current Learning rate : 0.001
Epoch 81, 25% 	 Loss : 7.5605e-01 	 Res : 1.0350e-02 	 Enc : 7.0655e-04 	 AEnc : 4.6652e-05 	 MSE : 4.1538e+00
Epoch 81, 50% 	 Loss : 7.9493e-01 	 Res : 1.0590e-02 	 Enc : 7.7638e-04 	 AEnc : 6.5019e-05 	 MSE : 4.2846e+00
Epoch 81, 75% 	 Loss : 7.2931e-01 	 Res : 8.6971e-03 	 Enc : 7.0580e-04 	 AEnc : 3.2010e-04 	 MSE : 2.6487e+00
Training Epoch 81 : 	 Train : 7.63138e-01 	 Res : 9.66612e-03 	 Enc : 7.27787e-04 	 AE : 4.25893e-04 	 MSE : 3.47375e+00
Validation Epoch 81 : 	 Train : 7.30891e-01 	 Res : 6.68132e-03 	 Enc : 6.82212e-04 	 AE : 3.27634e-05 	 MSE : 2.53386e+00
Training Epoch 81 finished, took current epoch 70.89s, cumulative time 5758.15s
Current Learning rate : 0.001
Epoch 82, 25% 	 Loss : 7.9846e-01 	 Res : 1.4754e-02 	 Enc : 7.5825e-04 	 AEnc : 2.1686e-04 	 MSE : 4.6530e+00
Epoch 82, 50% 	 Loss : 7.5527e-01 	 Res : 1.0434e-02 	 Enc : 6.9339e-04 	 AEnc : 6.7225e-04 	 MSE : 2.3489e+00
Epoch 82, 75% 	 Loss : 7.1832e-01 	 Res : 7.4638e-03 	 Enc : 6.4893e-04 	 AEnc : 5.3907e-04 	 MSE : 1.8767e+00
Training Epoch 82 : 	 Train : 7.53174e-01 	 Res : 1.02107e-02 	 Enc : 6.92452e-04 	 AE : 4.91799e-04 	 MSE : 2.82861e+00
Validation Epoch 82 : 	 Train : 7.90259e-01 	 Res : 1.12444e-02 	 Enc : 7.53556e-04 	 AE : 5.71778e-04 	 MSE : 4.47738e+00
Training Epoch 82 finished, took current epoch 70.67s, cumulative time 5828.79s
Current Learning rate : 0.001
Epoch 83, 25% 	 Loss : 7.5287e-01 	 Res : 8.1537e-03 	 Enc : 6.7433e-04 	 AEnc : 5.4225e-04 	 MSE : 1.9667e+00
Epoch 83, 50% 	 Loss : 7.4597e-01 	 Res : 7.0128e-03 	 Enc : 6.1701e-04 	 AEnc : 1.9366e-03 	 MSE : 1.7999e+00
Epoch 83, 75% 	 Loss : 7.1382e-01 	 Res : 6.8815e-03 	 Enc : 6.0397e-04 	 AEnc : 1.4325e-03 	 MSE : 1.8276e+00
Training Epoch 83 : 	 Train : 7.36169e-01 	 Res : 7.43811e-03 	 Enc : 6.31584e-04 	 AE : 1.16083e-03 	 MSE : 1.89419e+00
Validation Epoch 83 : 	 Train : 7.29526e-01 	 Res : 7.31071e-03 	 Enc : 6.04857e-04 	 AE : 3.58433e-04 	 MSE : 1.63718e+00
Training Epoch 83 finished, took current epoch 71.09s, cumulative time 5899.82s
Current Learning rate : 0.001
Epoch 84, 25% 	 Loss : 7.3341e-01 	 Res : 7.3280e-03 	 Enc : 6.0933e-04 	 AEnc : 1.0118e-03 	 MSE : 1.9941e+00
Epoch 84, 50% 	 Loss : 7.1773e-01 	 Res : 7.7480e-03 	 Enc : 6.2496e-04 	 AEnc : 1.9215e-04 	 MSE : 2.2788e+00
Epoch 84, 75% 	 Loss : 7.1751e-01 	 Res : 8.1259e-03 	 Enc : 6.3980e-04 	 AEnc : 5.4078e-05 	 MSE : 2.1987e+00
Training Epoch 84 : 	 Train : 7.44820e-01 	 Res : 9.18383e-03 	 Enc : 6.58825e-04 	 AE : 3.47422e-04 	 MSE : 2.95488e+00
Validation Epoch 84 : 	 Train : 7.30464e-01 	 Res : 6.39979e-03 	 Enc : 5.76341e-04 	 AE : 3.96132e-05 	 MSE : 2.64688e+00
Training Epoch 84 finished, took current epoch 70.11s, cumulative time 5969.86s
Current Learning rate : 0.001
Epoch 85, 25% 	 Loss : 7.6385e-01 	 Res : 1.3356e-02 	 Enc : 6.9793e-04 	 AEnc : 1.9608e-04 	 MSE : 3.5472e+00
Epoch 85, 50% 	 Loss : 8.0071e-01 	 Res : 1.0986e-02 	 Enc : 6.8051e-04 	 AEnc : 3.7554e-04 	 MSE : 4.2275e+00
Epoch 85, 75% 	 Loss : 8.0383e-01 	 Res : 1.0421e-02 	 Enc : 7.7871e-04 	 AEnc : 4.9973e-04 	 MSE : 4.0551e+00
Training Epoch 85 : 	 Train : 8.18908e-01 	 Res : 1.35736e-02 	 Enc : 7.36952e-04 	 AE : 4.89768e-04 	 MSE : 5.44053e+00
Validation Epoch 85 : 	 Train : 7.56384e-01 	 Res : 7.74965e-03 	 Enc : 1.11226e-03 	 AE : 9.20426e-05 	 MSE : 2.30126e+00
Training Epoch 85 finished, took current epoch 70.81s, cumulative time 6040.62s
Current Learning rate : 0.001
Epoch 86, 25% 	 Loss : 7.9196e-01 	 Res : 1.0582e-02 	 Enc : 7.8858e-04 	 AEnc : 1.4989e-03 	 MSE : 3.0792e+00
Epoch 86, 50% 	 Loss : 8.2946e-01 	 Res : 1.3346e-02 	 Enc : 7.5049e-04 	 AEnc : 4.4723e-04 	 MSE : 6.4306e+00
Epoch 86, 75% 	 Loss : 8.0031e-01 	 Res : 1.1989e-02 	 Enc : 7.9032e-04 	 AEnc : 4.5065e-04 	 MSE : 4.1381e+00
Training Epoch 86 : 	 Train : 7.88096e-01 	 Res : 1.11460e-02 	 Enc : 7.74497e-04 	 AE : 7.39989e-04 	 MSE : 4.06996e+00
Validation Epoch 86 : 	 Train : 7.12012e-01 	 Res : 6.73558e-03 	 Enc : 6.19751e-04 	 AE : 1.31066e-04 	 MSE : 1.34614e+00
Training Epoch 86 finished, took current epoch 71.04s, cumulative time 6111.60s
Current Learning rate : 0.001
Epoch 87, 25% 	 Loss : 7.4135e-01 	 Res : 8.3224e-03 	 Enc : 6.3477e-04 	 AEnc : 3.1952e-04 	 MSE : 2.3788e+00
Epoch 87, 50% 	 Loss : 7.7216e-01 	 Res : 1.0827e-02 	 Enc : 6.4085e-04 	 AEnc : 4.7485e-04 	 MSE : 3.9719e+00
Epoch 87, 75% 	 Loss : 7.4480e-01 	 Res : 9.9353e-03 	 Enc : 6.4170e-04 	 AEnc : 6.2196e-05 	 MSE : 3.8689e+00
Training Epoch 87 : 	 Train : 7.55700e-01 	 Res : 9.65323e-03 	 Enc : 6.55304e-04 	 AE : 3.38650e-04 	 MSE : 3.49654e+00
Validation Epoch 87 : 	 Train : 7.61685e-01 	 Res : 8.81384e-03 	 Enc : 6.73411e-04 	 AE : 4.46431e-04 	 MSE : 2.71352e+00
Training Epoch 87 finished, took current epoch 70.97s, cumulative time 6182.51s
Current Learning rate : 0.001
Epoch 88, 25% 	 Loss : 7.3785e-01 	 Res : 9.9642e-03 	 Enc : 6.5437e-04 	 AEnc : 9.8935e-05 	 MSE : 3.4805e+00
Epoch 88, 50% 	 Loss : 7.7470e-01 	 Res : 1.0075e-02 	 Enc : 6.5658e-04 	 AEnc : 5.2974e-04 	 MSE : 2.6450e+00
Epoch 88, 75% 	 Loss : 7.4643e-01 	 Res : 8.7617e-03 	 Enc : 6.5196e-04 	 AEnc : 7.5399e-04 	 MSE : 2.4068e+00
Training Epoch 88 : 	 Train : 7.47273e-01 	 Res : 9.49779e-03 	 Enc : 6.54106e-04 	 AE : 4.51571e-04 	 MSE : 2.80379e+00
Validation Epoch 88 : 	 Train : 7.16314e-01 	 Res : 6.60624e-03 	 Enc : 6.45692e-04 	 AE : 2.88901e-04 	 MSE : 1.66855e+00
Training Epoch 88 finished, took current epoch 70.02s, cumulative time 6252.51s
Current Learning rate : 0.001
Epoch 89, 25% 	 Loss : 7.3281e-01 	 Res : 8.7201e-03 	 Enc : 6.2907e-04 	 AEnc : 3.2666e-04 	 MSE : 2.6754e+00
Epoch 89, 50% 	 Loss : 7.8396e-01 	 Res : 1.3904e-02 	 Enc : 7.1629e-04 	 AEnc : 2.0831e-04 	 MSE : 5.3438e+00
Epoch 89, 75% 	 Loss : 8.0062e-01 	 Res : 1.0381e-02 	 Enc : 7.4774e-04 	 AEnc : 5.5887e-04 	 MSE : 3.5305e+00
Training Epoch 89 : 	 Train : 7.58704e-01 	 Res : 1.04457e-02 	 Enc : 6.87125e-04 	 AE : 2.96679e-04 	 MSE : 3.68433e+00
Validation Epoch 89 : 	 Train : 6.98172e-01 	 Res : 5.96383e-03 	 Enc : 6.29475e-04 	 AE : 4.38408e-05 	 MSE : 7.95700e-01
Training Epoch 89 finished, took current epoch 70.47s, cumulative time 6322.88s
Current Learning rate : 0.001
MODEL SAVED
Epoch 90, 25% 	 Loss : 7.3438e-01 	 Res : 9.1130e-03 	 Enc : 6.5772e-04 	 AEnc : 5.9043e-04 	 MSE : 2.8010e+00
Epoch 90, 50% 	 Loss : 8.5040e-01 	 Res : 1.2876e-02 	 Enc : 7.0732e-04 	 AEnc : 1.4039e-03 	 MSE : 5.5734e+00
Epoch 90, 75% 	 Loss : 7.3933e-01 	 Res : 8.2443e-03 	 Enc : 6.6300e-04 	 AEnc : 7.4846e-04 	 MSE : 2.7147e+00
Training Epoch 90 : 	 Train : 7.55080e-01 	 Res : 9.30526e-03 	 Enc : 6.57884e-04 	 AE : 7.70893e-04 	 MSE : 3.13805e+00
Validation Epoch 90 : 	 Train : 6.91875e-01 	 Res : 6.01070e-03 	 Enc : 5.73165e-04 	 AE : 4.74407e-05 	 MSE : 7.51735e-01
Training Epoch 90 finished, took current epoch 69.99s, cumulative time 6392.77s
Current Learning rate : 0.001
Epoch 91, 25% 	 Loss : 7.2877e-01 	 Res : 8.7869e-03 	 Enc : 6.0270e-04 	 AEnc : 1.4444e-04 	 MSE : 2.3519e+00
Epoch 91, 50% 	 Loss : 7.0727e-01 	 Res : 7.4078e-03 	 Enc : 5.6223e-04 	 AEnc : 4.1561e-04 	 MSE : 1.9540e+00
Epoch 91, 75% 	 Loss : 7.2542e-01 	 Res : 8.6465e-03 	 Enc : 5.8903e-04 	 AEnc : 3.0224e-04 	 MSE : 1.8021e+00
Training Epoch 91 : 	 Train : 7.24733e-01 	 Res : 8.62780e-03 	 Enc : 5.82683e-04 	 AE : 2.56197e-04 	 MSE : 2.05291e+00
Validation Epoch 91 : 	 Train : 7.31261e-01 	 Res : 9.68805e-03 	 Enc : 5.89491e-04 	 AE : 1.84926e-04 	 MSE : 1.15001e+00
Training Epoch 91 finished, took current epoch 70.54s, cumulative time 6463.27s
Current Learning rate : 0.001
Epoch 92, 25% 	 Loss : 7.0386e-01 	 Res : 7.9203e-03 	 Enc : 5.9187e-04 	 AEnc : 1.8795e-04 	 MSE : 1.8624e+00
Epoch 92, 50% 	 Loss : 7.2311e-01 	 Res : 8.1844e-03 	 Enc : 5.4446e-04 	 AEnc : 5.3650e-04 	 MSE : 1.3234e+00
Epoch 92, 75% 	 Loss : 7.2926e-01 	 Res : 9.3328e-03 	 Enc : 5.4487e-04 	 AEnc : 4.9842e-04 	 MSE : 3.3350e+00
Training Epoch 92 : 	 Train : 7.27851e-01 	 Res : 8.53286e-03 	 Enc : 5.69650e-04 	 AE : 3.79629e-04 	 MSE : 2.40231e+00
Validation Epoch 92 : 	 Train : 7.51979e-01 	 Res : 7.84820e-03 	 Enc : 5.46535e-04 	 AE : 6.49290e-05 	 MSE : 3.92236e+00
Training Epoch 92 finished, took current epoch 70.55s, cumulative time 6533.77s
Current Learning rate : 0.001
Epoch 93, 25% 	 Loss : 7.3869e-01 	 Res : 1.1098e-02 	 Enc : 6.1055e-04 	 AEnc : 2.0564e-04 	 MSE : 3.7872e+00
Epoch 93, 50% 	 Loss : 7.3686e-01 	 Res : 7.6449e-03 	 Enc : 6.3799e-04 	 AEnc : 7.5090e-04 	 MSE : 2.0980e+00
Epoch 93, 75% 	 Loss : 7.2771e-01 	 Res : 6.9175e-03 	 Enc : 5.6725e-04 	 AEnc : 6.7831e-04 	 MSE : 1.9640e+00
Training Epoch 93 : 	 Train : 7.31229e-01 	 Res : 8.79591e-03 	 Enc : 5.99691e-04 	 AE : 4.76972e-04 	 MSE : 2.66917e+00
Validation Epoch 93 : 	 Train : 8.29211e-01 	 Res : 2.04730e-02 	 Enc : 7.41130e-04 	 AE : 5.07280e-05 	 MSE : 5.62976e+00
Training Epoch 93 finished, took current epoch 69.71s, cumulative time 6603.38s
Current Learning rate : 0.001
Epoch 94, 25% 	 Loss : 7.3793e-01 	 Res : 9.8577e-03 	 Enc : 6.1181e-04 	 AEnc : 1.0590e-04 	 MSE : 2.9407e+00
Epoch 94, 50% 	 Loss : 7.4078e-01 	 Res : 1.0064e-02 	 Enc : 6.2562e-04 	 AEnc : 2.6033e-04 	 MSE : 3.4052e+00
Epoch 94, 75% 	 Loss : 7.0543e-01 	 Res : 7.8658e-03 	 Enc : 5.6276e-04 	 AEnc : 3.7216e-04 	 MSE : 1.8881e+00
Training Epoch 94 : 	 Train : 7.32784e-01 	 Res : 9.35318e-03 	 Enc : 6.00198e-04 	 AE : 2.26171e-04 	 MSE : 2.74942e+00
Validation Epoch 94 : 	 Train : 7.34098e-01 	 Res : 9.44079e-03 	 Enc : 5.81556e-04 	 AE : 2.36206e-04 	 MSE : 1.41274e+00
Training Epoch 94 finished, took current epoch 69.97s, cumulative time 6673.31s
Current Learning rate : 0.001
Epoch 95, 25% 	 Loss : 7.0503e-01 	 Res : 8.4822e-03 	 Enc : 5.7914e-04 	 AEnc : 3.6365e-04 	 MSE : 2.5218e+00
Epoch 95, 50% 	 Loss : 7.6524e-01 	 Res : 9.4206e-03 	 Enc : 5.7924e-04 	 AEnc : 6.1281e-04 	 MSE : 3.6503e+00
Epoch 95, 75% 	 Loss : 7.7672e-01 	 Res : 9.2095e-03 	 Enc : 5.9725e-04 	 AEnc : 1.0558e-03 	 MSE : 3.7989e+00
Training Epoch 95 : 	 Train : 7.46382e-01 	 Res : 9.05453e-03 	 Enc : 5.85110e-04 	 AE : 6.26880e-04 	 MSE : 3.30486e+00
Validation Epoch 95 : 	 Train : 1.16020e+00 	 Res : 3.37833e-02 	 Enc : 9.22226e-04 	 AE : 9.11924e-04 	 MSE : 1.99550e+01
Training Epoch 95 finished, took current epoch 70.44s, cumulative time 6743.67s
Current Learning rate : 0.001
Epoch 96, 25% 	 Loss : 8.8559e-01 	 Res : 1.9192e-02 	 Enc : 7.7210e-04 	 AEnc : 3.0274e-04 	 MSE : 8.2823e+00
Epoch 96, 50% 	 Loss : 7.2893e-01 	 Res : 8.7758e-03 	 Enc : 6.7004e-04 	 AEnc : 4.0202e-04 	 MSE : 3.6557e+00
Epoch 96, 75% 	 Loss : 7.7469e-01 	 Res : 8.8927e-03 	 Enc : 6.0218e-04 	 AEnc : 1.2886e-03 	 MSE : 3.6672e+00
Training Epoch 96 : 	 Train : 7.82385e-01 	 Res : 1.10997e-02 	 Enc : 6.56504e-04 	 AE : 9.19122e-04 	 MSE : 4.41090e+00
Validation Epoch 96 : 	 Train : 7.00251e-01 	 Res : 5.96819e-03 	 Enc : 5.46006e-04 	 AE : 6.37834e-04 	 MSE : 8.31147e-01
Training Epoch 96 finished, took current epoch 70.75s, cumulative time 6814.33s
Current Learning rate : 0.001
Epoch 97, 25% 	 Loss : 7.3570e-01 	 Res : 7.7311e-03 	 Enc : 5.7828e-04 	 AEnc : 1.2128e-03 	 MSE : 2.6008e+00
Epoch 97, 50% 	 Loss : 7.4298e-01 	 Res : 8.2314e-03 	 Enc : 5.9031e-04 	 AEnc : 2.9426e-04 	 MSE : 3.1260e+00
Epoch 97, 75% 	 Loss : 7.2884e-01 	 Res : 9.9002e-03 	 Enc : 6.2660e-04 	 AEnc : 9.0643e-05 	 MSE : 4.2987e+00
Training Epoch 97 : 	 Train : 7.56130e-01 	 Res : 9.49600e-03 	 Enc : 6.06789e-04 	 AE : 4.41962e-04 	 MSE : 4.00229e+00
Validation Epoch 97 : 	 Train : 7.22885e-01 	 Res : 7.30875e-03 	 Enc : 6.29816e-04 	 AE : 3.01192e-04 	 MSE : 1.45037e+00
Training Epoch 97 finished, took current epoch 70.00s, cumulative time 6884.20s
Current Learning rate : 0.001
Epoch 98, 25% 	 Loss : 7.2407e-01 	 Res : 7.5516e-03 	 Enc : 5.8590e-04 	 AEnc : 9.1115e-04 	 MSE : 2.3880e+00
Epoch 98, 50% 	 Loss : 7.2222e-01 	 Res : 7.1955e-03 	 Enc : 5.6800e-04 	 AEnc : 6.5937e-04 	 MSE : 2.0637e+00
Epoch 98, 75% 	 Loss : 7.2948e-01 	 Res : 8.5857e-03 	 Enc : 6.0977e-04 	 AEnc : 1.6452e-04 	 MSE : 3.0149e+00
Training Epoch 98 : 	 Train : 7.56393e-01 	 Res : 9.81777e-03 	 Enc : 6.11498e-04 	 AE : 5.42306e-04 	 MSE : 3.84472e+00
Validation Epoch 98 : 	 Train : 7.65569e-01 	 Res : 8.26449e-03 	 Enc : 6.18429e-04 	 AE : 7.78198e-04 	 MSE : 3.90496e+00
Training Epoch 98 finished, took current epoch 70.34s, cumulative time 6954.49s
Current Learning rate : 0.001
Epoch 99, 25% 	 Loss : 7.3097e-01 	 Res : 8.3329e-03 	 Enc : 6.4834e-04 	 AEnc : 5.2703e-04 	 MSE : 2.8500e+00
Epoch 99, 50% 	 Loss : 8.1622e-01 	 Res : 1.1190e-02 	 Enc : 6.3800e-04 	 AEnc : 1.7402e-03 	 MSE : 5.1864e+00
Epoch 99, 75% 	 Loss : 7.2475e-01 	 Res : 7.8771e-03 	 Enc : 5.7403e-04 	 AEnc : 4.6732e-04 	 MSE : 2.8173e+00
Training Epoch 99 : 	 Train : 7.50675e-01 	 Res : 8.79735e-03 	 Enc : 6.13018e-04 	 AE : 7.69661e-04 	 MSE : 3.44143e+00
Validation Epoch 99 : 	 Train : 7.30455e-01 	 Res : 6.94322e-03 	 Enc : 6.22336e-04 	 AE : 4.95437e-05 	 MSE : 2.48465e+00
Training Epoch 99 finished, took current epoch 70.18s, cumulative time 7024.61s
Current Learning rate : 0.001
Epoch 100, 25% 	 Loss : 7.3816e-01 	 Res : 8.8882e-03 	 Enc : 6.1541e-04 	 AEnc : 8.4921e-05 	 MSE : 3.0386e+00
Epoch 100, 50% 	 Loss : 7.2888e-01 	 Res : 8.4519e-03 	 Enc : 5.5861e-04 	 AEnc : 3.0786e-04 	 MSE : 3.0206e+00
Epoch 100, 75% 	 Loss : 6.9244e-01 	 Res : 6.3863e-03 	 Enc : 5.5393e-04 	 AEnc : 4.7398e-04 	 MSE : 1.4107e+00
Training Epoch 100 : 	 Train : 7.17362e-01 	 Res : 7.80401e-03 	 Enc : 5.85638e-04 	 AE : 2.69662e-04 	 MSE : 2.37365e+00
Validation Epoch 100 : 	 Train : 8.70844e-01 	 Res : 1.50047e-02 	 Enc : 6.54193e-04 	 AE : 1.43487e-03 	 MSE : 7.33411e+00
Training Epoch 100 finished, took current epoch 70.44s, cumulative time 7094.88s
Current Learning rate : 0.001
Epoch 101, 25% 	 Loss : 7.2085e-01 	 Res : 1.0182e-02 	 Enc : 6.0204e-04 	 AEnc : 2.2365e-04 	 MSE : 3.4266e+00
Epoch 101, 50% 	 Loss : 7.2822e-01 	 Res : 8.6353e-03 	 Enc : 5.5610e-04 	 AEnc : 2.8140e-04 	 MSE : 2.3986e+00
Epoch 101, 75% 	 Loss : 7.5291e-01 	 Res : 7.3025e-03 	 Enc : 5.6154e-04 	 AEnc : 2.3789e-04 	 MSE : 1.9014e+00
Training Epoch 101 : 	 Train : 7.25226e-01 	 Res : 8.37516e-03 	 Enc : 5.70464e-04 	 AE : 4.85174e-04 	 MSE : 2.50823e+00
Validation Epoch 101 : 	 Train : 7.35739e-01 	 Res : 7.11515e-03 	 Enc : 5.73613e-04 	 AE : 1.03093e-03 	 MSE : 2.16785e+00
Training Epoch 101 finished, took current epoch 70.76s, cumulative time 7165.58s
Current Learning rate : 0.001
Epoch 102, 25% 	 Loss : 7.1441e-01 	 Res : 7.2142e-03 	 Enc : 5.2549e-04 	 AEnc : 5.1337e-04 	 MSE : 1.6563e+00
Epoch 102, 50% 	 Loss : 7.0754e-01 	 Res : 7.5108e-03 	 Enc : 5.7686e-04 	 AEnc : 6.4319e-04 	 MSE : 1.9637e+00
Epoch 102, 75% 	 Loss : 6.9961e-01 	 Res : 6.4795e-03 	 Enc : 5.3817e-04 	 AEnc : 6.2998e-04 	 MSE : 1.6246e+00
Training Epoch 102 : 	 Train : 7.06683e-01 	 Res : 7.19373e-03 	 Enc : 5.52116e-04 	 AE : 5.52056e-04 	 MSE : 1.80620e+00
Validation Epoch 102 : 	 Train : 7.33298e-01 	 Res : 8.24505e-03 	 Enc : 4.71758e-04 	 AE : 6.87426e-04 	 MSE : 2.25742e+00
Training Epoch 102 finished, took current epoch 70.52s, cumulative time 7236.05s
Current Learning rate : 0.001
Epoch 103, 25% 	 Loss : 7.1189e-01 	 Res : 7.0232e-03 	 Enc : 5.0450e-04 	 AEnc : 8.6051e-04 	 MSE : 1.7432e+00
Epoch 103, 50% 	 Loss : 6.9669e-01 	 Res : 6.6590e-03 	 Enc : 5.2020e-04 	 AEnc : 4.0303e-04 	 MSE : 1.4384e+00
Epoch 103, 75% 	 Loss : 7.3739e-01 	 Res : 8.8232e-03 	 Enc : 5.3340e-04 	 AEnc : 6.4508e-04 	 MSE : 2.8462e+00
Training Epoch 103 : 	 Train : 7.14297e-01 	 Res : 7.29905e-03 	 Enc : 5.15883e-04 	 AE : 7.35824e-04 	 MSE : 1.85018e+00
Validation Epoch 103 : 	 Train : 7.00124e-01 	 Res : 6.31247e-03 	 Enc : 5.53015e-04 	 AE : 9.40895e-04 	 MSE : 1.10818e+00
Training Epoch 103 finished, took current epoch 70.56s, cumulative time 7306.57s
Current Learning rate : 0.001
Epoch 104, 25% 	 Loss : 7.5184e-01 	 Res : 8.4545e-03 	 Enc : 5.3709e-04 	 AEnc : 4.5902e-04 	 MSE : 2.8835e+00
