Train Metrics
Epoch 0, 25% 	 Loss : 1.3944e+03 	 Res : 3.0681e+01 	 Enc : 7.4861e+01 	 AEnc : 2.8259e+01 	 MSE : 9.1209e+01
Epoch 81, 50% 	 Loss : 3.0751e+00 	 Res : 1.0543e-02 	 Enc : 1.5133e-03 	 AEnc : 7.0525e-04 	 MSE : 7.9046e+00
Epoch 81, 75% 	 Loss : 2.8980e+00 	 Res : 8.5620e-03 	 Enc : 1.4126e-03 	 AEnc : 9.0670e-04 	 MSE : 6.2718e+00
Training Epoch 81 : 	 Train : 2.95621e+00 	 Res : 8.63393e-03 	 Enc : 1.44872e-03 	 AE : 8.24157e-04 	 MSE : 6.48486e+00
Validation Epoch 81 : 	 Train : 2.97033e+00 	 Res : 8.49532e-03 	 Enc : 1.48538e-03 	 AE : 2.13568e-03 	 MSE : 5.91771e+00
Training Epoch 81 finished, took current epoch 72.24s, cumulative time 5859.63s
Current Learning rate : 0.001
Epoch 82, 25% 	 Loss : 2.9579e+00 	 Res : 7.8574e-03 	 Enc : 1.4257e-03 	 AEnc : 1.0367e-03 	 MSE : 5.8131e+00
Epoch 82, 50% 	 Loss : 2.9372e+00 	 Res : 7.6046e-03 	 Enc : 1.4024e-03 	 AEnc : 8.4602e-04 	 MSE : 5.6455e+00
Epoch 82, 75% 	 Loss : 2.9508e+00 	 Res : 8.9152e-03 	 Enc : 1.4201e-03 	 AEnc : 1.2567e-03 	 MSE : 6.6870e+00
Training Epoch 82 : 	 Train : 2.95171e+00 	 Res : 8.20379e-03 	 Enc : 1.41326e-03 	 AE : 9.77498e-04 	 MSE : 6.11214e+00
Validation Epoch 82 : 	 Train : 2.92969e+00 	 Res : 6.87213e-03 	 Enc : 1.39229e-03 	 AE : 3.17663e-04 	 MSE : 5.60072e+00
Training Epoch 82 finished, took current epoch 70.89s, cumulative time 5930.47s
Current Learning rate : 0.001
MODEL SAVED
Epoch 83, 25% 	 Loss : 3.0425e+00 	 Res : 8.8548e-03 	 Enc : 1.4009e-03 	 AEnc : 7.9025e-04 	 MSE : 6.7950e+00
Epoch 83, 50% 	 Loss : 2.9535e+00 	 Res : 8.3462e-03 	 Enc : 1.3832e-03 	 AEnc : 8.4801e-04 	 MSE : 6.0844e+00
Epoch 83, 75% 	 Loss : 2.9075e+00 	 Res : 1.1099e-02 	 Enc : 1.3897e-03 	 AEnc : 7.6698e-04 	 MSE : 8.4146e+00
Training Epoch 83 : 	 Train : 2.98433e+00 	 Res : 1.02198e-02 	 Enc : 1.40105e-03 	 AE : 8.28789e-04 	 MSE : 7.60510e+00
Validation Epoch 83 : 	 Train : 2.97340e+00 	 Res : 8.73454e-03 	 Enc : 1.39666e-03 	 AE : 6.09314e-04 	 MSE : 6.76753e+00
Training Epoch 83 finished, took current epoch 70.58s, cumulative time 6001.04s
Current Learning rate : 0.001
Epoch 84, 25% 	 Loss : 2.9595e+00 	 Res : 8.3147e-03 	 Enc : 1.3564e-03 	 AEnc : 8.6294e-04 	 MSE : 6.1794e+00
Epoch 84, 50% 	 Loss : 2.9326e+00 	 Res : 8.6845e-03 	 Enc : 1.3352e-03 	 AEnc : 8.1717e-04 	 MSE : 6.4112e+00
Epoch 84, 75% 	 Loss : 2.9466e+00 	 Res : 8.1028e-03 	 Enc : 1.3653e-03 	 AEnc : 6.9292e-04 	 MSE : 5.6429e+00
Training Epoch 84 : 	 Train : 2.94820e+00 	 Res : 8.30779e-03 	 Enc : 1.34976e-03 	 AE : 7.90118e-04 	 MSE : 6.02542e+00
Validation Epoch 84 : 	 Train : 2.94256e+00 	 Res : 7.72302e-03 	 Enc : 1.29133e-03 	 AE : 4.34552e-04 	 MSE : 6.98545e+00
Training Epoch 84 finished, took current epoch 71.86s, cumulative time 6072.89s
Current Learning rate : 0.001
Epoch 85, 25% 	 Loss : 2.8317e+00 	 Res : 7.2857e-03 	 Enc : 1.3004e-03 	 AEnc : 5.9331e-04 	 MSE : 5.7002e+00
Epoch 85, 50% 	 Loss : 3.0004e+00 	 Res : 7.4734e-03 	 Enc : 1.3419e-03 	 AEnc : 5.8779e-04 	 MSE : 5.5237e+00
Epoch 85, 75% 	 Loss : 3.0202e+00 	 Res : 7.3393e-03 	 Enc : 1.3422e-03 	 AEnc : 6.1641e-04 	 MSE : 5.9039e+00
Training Epoch 85 : 	 Train : 2.92131e+00 	 Res : 7.31205e-03 	 Enc : 1.32179e-03 	 AE : 5.85126e-04 	 MSE : 5.64730e+00
Validation Epoch 85 : 	 Train : 2.93182e+00 	 Res : 7.49724e-03 	 Enc : 1.34719e-03 	 AE : 8.81821e-04 	 MSE : 4.03994e+00
Training Epoch 85 finished, took current epoch 71.55s, cumulative time 6144.42s
Current Learning rate : 0.001
Epoch 86, 25% 	 Loss : 2.9361e+00 	 Res : 7.4815e-03 	 Enc : 1.3273e-03 	 AEnc : 6.3563e-04 	 MSE : 5.5746e+00
Epoch 86, 50% 	 Loss : 2.9762e+00 	 Res : 1.0202e-02 	 Enc : 1.3409e-03 	 AEnc : 6.7260e-04 	 MSE : 7.3321e+00
Epoch 86, 75% 	 Loss : 2.9862e+00 	 Res : 9.7762e-03 	 Enc : 1.3483e-03 	 AEnc : 6.7853e-04 	 MSE : 7.3658e+00
Training Epoch 86 : 	 Train : 2.95382e+00 	 Res : 9.13688e-03 	 Enc : 1.32825e-03 	 AE : 6.70401e-04 	 MSE : 6.80512e+00
Validation Epoch 86 : 	 Train : 2.96279e+00 	 Res : 8.64049e-03 	 Enc : 1.26934e-03 	 AE : 3.07785e-04 	 MSE : 7.12772e+00
Training Epoch 86 finished, took current epoch 71.11s, cumulative time 6215.53s
Current Learning rate : 0.001
Epoch 87, 25% 	 Loss : 3.0107e+00 	 Res : 8.1512e-03 	 Enc : 1.3097e-03 	 AEnc : 1.0169e-03 	 MSE : 5.7475e+00
Epoch 87, 50% 	 Loss : 2.9251e+00 	 Res : 8.1023e-03 	 Enc : 1.2902e-03 	 AEnc : 1.0931e-03 	 MSE : 5.8486e+00
Epoch 87, 75% 	 Loss : 2.8874e+00 	 Res : 8.2998e-03 	 Enc : 1.2943e-03 	 AEnc : 6.8622e-04 	 MSE : 5.7302e+00
Training Epoch 87 : 	 Train : 2.93994e+00 	 Res : 8.09251e-03 	 Enc : 1.29287e-03 	 AE : 8.76658e-04 	 MSE : 5.81453e+00
Validation Epoch 87 : 	 Train : 2.95678e+00 	 Res : 8.86263e-03 	 Enc : 1.40684e-03 	 AE : 2.13478e-04 	 MSE : 4.50314e+00
Training Epoch 87 finished, took current epoch 71.37s, cumulative time 6286.89s
Current Learning rate : 0.001
Epoch 88, 25% 	 Loss : 2.8769e+00 	 Res : 7.6935e-03 	 Enc : 1.2512e-03 	 AEnc : 7.5421e-04 	 MSE : 5.5416e+00
Epoch 88, 50% 	 Loss : 2.9923e+00 	 Res : 7.2710e-03 	 Enc : 1.2819e-03 	 AEnc : 8.1746e-04 	 MSE : 5.3180e+00
Epoch 88, 75% 	 Loss : 2.9826e+00 	 Res : 1.0055e-02 	 Enc : 1.2902e-03 	 AEnc : 8.6257e-04 	 MSE : 7.0806e+00
Training Epoch 88 : 	 Train : 2.94616e+00 	 Res : 8.63084e-03 	 Enc : 1.27783e-03 	 AE : 7.78635e-04 	 MSE : 6.38638e+00
Validation Epoch 88 : 	 Train : 2.97501e+00 	 Res : 9.64779e-03 	 Enc : 1.34945e-03 	 AE : 1.03769e-03 	 MSE : 7.62716e+00
Training Epoch 88 finished, took current epoch 71.43s, cumulative time 6358.31s
Current Learning rate : 0.001
Epoch 89, 25% 	 Loss : 2.9564e+00 	 Res : 9.4420e-03 	 Enc : 1.2536e-03 	 AEnc : 7.0573e-04 	 MSE : 7.3647e+00
Epoch 89, 50% 	 Loss : 2.9220e+00 	 Res : 8.4018e-03 	 Enc : 1.2608e-03 	 AEnc : 1.1367e-03 	 MSE : 5.9266e+00
Epoch 89, 75% 	 Loss : 3.0163e+00 	 Res : 7.5487e-03 	 Enc : 1.2874e-03 	 AEnc : 8.0049e-04 	 MSE : 5.8139e+00
Training Epoch 89 : 	 Train : 2.93587e+00 	 Res : 8.11111e-03 	 Enc : 1.26188e-03 	 AE : 8.48662e-04 	 MSE : 5.99694e+00
Validation Epoch 89 : 	 Train : 2.92637e+00 	 Res : 7.19883e-03 	 Enc : 1.21520e-03 	 AE : 1.05122e-03 	 MSE : 6.89067e+00
Training Epoch 89 finished, took current epoch 72.09s, cumulative time 6430.38s
Current Learning rate : 0.001
Epoch 90, 25% 	 Loss : 2.8762e+00 	 Res : 6.9182e-03 	 Enc : 1.2110e-03 	 AEnc : 6.3402e-04 	 MSE : 5.4300e+00
Epoch 90, 50% 	 Loss : 3.0469e+00 	 Res : 8.7411e-03 	 Enc : 1.3129e-03 	 AEnc : 9.9724e-04 	 MSE : 6.5432e+00
Epoch 90, 75% 	 Loss : 2.9171e+00 	 Res : 8.7991e-03 	 Enc : 1.2322e-03 	 AEnc : 1.0431e-03 	 MSE : 6.4987e+00
Training Epoch 90 : 	 Train : 2.94043e+00 	 Res : 8.41752e-03 	 Enc : 1.24356e-03 	 AE : 8.49388e-04 	 MSE : 6.37806e+00
Validation Epoch 90 : 	 Train : 2.97487e+00 	 Res : 9.68508e-03 	 Enc : 1.23857e-03 	 AE : 4.64340e-04 	 MSE : 8.96210e+00
Training Epoch 90 finished, took current epoch 71.66s, cumulative time 6502.02s
Current Learning rate : 0.001
Epoch 91, 25% 	 Loss : 2.9733e+00 	 Res : 8.8965e-03 	 Enc : 1.2524e-03 	 AEnc : 9.0791e-04 	 MSE : 6.4859e+00
Epoch 91, 50% 	 Loss : 2.8850e+00 	 Res : 7.1632e-03 	 Enc : 1.2118e-03 	 AEnc : 7.8488e-04 	 MSE : 5.0806e+00
Epoch 91, 75% 	 Loss : 2.9350e+00 	 Res : 8.3265e-03 	 Enc : 1.2369e-03 	 AEnc : 1.0067e-03 	 MSE : 6.1356e+00
Training Epoch 91 : 	 Train : 2.93756e+00 	 Res : 8.26492e-03 	 Enc : 1.22760e-03 	 AE : 9.10085e-04 	 MSE : 6.05976e+00
Validation Epoch 91 : 	 Train : 2.90453e+00 	 Res : 6.29638e-03 	 Enc : 1.19784e-03 	 AE : 3.73287e-04 	 MSE : 4.66375e+00
Training Epoch 91 finished, took current epoch 71.77s, cumulative time 6573.75s
Current Learning rate : 0.001
MODEL SAVED
Epoch 92, 25% 	 Loss : 2.8776e+00 	 Res : 6.9286e-03 	 Enc : 1.1908e-03 	 AEnc : 7.5323e-04 	 MSE : 4.9903e+00
Epoch 92, 50% 	 Loss : 2.9058e+00 	 Res : 7.0865e-03 	 Enc : 1.2069e-03 	 AEnc : 5.7651e-04 	 MSE : 5.3855e+00
Epoch 92, 75% 	 Loss : 2.8890e+00 	 Res : 7.9307e-03 	 Enc : 1.2004e-03 	 AEnc : 7.3842e-04 	 MSE : 5.4729e+00
Training Epoch 92 : 	 Train : 2.92681e+00 	 Res : 7.84428e-03 	 Enc : 1.20689e-03 	 AE : 7.13664e-04 	 MSE : 5.64539e+00
Validation Epoch 92 : 	 Train : 2.92454e+00 	 Res : 7.31124e-03 	 Enc : 1.25293e-03 	 AE : 3.29926e-04 	 MSE : 3.60799e+00
Training Epoch 92 finished, took current epoch 72.38s, cumulative time 6646.12s
Current Learning rate : 0.001
Epoch 93, 25% 	 Loss : 2.8845e+00 	 Res : 7.2179e-03 	 Enc : 1.2048e-03 	 AEnc : 7.2176e-04 	 MSE : 5.2601e+00
Epoch 93, 50% 	 Loss : 2.9472e+00 	 Res : 7.6098e-03 	 Enc : 1.2091e-03 	 AEnc : 6.7620e-04 	 MSE : 5.4186e+00
Epoch 93, 75% 	 Loss : 2.9638e+00 	 Res : 8.3413e-03 	 Enc : 1.2125e-03 	 AEnc : 7.2243e-04 	 MSE : 6.5516e+00
Training Epoch 93 : 	 Train : 2.91912e+00 	 Res : 7.54160e-03 	 Enc : 1.19661e-03 	 AE : 6.80745e-04 	 MSE : 5.54832e+00
Validation Epoch 93 : 	 Train : 2.94526e+00 	 Res : 8.12051e-03 	 Enc : 1.26656e-03 	 AE : 1.65843e-03 	 MSE : 4.76609e+00
Training Epoch 93 finished, took current epoch 72.60s, cumulative time 6718.70s
Current Learning rate : 0.001
Epoch 94, 25% 	 Loss : 2.9100e+00 	 Res : 7.2618e-03 	 Enc : 1.1674e-03 	 AEnc : 7.2222e-04 	 MSE : 5.2563e+00
Epoch 94, 50% 	 Loss : 2.9215e+00 	 Res : 8.2612e-03 	 Enc : 1.1701e-03 	 AEnc : 8.1340e-04 	 MSE : 5.6732e+00
Epoch 94, 75% 	 Loss : 2.8946e+00 	 Res : 7.7198e-03 	 Enc : 1.1559e-03 	 AEnc : 1.0919e-03 	 MSE : 5.4251e+00
Training Epoch 94 : 	 Train : 2.92096e+00 	 Res : 7.61369e-03 	 Enc : 1.16206e-03 	 AE : 8.30891e-04 	 MSE : 5.39208e+00
Validation Epoch 94 : 	 Train : 2.92086e+00 	 Res : 6.95820e-03 	 Enc : 1.22303e-03 	 AE : 1.48677e-03 	 MSE : 4.27993e+00
Training Epoch 94 finished, took current epoch 72.58s, cumulative time 6791.26s
Current Learning rate : 0.001
Epoch 95, 25% 	 Loss : 2.8416e+00 	 Res : 6.4980e-03 	 Enc : 1.1540e-03 	 AEnc : 1.1197e-03 	 MSE : 4.2100e+00
Epoch 95, 50% 	 Loss : 2.9245e+00 	 Res : 7.3486e-03 	 Enc : 1.1393e-03 	 AEnc : 6.2937e-04 	 MSE : 5.5573e+00
Epoch 95, 75% 	 Loss : 3.0349e+00 	 Res : 1.1250e-02 	 Enc : 1.2227e-03 	 AEnc : 1.0577e-03 	 MSE : 8.8169e+00
Training Epoch 95 : 	 Train : 2.92531e+00 	 Res : 7.99292e-03 	 Enc : 1.16107e-03 	 AE : 8.77171e-04 	 MSE : 5.92491e+00
Validation Epoch 95 : 	 Train : 2.92045e+00 	 Res : 7.08437e-03 	 Enc : 1.11514e-03 	 AE : 9.89217e-04 	 MSE : 5.69473e+00
Training Epoch 95 finished, took current epoch 72.09s, cumulative time 6863.34s
Current Learning rate : 0.001
Epoch 96, 25% 	 Loss : 2.9627e+00 	 Res : 6.9265e-03 	 Enc : 1.1389e-03 	 AEnc : 7.3388e-04 	 MSE : 5.0710e+00
Epoch 96, 50% 	 Loss : 2.8787e+00 	 Res : 9.3742e-03 	 Enc : 1.1333e-03 	 AEnc : 6.4760e-04 	 MSE : 6.4078e+00
Epoch 96, 75% 	 Loss : 2.9128e+00 	 Res : 7.2276e-03 	 Enc : 1.1156e-03 	 AEnc : 6.7527e-04 	 MSE : 5.2893e+00
Training Epoch 96 : 	 Train : 2.92097e+00 	 Res : 7.73242e-03 	 Enc : 1.13101e-03 	 AE : 8.60215e-04 	 MSE : 5.59435e+00
Validation Epoch 96 : 	 Train : 2.93213e+00 	 Res : 6.62099e-03 	 Enc : 1.07835e-03 	 AE : 1.93008e-03 	 MSE : 6.02546e+00
Training Epoch 96 finished, took current epoch 72.07s, cumulative time 6935.40s
Current Learning rate : 0.001
Epoch 97, 25% 	 Loss : 2.8366e+00 	 Res : 6.3416e-03 	 Enc : 1.0894e-03 	 AEnc : 8.5566e-04 	 MSE : 4.6997e+00
Epoch 97, 50% 	 Loss : 2.9463e+00 	 Res : 7.7327e-03 	 Enc : 1.1300e-03 	 AEnc : 8.6920e-04 	 MSE : 5.6337e+00
Epoch 97, 75% 	 Loss : 2.8470e+00 	 Res : 7.1091e-03 	 Enc : 1.0842e-03 	 AEnc : 6.3365e-04 	 MSE : 4.5203e+00
Training Epoch 97 : 	 Train : 2.90861e+00 	 Res : 7.26871e-03 	 Enc : 1.10315e-03 	 AE : 7.78281e-04 	 MSE : 5.13227e+00
Validation Epoch 97 : 	 Train : 3.00128e+00 	 Res : 9.97905e-03 	 Enc : 1.06716e-03 	 AE : 8.97612e-04 	 MSE : 8.61381e+00
Training Epoch 97 finished, took current epoch 71.61s, cumulative time 7006.99s
Current Learning rate : 0.001
Epoch 98, 25% 	 Loss : 2.9215e+00 	 Res : 8.5047e-03 	 Enc : 1.0947e-03 	 AEnc : 9.4480e-04 	 MSE : 6.2702e+00
Epoch 98, 50% 	 Loss : 2.9029e+00 	 Res : 6.6356e-03 	 Enc : 1.1131e-03 	 AEnc : 8.6992e-04 	 MSE : 4.8029e+00
Epoch 98, 75% 	 Loss : 2.9379e+00 	 Res : 6.4101e-03 	 Enc : 1.0967e-03 	 AEnc : 6.3513e-04 	 MSE : 4.7120e+00
Training Epoch 98 : 	 Train : 2.90702e+00 	 Res : 7.21485e-03 	 Enc : 1.09600e-03 	 AE : 7.79491e-04 	 MSE : 5.24067e+00
Validation Epoch 98 : 	 Train : 2.90267e+00 	 Res : 6.26266e-03 	 Enc : 1.10615e-03 	 AE : 1.20322e-03 	 MSE : 4.18656e+00
Training Epoch 98 finished, took current epoch 70.77s, cumulative time 7077.71s
Current Learning rate : 0.001
MODEL SAVED
Epoch 99, 25% 	 Loss : 2.9014e+00 	 Res : 6.9021e-03 	 Enc : 1.0811e-03 	 AEnc : 7.1384e-04 	 MSE : 4.4123e+00
Epoch 99, 50% 	 Loss : 2.8915e+00 	 Res : 6.7142e-03 	 Enc : 1.0806e-03 	 AEnc : 8.2185e-04 	 MSE : 4.5403e+00
Epoch 99, 75% 	 Loss : 2.9102e+00 	 Res : 6.7393e-03 	 Enc : 1.0728e-03 	 AEnc : 6.2341e-04 	 MSE : 4.9395e+00
Training Epoch 99 : 	 Train : 2.90078e+00 	 Res : 6.78587e-03 	 Enc : 1.07335e-03 	 AE : 6.92624e-04 	 MSE : 4.64658e+00
Validation Epoch 99 : 	 Train : 2.89871e+00 	 Res : 6.34417e-03 	 Enc : 1.03525e-03 	 AE : 3.70439e-04 	 MSE : 5.76830e+00
Training Epoch 99 finished, took current epoch 71.90s, cumulative time 7149.59s
Current Learning rate : 0.001
Epoch 100, 25% 	 Loss : 2.8783e+00 	 Res : 6.9336e-03 	 Enc : 1.1009e-03 	 AEnc : 8.3807e-04 	 MSE : 4.6130e+00
Epoch 100, 50% 	 Loss : 2.8967e+00 	 Res : 6.6584e-03 	 Enc : 1.0572e-03 	 AEnc : 8.0649e-04 	 MSE : 4.7497e+00
Epoch 100, 75% 	 Loss : 2.9519e+00 	 Res : 8.8741e-03 	 Enc : 1.0510e-03 	 AEnc : 7.2677e-04 	 MSE : 6.7478e+00
Training Epoch 100 : 	 Train : 2.91493e+00 	 Res : 7.86170e-03 	 Enc : 1.07883e-03 	 AE : 7.67547e-04 	 MSE : 5.66809e+00
Validation Epoch 100 : 	 Train : 2.94784e+00 	 Res : 8.75690e-03 	 Enc : 1.14256e-03 	 AE : 1.69261e-03 	 MSE : 3.63999e+00
Training Epoch 100 finished, took current epoch 72.35s, cumulative time 7221.92s
Current Learning rate : 0.001
Epoch 101, 25% 	 Loss : 2.8476e+00 	 Res : 8.6110e-03 	 Enc : 1.0571e-03 	 AEnc : 8.1458e-04 	 MSE : 5.7089e+00
Epoch 101, 50% 	 Loss : 2.9400e+00 	 Res : 8.3955e-03 	 Enc : 1.0697e-03 	 AEnc : 8.0278e-04 	 MSE : 6.0584e+00
Epoch 101, 75% 	 Loss : 3.1176e+00 	 Res : 8.5434e-03 	 Enc : 1.1225e-03 	 AEnc : 7.8242e-04 	 MSE : 5.4597e+00
Training Epoch 101 : 	 Train : 2.92247e+00 	 Res : 8.20007e-03 	 Enc : 1.07539e-03 	 AE : 8.10244e-04 	 MSE : 5.54702e+00
Validation Epoch 101 : 	 Train : 2.93900e+00 	 Res : 7.84864e-03 	 Enc : 9.65563e-04 	 AE : 1.07391e-03 	 MSE : 6.40041e+00
Training Epoch 101 finished, took current epoch 71.87s, cumulative time 7293.78s
Current Learning rate : 0.001
Epoch 102, 25% 	 Loss : 2.9151e+00 	 Res : 7.4807e-03 	 Enc : 1.0390e-03 	 AEnc : 7.6503e-04 	 MSE : 5.2855e+00
Epoch 102, 50% 	 Loss : 2.8556e+00 	 Res : 6.2901e-03 	 Enc : 1.0164e-03 	 AEnc : 5.9753e-04 	 MSE : 4.5579e+00
Epoch 102, 75% 	 Loss : 2.8987e+00 	 Res : 6.6312e-03 	 Enc : 1.0259e-03 	 AEnc : 5.8749e-04 	 MSE : 4.5644e+00
Training Epoch 102 : 	 Train : 2.90305e+00 	 Res : 7.24374e-03 	 Enc : 1.03493e-03 	 AE : 6.82367e-04 	 MSE : 5.00943e+00
Validation Epoch 102 : 	 Train : 2.96259e+00 	 Res : 9.35447e-03 	 Enc : 1.03552e-03 	 AE : 1.06183e-03 	 MSE : 9.39959e+00
Training Epoch 102 finished, took current epoch 71.22s, cumulative time 7364.98s
Current Learning rate : 0.001
Epoch 103, 25% 	 Loss : 2.9319e+00 	 Res : 9.5024e-03 	 Enc : 1.0707e-03 	 AEnc : 1.0478e-03 	 MSE : 7.3161e+00
Epoch 103, 50% 	 Loss : 2.9379e+00 	 Res : 9.9758e-03 	 Enc : 1.0392e-03 	 AEnc : 8.3091e-04 	 MSE : 7.7918e+00
Epoch 103, 75% 	 Loss : 2.8987e+00 	 Res : 6.8963e-03 	 Enc : 1.0356e-03 	 AEnc : 9.8152e-04 	 MSE : 5.1811e+00
Training Epoch 103 : 	 Train : 2.92360e+00 	 Res : 8.29899e-03 	 Enc : 1.05119e-03 	 AE : 9.10932e-04 	 MSE : 6.24008e+00
Validation Epoch 103 : 	 Train : 2.90752e+00 	 Res : 5.82292e-03 	 Enc : 1.02042e-03 	 AE : 6.86510e-04 	 MSE : 4.76285e+00
Training Epoch 103 finished, took current epoch 71.62s, cumulative time 7436.56s
Current Learning rate : 0.001
MODEL SAVED
Epoch 104, 25% 	 Loss : 2.9387e+00 	 Res : 6.3110e-03 	 Enc : 1.0275e-03 	 AEnc : 7.3569e-04 	 MSE : 4.4066e+00
Epoch 104, 50% 	 Loss : 2.8588e+00 	 Res : 6.9585e-03 	 Enc : 1.0151e-03 	 AEnc : 6.9450e-04 	 MSE : 4.4411e+00
Epoch 104, 75% 	 Loss : 2.8358e+00 	 Res : 6.4066e-03 	 Enc : 1.0107e-03 	 AEnc : 5.6131e-04 	 MSE : 4.2508e+00
Training Epoch 104 : 	 Train : 2.89405e+00 	 Res : 6.72674e-03 	 Enc : 1.01562e-03 	 AE : 7.18964e-04 	 MSE : 4.57981e+00
Validation Epoch 104 : 	 Train : 2.92869e+00 	 Res : 8.05680e-03 	 Enc : 1.00682e-03 	 AE : 5.99889e-04 	 MSE : 4.58661e+00
Training Epoch 104 finished, took current epoch 71.26s, cumulative time 7507.81s
Current Learning rate : 0.001
Epoch 105, 25% 	 Loss : 2.8810e+00 	 Res : 6.6330e-03 	 Enc : 1.0123e-03 	 AEnc : 7.6290e-04 	 MSE : 4.3095e+00
Epoch 105, 50% 	 Loss : 2.8263e+00 	 Res : 6.6660e-03 	 Enc : 9.8571e-04 	 AEnc : 7.4328e-04 	 MSE : 4.7919e+00
Epoch 105, 75% 	 Loss : 2.9471e+00 	 Res : 6.6018e-03 	 Enc : 1.0020e-03 	 AEnc : 6.8735e-04 	 MSE : 4.5087e+00
Training Epoch 105 : 	 Train : 2.89811e+00 	 Res : 7.21926e-03 	 Enc : 1.00432e-03 	 AE : 7.21604e-04 	 MSE : 4.98565e+00
Validation Epoch 105 : 	 Train : 2.96158e+00 	 Res : 1.12418e-02 	 Enc : 9.37549e-04 	 AE : 3.09381e-04 	 MSE : 7.43454e+00
Training Epoch 105 finished, took current epoch 71.43s, cumulative time 7579.23s
Current Learning rate : 0.001
Epoch 106, 25% 	 Loss : 2.8940e+00 	 Res : 8.3208e-03 	 Enc : 1.0059e-03 	 AEnc : 6.7003e-04 	 MSE : 6.1607e+00
Epoch 106, 50% 	 Loss : 2.9252e+00 	 Res : 6.8907e-03 	 Enc : 9.8227e-04 	 AEnc : 6.0080e-04 	 MSE : 4.7777e+00
Epoch 106, 75% 	 Loss : 2.8620e+00 	 Res : 6.4786e-03 	 Enc : 9.7442e-04 	 AEnc : 6.2758e-04 	 MSE : 4.3215e+00
Training Epoch 106 : 	 Train : 2.90205e+00 	 Res : 7.32976e-03 	 Enc : 9.99405e-04 	 AE : 7.04465e-04 	 MSE : 5.07982e+00
Validation Epoch 106 : 	 Train : 2.93563e+00 	 Res : 9.50362e-03 	 Enc : 9.79283e-04 	 AE : 1.39619e-03 	 MSE : 6.94714e+00
Training Epoch 106 finished, took current epoch 72.19s, cumulative time 7651.41s
Current Learning rate : 0.001
Epoch 107, 25% 	 Loss : 2.8991e+00 	 Res : 7.2233e-03 	 Enc : 9.9930e-04 	 AEnc : 7.0519e-04 	 MSE : 4.9667e+00
Epoch 107, 50% 	 Loss : 2.8876e+00 	 Res : 8.5149e-03 	 Enc : 9.7361e-04 	 AEnc : 6.4399e-04 	 MSE : 5.9176e+00
Epoch 107, 75% 	 Loss : 2.7950e+00 	 Res : 6.0486e-03 	 Enc : 9.4524e-04 	 AEnc : 6.8337e-04 	 MSE : 4.1935e+00
Training Epoch 107 : 	 Train : 2.89562e+00 	 Res : 7.17778e-03 	 Enc : 9.77869e-04 	 AE : 7.22775e-04 	 MSE : 5.02179e+00
Validation Epoch 107 : 	 Train : 2.88698e+00 	 Res : 6.26400e-03 	 Enc : 9.37736e-04 	 AE : 4.99084e-04 	 MSE : 4.95430e+00
Training Epoch 107 finished, took current epoch 70.94s, cumulative time 7722.34s
Current Learning rate : 0.001
Epoch 108, 25% 	 Loss : 2.8947e+00 	 Res : 7.3999e-03 	 Enc : 9.6285e-04 	 AEnc : 7.7808e-04 	 MSE : 4.5097e+00
Epoch 108, 50% 	 Loss : 2.9055e+00 	 Res : 1.0393e-02 	 Enc : 9.9088e-04 	 AEnc : 7.8782e-04 	 MSE : 7.4961e+00
Epoch 108, 75% 	 Loss : 2.9645e+00 	 Res : 7.3681e-03 	 Enc : 9.9066e-04 	 AEnc : 8.9341e-04 	 MSE : 4.7740e+00
Training Epoch 108 : 	 Train : 2.90748e+00 	 Res : 7.82404e-03 	 Enc : 9.73053e-04 	 AE : 8.76297e-04 	 MSE : 5.23706e+00
Validation Epoch 108 : 	 Train : 2.88759e+00 	 Res : 5.74828e-03 	 Enc : 9.22273e-04 	 AE : 2.39423e-04 	 MSE : 3.98396e+00
Training Epoch 108 finished, took current epoch 72.58s, cumulative time 7794.90s
Current Learning rate : 0.001
MODEL SAVED
Epoch 109, 25% 	 Loss : 2.8216e+00 	 Res : 8.0376e-03 	 Enc : 9.4279e-04 	 AEnc : 8.9847e-04 	 MSE : 5.7913e+00
Epoch 109, 50% 	 Loss : 2.9535e+00 	 Res : 8.2525e-03 	 Enc : 9.5986e-04 	 AEnc : 8.4932e-04 	 MSE : 6.4882e+00
Epoch 109, 75% 	 Loss : 2.8458e+00 	 Res : 7.5708e-03 	 Enc : 9.5315e-04 	 AEnc : 6.4177e-04 	 MSE : 5.5817e+00
Training Epoch 109 : 	 Train : 2.91024e+00 	 Res : 8.17975e-03 	 Enc : 9.60449e-04 	 AE : 8.33488e-04 	 MSE : 6.02387e+00
Validation Epoch 109 : 	 Train : 2.87476e+00 	 Res : 5.61509e-03 	 Enc : 9.88461e-04 	 AE : 1.24155e-03 	 MSE : 3.07724e+00
Training Epoch 109 finished, took current epoch 72.57s, cumulative time 7867.45s
Current Learning rate : 0.001
MODEL SAVED
Epoch 110, 25% 	 Loss : 2.8458e+00 	 Res : 5.8719e-03 	 Enc : 9.3576e-04 	 AEnc : 7.1959e-04 	 MSE : 4.1387e+00
Epoch 110, 50% 	 Loss : 2.8604e+00 	 Res : 7.5433e-03 	 Enc : 9.4952e-04 	 AEnc : 5.4833e-04 	 MSE : 5.2957e+00
