Train Metrics
Epoch 0, 25% 	 Loss : 4.1236e+03 	 Res : 1.1814e+02 	 Enc : 3.2258e+02 	 AEnc : 2.7715e+01 	 MSE : 1.0452e+02
Epoch 101, 75% 	 Loss : 4.2167e-01 	 Res : 5.2881e-03 	 Enc : 4.0510e-04 	 AEnc : 2.3163e-04 	 MSE : 6.8963e-01
Training Epoch 101 : 	 Train : 4.20793e-01 	 Res : 5.46708e-03 	 Enc : 4.00292e-04 	 AE : 3.39814e-04 	 MSE : 7.13690e-01
Validation Epoch 101 : 	 Train : 3.97610e-01 	 Res : 3.73075e-03 	 Enc : 3.83417e-04 	 AE : 1.28526e-04 	 MSE : 5.03814e-01
Training Epoch 101 finished, took current epoch 55.83s, cumulative time 5774.46s
Current Learning rate : 0.001
Epoch 102, 25% 	 Loss : 4.1706e-01 	 Res : 5.6434e-03 	 Enc : 4.1598e-04 	 AEnc : 3.3835e-04 	 MSE : 7.5983e-01
Epoch 102, 50% 	 Loss : 4.2163e-01 	 Res : 4.4823e-03 	 Enc : 3.9133e-04 	 AEnc : 5.0607e-04 	 MSE : 4.8476e-01
Epoch 102, 75% 	 Loss : 4.1705e-01 	 Res : 5.3838e-03 	 Enc : 3.9064e-04 	 AEnc : 1.4647e-04 	 MSE : 7.3308e-01
Training Epoch 102 : 	 Train : 4.19415e-01 	 Res : 5.21691e-03 	 Enc : 3.98895e-04 	 AE : 3.83588e-04 	 MSE : 6.65810e-01
Validation Epoch 102 : 	 Train : 3.94560e-01 	 Res : 3.05364e-03 	 Enc : 3.81013e-04 	 AE : 2.89700e-04 	 MSE : 1.60988e-01
Training Epoch 102 finished, took current epoch 56.91s, cumulative time 5831.30s
Current Learning rate : 0.001
MODEL SAVED
Epoch 103, 25% 	 Loss : 4.2380e-01 	 Res : 4.6394e-03 	 Enc : 3.8755e-04 	 AEnc : 7.1705e-04 	 MSE : 4.9464e-01
Epoch 103, 50% 	 Loss : 4.1001e-01 	 Res : 4.8011e-03 	 Enc : 3.9429e-04 	 AEnc : 2.7478e-04 	 MSE : 5.8836e-01
Epoch 103, 75% 	 Loss : 4.2940e-01 	 Res : 6.5380e-03 	 Enc : 3.9846e-04 	 AEnc : 6.1717e-04 	 MSE : 9.5635e-01
Training Epoch 103 : 	 Train : 4.20496e-01 	 Res : 5.02956e-03 	 Enc : 3.92412e-04 	 AE : 5.30237e-04 	 MSE : 6.21869e-01
Validation Epoch 103 : 	 Train : 4.04876e-01 	 Res : 5.21094e-03 	 Enc : 3.84242e-04 	 AE : 9.79369e-05 	 MSE : 7.16142e-01
Training Epoch 103 finished, took current epoch 56.97s, cumulative time 5888.22s
Current Learning rate : 0.001
Epoch 104, 25% 	 Loss : 4.1267e-01 	 Res : 4.6308e-03 	 Enc : 3.8376e-04 	 AEnc : 2.5459e-04 	 MSE : 5.6899e-01
Epoch 104, 50% 	 Loss : 4.2359e-01 	 Res : 6.8311e-03 	 Enc : 3.9458e-04 	 AEnc : 4.6735e-05 	 MSE : 1.0784e+00
Epoch 104, 75% 	 Loss : 4.2403e-01 	 Res : 7.5604e-03 	 Enc : 4.2363e-04 	 AEnc : 2.4378e-04 	 MSE : 1.1198e+00
Training Epoch 104 : 	 Train : 4.18577e-01 	 Res : 5.87467e-03 	 Enc : 4.02670e-04 	 AE : 1.78009e-04 	 MSE : 8.05925e-01
Validation Epoch 104 : 	 Train : 3.93331e-01 	 Res : 3.13916e-03 	 Enc : 3.75820e-04 	 AE : 3.02532e-04 	 MSE : 1.21613e-01
Training Epoch 104 finished, took current epoch 56.47s, cumulative time 5944.67s
Current Learning rate : 0.001
Epoch 105, 25% 	 Loss : 4.1210e-01 	 Res : 4.3245e-03 	 Enc : 3.8031e-04 	 AEnc : 2.3678e-04 	 MSE : 4.7178e-01
Epoch 105, 50% 	 Loss : 4.0355e-01 	 Res : 4.2975e-03 	 Enc : 3.7960e-04 	 AEnc : 2.9928e-04 	 MSE : 5.0530e-01
Epoch 105, 75% 	 Loss : 4.1318e-01 	 Res : 5.9603e-03 	 Enc : 3.8810e-04 	 AEnc : 5.2390e-05 	 MSE : 9.2916e-01
Training Epoch 105 : 	 Train : 4.18132e-01 	 Res : 5.87564e-03 	 Enc : 3.91496e-04 	 AE : 1.91006e-04 	 MSE : 8.68217e-01
Validation Epoch 105 : 	 Train : 4.13384e-01 	 Res : 5.63874e-03 	 Enc : 4.02419e-04 	 AE : 2.90737e-04 	 MSE : 9.12797e-01
Training Epoch 105 finished, took current epoch 56.66s, cumulative time 6001.31s
Current Learning rate : 0.001
Epoch 106, 25% 	 Loss : 4.2763e-01 	 Res : 6.4630e-03 	 Enc : 4.1076e-04 	 AEnc : 4.3001e-04 	 MSE : 9.8920e-01
Epoch 106, 50% 	 Loss : 4.0749e-01 	 Res : 5.2345e-03 	 Enc : 3.9779e-04 	 AEnc : 9.6170e-05 	 MSE : 7.3760e-01
Epoch 106, 75% 	 Loss : 4.1380e-01 	 Res : 5.1007e-03 	 Enc : 3.8280e-04 	 AEnc : 1.6342e-04 	 MSE : 6.6427e-01
Training Epoch 106 : 	 Train : 4.15234e-01 	 Res : 5.47740e-03 	 Enc : 3.93816e-04 	 AE : 1.96113e-04 	 MSE : 7.74720e-01
Validation Epoch 106 : 	 Train : 3.93009e-01 	 Res : 3.72311e-03 	 Enc : 3.67695e-04 	 AE : 1.97034e-05 	 MSE : 3.19599e-01
Training Epoch 106 finished, took current epoch 57.15s, cumulative time 6058.44s
Current Learning rate : 0.001
Epoch 107, 25% 	 Loss : 4.0422e-01 	 Res : 3.9536e-03 	 Enc : 3.8005e-04 	 AEnc : 2.8531e-04 	 MSE : 4.0060e-01
Epoch 107, 50% 	 Loss : 4.1077e-01 	 Res : 5.6622e-03 	 Enc : 3.7403e-04 	 AEnc : 4.9114e-04 	 MSE : 9.1199e-01
Epoch 107, 75% 	 Loss : 4.2267e-01 	 Res : 4.4304e-03 	 Enc : 3.7869e-04 	 AEnc : 4.7232e-04 	 MSE : 5.1736e-01
Training Epoch 107 : 	 Train : 4.12674e-01 	 Res : 4.82900e-03 	 Enc : 3.77678e-04 	 AE : 3.60259e-04 	 MSE : 6.44985e-01
Validation Epoch 107 : 	 Train : 4.03119e-01 	 Res : 4.66122e-03 	 Enc : 3.74515e-04 	 AE : 1.01534e-04 	 MSE : 7.39598e-01
Training Epoch 107 finished, took current epoch 56.57s, cumulative time 6114.97s
Current Learning rate : 0.001
Epoch 108, 25% 	 Loss : 4.2889e-01 	 Res : 7.3163e-03 	 Enc : 3.9386e-04 	 AEnc : 2.1544e-04 	 MSE : 1.1891e+00
Epoch 108, 50% 	 Loss : 4.3725e-01 	 Res : 6.6937e-03 	 Enc : 4.0499e-04 	 AEnc : 9.9395e-04 	 MSE : 1.0198e+00
Epoch 108, 75% 	 Loss : 4.1075e-01 	 Res : 4.6560e-03 	 Enc : 3.7399e-04 	 AEnc : 5.1109e-04 	 MSE : 5.4013e-01
Training Epoch 108 : 	 Train : 4.26860e-01 	 Res : 6.17600e-03 	 Enc : 3.93293e-04 	 AE : 5.40031e-04 	 MSE : 8.95916e-01
Validation Epoch 108 : 	 Train : 4.04087e-01 	 Res : 3.77812e-03 	 Enc : 4.05246e-04 	 AE : 5.90777e-04 	 MSE : 1.21041e-01
Training Epoch 108 finished, took current epoch 57.17s, cumulative time 6172.13s
Current Learning rate : 0.001
Epoch 109, 25% 	 Loss : 4.0096e-01 	 Res : 3.7582e-03 	 Enc : 3.6514e-04 	 AEnc : 2.8341e-04 	 MSE : 3.0657e-01
Epoch 109, 50% 	 Loss : 4.0983e-01 	 Res : 5.1955e-03 	 Enc : 3.8342e-04 	 AEnc : 4.0953e-04 	 MSE : 6.9291e-01
Epoch 109, 75% 	 Loss : 4.0767e-01 	 Res : 5.0085e-03 	 Enc : 3.7484e-04 	 AEnc : 2.2101e-04 	 MSE : 6.6951e-01
Training Epoch 109 : 	 Train : 4.08707e-01 	 Res : 4.56762e-03 	 Enc : 3.75689e-04 	 AE : 2.87497e-04 	 MSE : 5.27417e-01
Validation Epoch 109 : 	 Train : 4.01555e-01 	 Res : 4.88510e-03 	 Enc : 3.69109e-04 	 AE : 3.54471e-05 	 MSE : 8.77309e-01
Training Epoch 109 finished, took current epoch 57.13s, cumulative time 6229.25s
Current Learning rate : 0.001
Epoch 110, 25% 	 Loss : 4.0567e-01 	 Res : 4.7080e-03 	 Enc : 3.6637e-04 	 AEnc : 1.9119e-04 	 MSE : 5.6293e-01
Epoch 110, 50% 	 Loss : 4.1067e-01 	 Res : 5.2038e-03 	 Enc : 3.7779e-04 	 AEnc : 1.8603e-04 	 MSE : 7.6973e-01
Epoch 110, 75% 	 Loss : 4.1493e-01 	 Res : 5.4652e-03 	 Enc : 3.7723e-04 	 AEnc : 2.5162e-04 	 MSE : 7.8590e-01
Training Epoch 110 : 	 Train : 4.08835e-01 	 Res : 4.93394e-03 	 Enc : 3.71580e-04 	 AE : 2.10772e-04 	 MSE : 6.52074e-01
Validation Epoch 110 : 	 Train : 3.91502e-01 	 Res : 3.73220e-03 	 Enc : 3.61234e-04 	 AE : 2.11888e-04 	 MSE : 1.87312e-01
Training Epoch 110 finished, took current epoch 56.44s, cumulative time 6285.65s
Current Learning rate : 0.001
Epoch 111, 25% 	 Loss : 4.0227e-01 	 Res : 4.8497e-03 	 Enc : 3.6873e-04 	 AEnc : 2.5572e-04 	 MSE : 6.8722e-01
Epoch 111, 50% 	 Loss : 4.0639e-01 	 Res : 5.2608e-03 	 Enc : 3.6627e-04 	 AEnc : 8.5948e-05 	 MSE : 7.8491e-01
Epoch 111, 75% 	 Loss : 4.1922e-01 	 Res : 5.7141e-03 	 Enc : 3.9352e-04 	 AEnc : 7.4480e-05 	 MSE : 9.0189e-01
Training Epoch 111 : 	 Train : 4.19278e-01 	 Res : 6.52003e-03 	 Enc : 3.86712e-04 	 AE : 1.37399e-04 	 MSE : 1.10764e+00
Validation Epoch 111 : 	 Train : 4.87134e-01 	 Res : 1.65109e-02 	 Enc : 4.34382e-04 	 AE : 2.45642e-04 	 MSE : 3.63411e+00
Training Epoch 111 finished, took current epoch 56.06s, cumulative time 6341.70s
Current Learning rate : 0.001
Epoch 112, 25% 	 Loss : 4.2860e-01 	 Res : 7.9989e-03 	 Enc : 4.1096e-04 	 AEnc : 3.3042e-04 	 MSE : 1.4912e+00
Epoch 112, 50% 	 Loss : 4.3103e-01 	 Res : 7.0579e-03 	 Enc : 4.0271e-04 	 AEnc : 2.8016e-04 	 MSE : 1.1115e+00
Epoch 112, 75% 	 Loss : 4.0856e-01 	 Res : 4.7609e-03 	 Enc : 3.6780e-04 	 AEnc : 1.6278e-04 	 MSE : 6.2466e-01
Training Epoch 112 : 	 Train : 4.18755e-01 	 Res : 6.29801e-03 	 Enc : 3.88781e-04 	 AE : 2.04547e-04 	 MSE : 1.01096e+00
Validation Epoch 112 : 	 Train : 4.05543e-01 	 Res : 5.51861e-03 	 Enc : 3.53041e-04 	 AE : 1.60088e-05 	 MSE : 8.18111e-01
Training Epoch 112 finished, took current epoch 57.34s, cumulative time 6399.03s
Current Learning rate : 0.001
Epoch 113, 25% 	 Loss : 3.9672e-01 	 Res : 4.7037e-03 	 Enc : 3.5906e-04 	 AEnc : 1.6101e-04 	 MSE : 6.2824e-01
Epoch 113, 50% 	 Loss : 4.0594e-01 	 Res : 5.0817e-03 	 Enc : 3.7511e-04 	 AEnc : 7.4281e-05 	 MSE : 7.7539e-01
Epoch 113, 75% 	 Loss : 4.1466e-01 	 Res : 4.5251e-03 	 Enc : 3.8358e-04 	 AEnc : 3.6748e-04 	 MSE : 5.2571e-01
Training Epoch 113 : 	 Train : 4.06545e-01 	 Res : 4.63778e-03 	 Enc : 3.70763e-04 	 AE : 2.42589e-04 	 MSE : 5.99703e-01
Validation Epoch 113 : 	 Train : 4.14308e-01 	 Res : 6.57457e-03 	 Enc : 3.58661e-04 	 AE : 3.26987e-04 	 MSE : 1.20329e+00
Training Epoch 113 finished, took current epoch 57.14s, cumulative time 6456.16s
Current Learning rate : 0.001
Epoch 114, 25% 	 Loss : 4.1336e-01 	 Res : 5.4808e-03 	 Enc : 3.7317e-04 	 AEnc : 5.7632e-05 	 MSE : 8.3260e-01
Epoch 114, 50% 	 Loss : 4.0231e-01 	 Res : 5.1241e-03 	 Enc : 3.6973e-04 	 AEnc : 5.2095e-05 	 MSE : 7.7812e-01
Epoch 114, 75% 	 Loss : 4.3058e-01 	 Res : 6.3798e-03 	 Enc : 3.8186e-04 	 AEnc : 7.8752e-04 	 MSE : 1.1052e+00
Training Epoch 114 : 	 Train : 4.13015e-01 	 Res : 5.25507e-03 	 Enc : 3.70243e-04 	 AE : 3.21903e-04 	 MSE : 7.88422e-01
Validation Epoch 114 : 	 Train : 3.89344e-01 	 Res : 4.05571e-03 	 Enc : 3.44145e-04 	 AE : 3.90499e-05 	 MSE : 3.76724e-01
Training Epoch 114 finished, took current epoch 56.33s, cumulative time 6512.48s
Current Learning rate : 0.001
Epoch 115, 25% 	 Loss : 4.0715e-01 	 Res : 5.3207e-03 	 Enc : 3.6406e-04 	 AEnc : 7.8459e-05 	 MSE : 7.5844e-01
Epoch 115, 50% 	 Loss : 4.0406e-01 	 Res : 4.6725e-03 	 Enc : 3.6599e-04 	 AEnc : 7.1233e-05 	 MSE : 5.7079e-01
Epoch 115, 75% 	 Loss : 4.5068e-01 	 Res : 8.3518e-03 	 Enc : 3.8008e-04 	 AEnc : 4.2301e-04 	 MSE : 1.4905e+00
Training Epoch 115 : 	 Train : 4.14147e-01 	 Res : 5.77081e-03 	 Enc : 3.70165e-04 	 AE : 1.80872e-04 	 MSE : 8.58133e-01
Validation Epoch 115 : 	 Train : 4.00059e-01 	 Res : 3.41774e-03 	 Enc : 3.59217e-04 	 AE : 6.50060e-04 	 MSE : 1.12489e-01
Training Epoch 115 finished, took current epoch 57.18s, cumulative time 6569.65s
Current Learning rate : 0.001
Epoch 116, 25% 	 Loss : 4.1807e-01 	 Res : 4.1978e-03 	 Enc : 3.5339e-04 	 AEnc : 3.9947e-04 	 MSE : 4.4440e-01
Epoch 116, 50% 	 Loss : 4.1084e-01 	 Res : 4.5555e-03 	 Enc : 3.4699e-04 	 AEnc : 3.0737e-04 	 MSE : 5.5411e-01
Epoch 116, 75% 	 Loss : 3.9169e-01 	 Res : 4.1990e-03 	 Enc : 3.4591e-04 	 AEnc : 2.5760e-04 	 MSE : 4.7907e-01
Training Epoch 116 : 	 Train : 4.04142e-01 	 Res : 4.38556e-03 	 Enc : 3.47557e-04 	 AE : 2.86801e-04 	 MSE : 5.27389e-01
Validation Epoch 116 : 	 Train : 3.96881e-01 	 Res : 4.53056e-03 	 Enc : 3.36426e-04 	 AE : 2.89983e-04 	 MSE : 4.72991e-01
Training Epoch 116 finished, took current epoch 57.11s, cumulative time 6626.73s
Current Learning rate : 0.001
Epoch 117, 25% 	 Loss : 3.9641e-01 	 Res : 3.5921e-03 	 Enc : 3.3965e-04 	 AEnc : 2.2257e-04 	 MSE : 3.2972e-01
Epoch 117, 50% 	 Loss : 4.0415e-01 	 Res : 4.9473e-03 	 Enc : 3.4280e-04 	 AEnc : 2.0585e-04 	 MSE : 7.5587e-01
Epoch 117, 75% 	 Loss : 4.0403e-01 	 Res : 4.3011e-03 	 Enc : 3.4578e-04 	 AEnc : 2.3200e-04 	 MSE : 5.5288e-01
Training Epoch 117 : 	 Train : 4.02026e-01 	 Res : 4.51355e-03 	 Enc : 3.44609e-04 	 AE : 1.84281e-04 	 MSE : 6.14219e-01
Validation Epoch 117 : 	 Train : 3.97361e-01 	 Res : 4.61637e-03 	 Enc : 3.39413e-04 	 AE : 4.05737e-05 	 MSE : 6.97776e-01
Training Epoch 117 finished, took current epoch 56.68s, cumulative time 6683.38s
Current Learning rate : 0.001
Epoch 118, 25% 	 Loss : 4.0083e-01 	 Res : 4.2983e-03 	 Enc : 3.5081e-04 	 AEnc : 2.2471e-04 	 MSE : 5.2398e-01
Epoch 118, 50% 	 Loss : 4.3749e-01 	 Res : 7.2878e-03 	 Enc : 3.7222e-04 	 AEnc : 3.3970e-04 	 MSE : 1.3215e+00
Epoch 118, 75% 	 Loss : 4.0226e-01 	 Res : 5.1039e-03 	 Enc : 3.6017e-04 	 AEnc : 1.0201e-04 	 MSE : 7.2734e-01
Training Epoch 118 : 	 Train : 4.10406e-01 	 Res : 5.45009e-03 	 Enc : 3.58673e-04 	 AE : 1.93809e-04 	 MSE : 8.27666e-01
Validation Epoch 118 : 	 Train : 4.31007e-01 	 Res : 8.99540e-03 	 Enc : 3.53109e-04 	 AE : 9.94343e-06 	 MSE : 1.96163e+00
Training Epoch 118 finished, took current epoch 56.64s, cumulative time 6740.01s
Current Learning rate : 0.001
Epoch 119, 25% 	 Loss : 4.3008e-01 	 Res : 7.2301e-03 	 Enc : 3.8116e-04 	 AEnc : 3.6411e-04 	 MSE : 1.1965e+00
Epoch 119, 50% 	 Loss : 4.0499e-01 	 Res : 4.0357e-03 	 Enc : 3.7424e-04 	 AEnc : 2.7962e-04 	 MSE : 3.9748e-01
Epoch 119, 75% 	 Loss : 4.0172e-01 	 Res : 4.3924e-03 	 Enc : 3.4871e-04 	 AEnc : 2.4650e-04 	 MSE : 5.3166e-01
Training Epoch 119 : 	 Train : 4.12397e-01 	 Res : 5.04675e-03 	 Enc : 3.59987e-04 	 AE : 3.91018e-04 	 MSE : 6.76483e-01
Validation Epoch 119 : 	 Train : 4.26900e-01 	 Res : 6.11645e-03 	 Enc : 3.73934e-04 	 AE : 1.33101e-03 	 MSE : 6.93223e-01
Training Epoch 119 finished, took current epoch 56.84s, cumulative time 6796.82s
Current Learning rate : 0.001
Epoch 120, 25% 	 Loss : 4.0214e-01 	 Res : 3.5481e-03 	 Enc : 3.3673e-04 	 AEnc : 6.7844e-04 	 MSE : 3.3285e-01
Epoch 120, 50% 	 Loss : 4.1975e-01 	 Res : 5.5930e-03 	 Enc : 3.4530e-04 	 AEnc : 2.4066e-04 	 MSE : 8.0712e-01
Epoch 120, 75% 	 Loss : 3.9581e-01 	 Res : 4.6128e-03 	 Enc : 3.3462e-04 	 AEnc : 3.8518e-04 	 MSE : 6.4509e-01
Training Epoch 120 : 	 Train : 4.08692e-01 	 Res : 4.37111e-03 	 Enc : 3.39026e-04 	 AE : 5.72306e-04 	 MSE : 5.39779e-01
Validation Epoch 120 : 	 Train : 4.62061e-01 	 Res : 5.64408e-03 	 Enc : 3.57082e-04 	 AE : 2.58820e-03 	 MSE : 1.03311e+00
Training Epoch 120 finished, took current epoch 56.61s, cumulative time 6853.42s
Current Learning rate : 0.001
Epoch 121, 25% 	 Loss : 4.1207e-01 	 Res : 4.1371e-03 	 Enc : 3.3216e-04 	 AEnc : 7.4735e-04 	 MSE : 4.7241e-01
Epoch 121, 50% 	 Loss : 3.9969e-01 	 Res : 3.6865e-03 	 Enc : 3.3225e-04 	 AEnc : 6.2505e-04 	 MSE : 3.5042e-01
Epoch 121, 75% 	 Loss : 4.0558e-01 	 Res : 4.1136e-03 	 Enc : 3.3507e-04 	 AEnc : 2.6638e-04 	 MSE : 4.4477e-01
Training Epoch 121 : 	 Train : 4.11521e-01 	 Res : 4.99940e-03 	 Enc : 3.44331e-04 	 AE : 4.41221e-04 	 MSE : 6.45666e-01
Validation Epoch 121 : 	 Train : 4.37416e-01 	 Res : 1.02826e-02 	 Enc : 3.77288e-04 	 AE : 3.15358e-04 	 MSE : 1.52130e+00
Training Epoch 121 finished, took current epoch 56.46s, cumulative time 6909.87s
Current Learning rate : 0.001
Epoch 122, 25% 	 Loss : 4.1136e-01 	 Res : 5.8575e-03 	 Enc : 3.5921e-04 	 AEnc : 3.0863e-04 	 MSE : 9.3272e-01
Epoch 122, 50% 	 Loss : 4.3509e-01 	 Res : 8.4500e-03 	 Enc : 3.7775e-04 	 AEnc : 2.9324e-04 	 MSE : 1.7666e+00
Epoch 122, 75% 	 Loss : 4.0484e-01 	 Res : 4.5570e-03 	 Enc : 3.3745e-04 	 AEnc : 2.2450e-04 	 MSE : 5.9562e-01
Training Epoch 122 : 	 Train : 4.16475e-01 	 Res : 6.17463e-03 	 Enc : 3.55328e-04 	 AE : 3.06116e-04 	 MSE : 1.02887e+00
Validation Epoch 122 : 	 Train : 4.16214e-01 	 Res : 5.95440e-03 	 Enc : 3.71033e-04 	 AE : 3.63459e-04 	 MSE : 1.18920e+00
Training Epoch 122 finished, took current epoch 57.25s, cumulative time 6967.10s
Current Learning rate : 0.001
Epoch 123, 25% 	 Loss : 4.1208e-01 	 Res : 6.4555e-03 	 Enc : 3.5567e-04 	 AEnc : 2.0245e-04 	 MSE : 1.1441e+00
Epoch 123, 50% 	 Loss : 4.0034e-01 	 Res : 4.7739e-03 	 Enc : 3.4649e-04 	 AEnc : 2.1820e-04 	 MSE : 6.6391e-01
Epoch 123, 75% 	 Loss : 4.0298e-01 	 Res : 3.9061e-03 	 Enc : 3.3182e-04 	 AEnc : 2.6965e-04 	 MSE : 4.2309e-01
Training Epoch 123 : 	 Train : 4.04364e-01 	 Res : 5.01793e-03 	 Enc : 3.41514e-04 	 AE : 1.97750e-04 	 MSE : 7.56633e-01
Validation Epoch 123 : 	 Train : 3.98987e-01 	 Res : 5.16975e-03 	 Enc : 3.35893e-04 	 AE : 1.61432e-04 	 MSE : 7.41599e-01
Training Epoch 123 finished, took current epoch 56.11s, cumulative time 7023.18s
Current Learning rate : 0.001
Epoch 124, 25% 	 Loss : 3.9618e-01 	 Res : 4.5511e-03 	 Enc : 3.3571e-04 	 AEnc : 1.4580e-04 	 MSE : 6.4997e-01
Epoch 124, 50% 	 Loss : 3.9301e-01 	 Res : 4.1193e-03 	 Enc : 3.2489e-04 	 AEnc : 2.5201e-04 	 MSE : 5.5119e-01
Epoch 124, 75% 	 Loss : 3.9850e-01 	 Res : 4.7609e-03 	 Enc : 3.3113e-04 	 AEnc : 2.3308e-04 	 MSE : 6.0786e-01
Training Epoch 124 : 	 Train : 4.07488e-01 	 Res : 5.39440e-03 	 Enc : 3.38318e-04 	 AE : 2.09708e-04 	 MSE : 8.02878e-01
Validation Epoch 124 : 	 Train : 4.63145e-01 	 Res : 1.23731e-02 	 Enc : 3.49297e-04 	 AE : 2.75612e-04 	 MSE : 3.33976e+00
Training Epoch 124 finished, took current epoch 56.70s, cumulative time 7079.86s
Current Learning rate : 0.001
Epoch 125, 25% 	 Loss : 3.9795e-01 	 Res : 5.0750e-03 	 Enc : 3.5647e-04 	 AEnc : 2.4222e-04 	 MSE : 7.8751e-01
Epoch 125, 50% 	 Loss : 4.0479e-01 	 Res : 4.2549e-03 	 Enc : 3.2980e-04 	 AEnc : 1.8229e-04 	 MSE : 5.3452e-01
Epoch 125, 75% 	 Loss : 3.9597e-01 	 Res : 3.8192e-03 	 Enc : 3.2891e-04 	 AEnc : 2.7958e-04 	 MSE : 3.9386e-01
Training Epoch 125 : 	 Train : 4.04058e-01 	 Res : 4.67698e-03 	 Enc : 3.40718e-04 	 AE : 2.82707e-04 	 MSE : 6.44176e-01
Validation Epoch 125 : 	 Train : 4.05704e-01 	 Res : 6.45547e-03 	 Enc : 3.67982e-04 	 AE : 1.68384e-05 	 MSE : 1.26610e+00
Training Epoch 125 finished, took current epoch 56.60s, cumulative time 7136.45s
Current Learning rate : 0.001
Epoch 126, 25% 	 Loss : 3.9158e-01 	 Res : 4.7092e-03 	 Enc : 3.2991e-04 	 AEnc : 9.2716e-05 	 MSE : 7.3020e-01
Epoch 126, 50% 	 Loss : 4.0423e-01 	 Res : 4.5544e-03 	 Enc : 3.4836e-04 	 AEnc : 2.4846e-04 	 MSE : 6.3110e-01
Epoch 126, 75% 	 Loss : 3.8987e-01 	 Res : 2.9075e-03 	 Enc : 3.1573e-04 	 AEnc : 3.7486e-04 	 MSE : 1.6875e-01
Training Epoch 126 : 	 Train : 4.02514e-01 	 Res : 4.34036e-03 	 Enc : 3.28820e-04 	 AE : 3.95681e-04 	 MSE : 5.85101e-01
Validation Epoch 126 : 	 Train : 3.90479e-01 	 Res : 3.42920e-03 	 Enc : 3.05589e-04 	 AE : 2.16918e-04 	 MSE : 3.06762e-01
Training Epoch 126 finished, took current epoch 56.59s, cumulative time 7193.00s
Current Learning rate : 0.001
Epoch 127, 25% 	 Loss : 3.9385e-01 	 Res : 3.7745e-03 	 Enc : 3.3033e-04 	 AEnc : 1.9574e-04 	 MSE : 4.1865e-01
Epoch 127, 50% 	 Loss : 4.0548e-01 	 Res : 4.9025e-03 	 Enc : 3.2647e-04 	 AEnc : 2.1202e-04 	 MSE : 7.0908e-01
Epoch 127, 75% 	 Loss : 3.9837e-01 	 Res : 5.0342e-03 	 Enc : 3.2935e-04 	 AEnc : 4.3931e-05 	 MSE : 7.9890e-01
Training Epoch 127 : 	 Train : 3.99254e-01 	 Res : 4.56327e-03 	 Enc : 3.31168e-04 	 AE : 1.53583e-04 	 MSE : 6.32223e-01
Validation Epoch 127 : 	 Train : 4.06930e-01 	 Res : 7.29329e-03 	 Enc : 3.34736e-04 	 AE : 6.05726e-05 	 MSE : 1.43259e+00
Training Epoch 127 finished, took current epoch 56.57s, cumulative time 7249.54s
Current Learning rate : 0.001
Epoch 128, 25% 	 Loss : 3.9766e-01 	 Res : 4.5372e-03 	 Enc : 3.2436e-04 	 AEnc : 2.2213e-04 	 MSE : 6.2059e-01
Epoch 128, 50% 	 Loss : 4.0415e-01 	 Res : 4.5337e-03 	 Enc : 3.2078e-04 	 AEnc : 3.1198e-04 	 MSE : 6.9239e-01
Epoch 128, 75% 	 Loss : 4.1206e-01 	 Res : 4.6095e-03 	 Enc : 3.4102e-04 	 AEnc : 5.4143e-04 	 MSE : 6.2126e-01
Training Epoch 128 : 	 Train : 4.04505e-01 	 Res : 4.38989e-03 	 Enc : 3.27826e-04 	 AE : 4.66597e-04 	 MSE : 5.92952e-01
Validation Epoch 128 : 	 Train : 3.97877e-01 	 Res : 3.59943e-03 	 Enc : 3.15598e-04 	 AE : 7.06687e-04 	 MSE : 2.33795e-01
Training Epoch 128 finished, took current epoch 56.15s, cumulative time 7305.65s
Current Learning rate : 0.001
Epoch 129, 25% 	 Loss : 4.1462e-01 	 Res : 5.0160e-03 	 Enc : 3.2524e-04 	 AEnc : 5.4031e-04 	 MSE : 7.5725e-01
Epoch 129, 50% 	 Loss : 3.9240e-01 	 Res : 4.6214e-03 	 Enc : 3.1709e-04 	 AEnc : 1.7352e-04 	 MSE : 7.0555e-01
Epoch 129, 75% 	 Loss : 3.9224e-01 	 Res : 4.7524e-03 	 Enc : 3.2132e-04 	 AEnc : 4.6663e-05 	 MSE : 7.4830e-01
Training Epoch 129 : 	 Train : 4.01344e-01 	 Res : 4.75812e-03 	 Enc : 3.22615e-04 	 AE : 2.19770e-04 	 MSE : 7.28118e-01
Validation Epoch 129 : 	 Train : 3.81598e-01 	 Res : 3.09152e-03 	 Enc : 3.26447e-04 	 AE : 1.63677e-04 	 MSE : 2.15247e-01
Training Epoch 129 finished, took current epoch 56.59s, cumulative time 7362.20s
Current Learning rate : 0.001
Epoch 130, 25% 	 Loss : 4.0299e-01 	 Res : 3.9424e-03 	 Enc : 3.2075e-04 	 AEnc : 2.4813e-04 	 MSE : 4.5820e-01
Epoch 130, 50% 	 Loss : 3.8792e-01 	 Res : 4.3417e-03 	 Enc : 3.1411e-04 	 AEnc : 1.6516e-04 	 MSE : 6.1068e-01
Epoch 130, 75% 	 Loss : 3.9589e-01 	 Res : 3.7871e-03 	 Enc : 3.1046e-04 	 AEnc : 2.8569e-04 	 MSE : 4.0854e-01
Training Epoch 130 : 	 Train : 3.96896e-01 	 Res : 4.25976e-03 	 Enc : 3.16505e-04 	 AE : 2.01597e-04 	 MSE : 5.62363e-01
