Train Metrics
Epoch 0, 25% 	 Loss : 8.6604e+03 	 Res : 1.7231e+02 	 Enc : 2.5098e+02 	 AEnc : 1.0527e+02 	 MSE : 1.9509e+02
Current Learning rate : 0.001
Epoch 104, 25% 	 Loss : 3.8718e+00 	 Res : 8.1537e-03 	 Enc : 2.2037e-03 	 AEnc : 8.3415e-04 	 MSE : 2.4632e+00
Epoch 104, 50% 	 Loss : 3.6988e+00 	 Res : 7.7826e-03 	 Enc : 2.1241e-03 	 AEnc : 3.5919e-04 	 MSE : 2.5545e+00
Epoch 104, 75% 	 Loss : 3.7316e+00 	 Res : 8.3795e-03 	 Enc : 2.0756e-03 	 AEnc : 4.6710e-04 	 MSE : 3.6881e+00
Training Epoch 104 : 	 Train : 3.79817e+00 	 Res : 8.18560e-03 	 Enc : 2.13359e-03 	 AE : 6.13754e-04 	 MSE : 2.93991e+00
Validation Epoch 104 : 	 Train : 3.90771e+00 	 Res : 1.30024e-02 	 Enc : 2.44234e-03 	 AE : 1.17822e-03 	 MSE : 6.31847e+00
Training Epoch 104 finished, took current epoch 98.84s, cumulative time 10369.25s
Current Learning rate : 0.001
Epoch 105, 25% 	 Loss : 3.9445e+00 	 Res : 1.2128e-02 	 Enc : 2.4004e-03 	 AEnc : 7.0465e-04 	 MSE : 5.4613e+00
Epoch 105, 50% 	 Loss : 3.8117e+00 	 Res : 1.0196e-02 	 Enc : 2.1271e-03 	 AEnc : 2.2927e-04 	 MSE : 4.6040e+00
Epoch 105, 75% 	 Loss : 3.8117e+00 	 Res : 7.6604e-03 	 Enc : 2.1330e-03 	 AEnc : 6.9962e-04 	 MSE : 2.3475e+00
Training Epoch 105 : 	 Train : 3.92718e+00 	 Res : 1.12036e-02 	 Enc : 2.23076e-03 	 AE : 7.05188e-04 	 MSE : 5.31629e+00
Validation Epoch 105 : 	 Train : 3.81290e+00 	 Res : 7.37521e-03 	 Enc : 1.59581e-03 	 AE : 1.04346e-04 	 MSE : 3.62982e+00
Training Epoch 105 finished, took current epoch 98.61s, cumulative time 10467.86s
Current Learning rate : 0.001
Epoch 106, 25% 	 Loss : 3.9206e+00 	 Res : 1.0665e-02 	 Enc : 2.0528e-03 	 AEnc : 1.0620e-03 	 MSE : 5.6731e+00
Epoch 106, 50% 	 Loss : 3.9133e+00 	 Res : 9.1110e-03 	 Enc : 2.0571e-03 	 AEnc : 1.4148e-03 	 MSE : 4.1152e+00
Epoch 106, 75% 	 Loss : 3.6980e+00 	 Res : 6.5498e-03 	 Enc : 2.0483e-03 	 AEnc : 1.4042e-03 	 MSE : 1.8743e+00
Training Epoch 106 : 	 Train : 3.85091e+00 	 Res : 8.64474e-03 	 Enc : 2.06019e-03 	 AE : 1.59342e-03 	 MSE : 3.73539e+00
Validation Epoch 106 : 	 Train : 3.89983e+00 	 Res : 7.36719e-03 	 Enc : 2.02832e-03 	 AE : 1.44444e-03 	 MSE : 3.91766e+00
Training Epoch 106 finished, took current epoch 98.58s, cumulative time 10566.42s
Current Learning rate : 0.001
Epoch 107, 25% 	 Loss : 3.7254e+00 	 Res : 6.6513e-03 	 Enc : 2.0143e-03 	 AEnc : 9.7167e-04 	 MSE : 2.1132e+00
Epoch 107, 50% 	 Loss : 3.7510e+00 	 Res : 7.9053e-03 	 Enc : 2.1343e-03 	 AEnc : 9.3156e-04 	 MSE : 3.1038e+00
Epoch 107, 75% 	 Loss : 3.7462e+00 	 Res : 9.8401e-03 	 Enc : 2.0856e-03 	 AEnc : 5.0575e-04 	 MSE : 4.9218e+00
Training Epoch 107 : 	 Train : 3.79375e+00 	 Res : 8.37203e-03 	 Enc : 2.09497e-03 	 AE : 6.79221e-04 	 MSE : 3.51154e+00
Validation Epoch 107 : 	 Train : 3.79963e+00 	 Res : 7.31962e-03 	 Enc : 2.05503e-03 	 AE : 3.01884e-04 	 MSE : 2.40826e+00
Training Epoch 107 finished, took current epoch 99.69s, cumulative time 10666.10s
Current Learning rate : 0.001
Epoch 108, 25% 	 Loss : 3.7377e+00 	 Res : 7.6197e-03 	 Enc : 2.0845e-03 	 AEnc : 3.3325e-04 	 MSE : 2.4510e+00
Epoch 108, 50% 	 Loss : 3.6892e+00 	 Res : 7.5921e-03 	 Enc : 2.0365e-03 	 AEnc : 4.7127e-04 	 MSE : 2.8294e+00
Epoch 108, 75% 	 Loss : 4.1016e+00 	 Res : 1.3016e-02 	 Enc : 2.2592e-03 	 AEnc : 4.8966e-04 	 MSE : 4.9265e+00
Training Epoch 108 : 	 Train : 3.84120e+00 	 Res : 9.42595e-03 	 Enc : 2.10515e-03 	 AE : 6.44844e-04 	 MSE : 3.56668e+00
Validation Epoch 108 : 	 Train : 3.79721e+00 	 Res : 7.84199e-03 	 Enc : 2.04856e-03 	 AE : 1.73278e-03 	 MSE : 1.24069e+00
Training Epoch 108 finished, took current epoch 99.65s, cumulative time 10765.73s
Current Learning rate : 0.001
Epoch 109, 25% 	 Loss : 3.6147e+00 	 Res : 6.8577e-03 	 Enc : 1.9873e-03 	 AEnc : 1.0350e-03 	 MSE : 2.2323e+00
Epoch 109, 50% 	 Loss : 3.8419e+00 	 Res : 8.1588e-03 	 Enc : 2.1925e-03 	 AEnc : 9.6985e-04 	 MSE : 2.5448e+00
Epoch 109, 75% 	 Loss : 3.8623e+00 	 Res : 1.1054e-02 	 Enc : 2.1523e-03 	 AEnc : 4.8906e-04 	 MSE : 4.0543e+00
Training Epoch 109 : 	 Train : 3.80159e+00 	 Res : 8.57671e-03 	 Enc : 2.09996e-03 	 AE : 7.45984e-04 	 MSE : 2.76527e+00
Validation Epoch 109 : 	 Train : 3.83303e+00 	 Res : 8.31839e-03 	 Enc : 2.43676e-03 	 AE : 3.29457e-04 	 MSE : 3.81871e+00
Training Epoch 109 finished, took current epoch 99.20s, cumulative time 10864.92s
Current Learning rate : 0.001
Epoch 110, 25% 	 Loss : 3.7529e+00 	 Res : 7.6416e-03 	 Enc : 2.0360e-03 	 AEnc : 1.1256e-03 	 MSE : 3.2754e+00
Epoch 110, 50% 	 Loss : 3.7448e+00 	 Res : 8.8377e-03 	 Enc : 2.0630e-03 	 AEnc : 5.6821e-04 	 MSE : 3.9108e+00
Epoch 110, 75% 	 Loss : 4.0289e+00 	 Res : 1.1512e-02 	 Enc : 2.2520e-03 	 AEnc : 9.2502e-04 	 MSE : 5.7663e+00
Training Epoch 110 : 	 Train : 3.81427e+00 	 Res : 8.85488e-03 	 Enc : 2.10252e-03 	 AE : 7.20969e-04 	 MSE : 3.88482e+00
Validation Epoch 110 : 	 Train : 3.71957e+00 	 Res : 6.33098e-03 	 Enc : 2.23951e-03 	 AE : 3.59661e-04 	 MSE : 1.47829e+00
Training Epoch 110 finished, took current epoch 99.14s, cumulative time 10964.05s
Current Learning rate : 0.001
Epoch 111, 25% 	 Loss : 3.7707e+00 	 Res : 8.8309e-03 	 Enc : 2.0805e-03 	 AEnc : 4.4882e-04 	 MSE : 4.1018e+00
Epoch 111, 50% 	 Loss : 3.7247e+00 	 Res : 8.9327e-03 	 Enc : 1.9908e-03 	 AEnc : 6.7311e-04 	 MSE : 3.9835e+00
Epoch 111, 75% 	 Loss : 3.7484e+00 	 Res : 6.6758e-03 	 Enc : 1.9813e-03 	 AEnc : 1.1201e-03 	 MSE : 1.7741e+00
Training Epoch 111 : 	 Train : 3.74479e+00 	 Res : 7.80705e-03 	 Enc : 2.01683e-03 	 AE : 7.60721e-04 	 MSE : 3.00733e+00
Validation Epoch 111 : 	 Train : 3.65952e+00 	 Res : 5.73859e-03 	 Enc : 1.69863e-03 	 AE : 1.16684e-04 	 MSE : 1.69700e+00
Training Epoch 111 finished, took current epoch 98.06s, cumulative time 11062.09s
Current Learning rate : 0.001
MODEL SAVED
Epoch 112, 25% 	 Loss : 3.6744e+00 	 Res : 7.3645e-03 	 Enc : 1.9598e-03 	 AEnc : 2.9797e-04 	 MSE : 3.0999e+00
Epoch 112, 50% 	 Loss : 3.7775e+00 	 Res : 9.1796e-03 	 Enc : 2.0734e-03 	 AEnc : 3.2832e-04 	 MSE : 3.9352e+00
Epoch 112, 75% 	 Loss : 3.8572e+00 	 Res : 1.0072e-02 	 Enc : 1.9597e-03 	 AEnc : 4.6870e-04 	 MSE : 2.8719e+00
Training Epoch 112 : 	 Train : 3.79704e+00 	 Res : 9.26615e-03 	 Enc : 1.99423e-03 	 AE : 3.52928e-04 	 MSE : 3.47456e+00
Validation Epoch 112 : 	 Train : 3.97103e+00 	 Res : 1.23330e-02 	 Enc : 2.10364e-03 	 AE : 6.21224e-04 	 MSE : 3.39964e+00
Training Epoch 112 finished, took current epoch 99.16s, cumulative time 11161.23s
Current Learning rate : 0.001
Epoch 113, 25% 	 Loss : 3.7706e+00 	 Res : 9.9956e-03 	 Enc : 1.7720e-03 	 AEnc : 2.9359e-04 	 MSE : 5.1236e+00
Epoch 113, 50% 	 Loss : 3.7779e+00 	 Res : 7.5966e-03 	 Enc : 2.0173e-03 	 AEnc : 4.9149e-04 	 MSE : 2.7803e+00
Epoch 113, 75% 	 Loss : 3.7705e+00 	 Res : 7.6526e-03 	 Enc : 2.0549e-03 	 AEnc : 4.1200e-04 	 MSE : 2.8490e+00
Training Epoch 113 : 	 Train : 3.79814e+00 	 Res : 8.88440e-03 	 Enc : 1.95694e-03 	 AE : 7.12612e-04 	 MSE : 3.90539e+00
Validation Epoch 113 : 	 Train : 3.71784e+00 	 Res : 5.31852e-03 	 Enc : 1.80231e-03 	 AE : 2.83102e-03 	 MSE : 1.13420e+00
Training Epoch 113 finished, took current epoch 99.45s, cumulative time 11260.66s
Current Learning rate : 0.001
MODEL SAVED
Epoch 114, 25% 	 Loss : 3.7525e+00 	 Res : 8.1089e-03 	 Enc : 1.8848e-03 	 AEnc : 7.7599e-04 	 MSE : 3.6747e+00
Epoch 114, 50% 	 Loss : 3.7301e+00 	 Res : 7.7348e-03 	 Enc : 1.9468e-03 	 AEnc : 7.3071e-04 	 MSE : 2.9247e+00
Epoch 114, 75% 	 Loss : 3.8541e+00 	 Res : 1.0297e-02 	 Enc : 2.0031e-03 	 AEnc : 2.2869e-04 	 MSE : 5.1063e+00
Training Epoch 114 : 	 Train : 3.78845e+00 	 Res : 8.93293e-03 	 Enc : 1.93587e-03 	 AE : 4.95535e-04 	 MSE : 4.24442e+00
Validation Epoch 114 : 	 Train : 3.83500e+00 	 Res : 8.52912e-03 	 Enc : 2.11669e-03 	 AE : 3.22280e-04 	 MSE : 4.57238e+00
Training Epoch 114 finished, took current epoch 98.51s, cumulative time 11359.14s
Current Learning rate : 0.001
Epoch 115, 25% 	 Loss : 3.8858e+00 	 Res : 9.0466e-03 	 Enc : 1.9403e-03 	 AEnc : 5.1727e-04 	 MSE : 4.5214e+00
Epoch 115, 50% 	 Loss : 3.7490e+00 	 Res : 8.4660e-03 	 Enc : 2.0682e-03 	 AEnc : 8.0060e-04 	 MSE : 3.5276e+00
Epoch 115, 75% 	 Loss : 3.6683e+00 	 Res : 6.8625e-03 	 Enc : 1.9434e-03 	 AEnc : 3.2735e-04 	 MSE : 2.2506e+00
Training Epoch 115 : 	 Train : 3.76005e+00 	 Res : 8.08191e-03 	 Enc : 1.93547e-03 	 AE : 6.62060e-04 	 MSE : 3.48451e+00
Validation Epoch 115 : 	 Train : 3.88906e+00 	 Res : 1.04848e-02 	 Enc : 1.84049e-03 	 AE : 1.50337e-03 	 MSE : 5.88453e+00
Training Epoch 115 finished, took current epoch 99.05s, cumulative time 11458.17s
Current Learning rate : 0.001
Epoch 116, 25% 	 Loss : 3.6512e+00 	 Res : 7.4552e-03 	 Enc : 1.8487e-03 	 AEnc : 1.5813e-03 	 MSE : 3.0665e+00
Epoch 116, 50% 	 Loss : 3.7643e+00 	 Res : 8.3750e-03 	 Enc : 1.8511e-03 	 AEnc : 7.8857e-04 	 MSE : 4.0758e+00
Epoch 116, 75% 	 Loss : 3.8709e+00 	 Res : 8.0421e-03 	 Enc : 2.0249e-03 	 AEnc : 5.6503e-04 	 MSE : 3.2484e+00
Training Epoch 116 : 	 Train : 3.74577e+00 	 Res : 7.67376e-03 	 Enc : 1.90474e-03 	 AE : 8.92835e-04 	 MSE : 3.16584e+00
Validation Epoch 116 : 	 Train : 3.69794e+00 	 Res : 5.86916e-03 	 Enc : 2.07309e-03 	 AE : 1.51565e-04 	 MSE : 1.47573e+00
Training Epoch 116 finished, took current epoch 99.65s, cumulative time 11557.81s
Current Learning rate : 0.001
Epoch 117, 25% 	 Loss : 3.5601e+00 	 Res : 7.5633e-03 	 Enc : 1.8772e-03 	 AEnc : 5.6917e-04 	 MSE : 2.7678e+00
Epoch 117, 50% 	 Loss : 3.8232e+00 	 Res : 7.7506e-03 	 Enc : 1.9953e-03 	 AEnc : 7.8274e-04 	 MSE : 2.8825e+00
Epoch 117, 75% 	 Loss : 3.7852e+00 	 Res : 9.3004e-03 	 Enc : 1.8889e-03 	 AEnc : 6.9864e-04 	 MSE : 4.5840e+00
Training Epoch 117 : 	 Train : 3.74437e+00 	 Res : 8.21756e-03 	 Enc : 1.91413e-03 	 AE : 6.25988e-04 	 MSE : 3.38021e+00
Validation Epoch 117 : 	 Train : 3.72268e+00 	 Res : 7.65234e-03 	 Enc : 1.77692e-03 	 AE : 1.52264e-04 	 MSE : 4.15825e+00
Training Epoch 117 finished, took current epoch 98.45s, cumulative time 11656.25s
Current Learning rate : 0.001
Epoch 118, 25% 	 Loss : 3.8391e+00 	 Res : 8.2162e-03 	 Enc : 1.9650e-03 	 AEnc : 5.5330e-04 	 MSE : 2.6884e+00
Epoch 118, 50% 	 Loss : 3.7994e+00 	 Res : 8.6825e-03 	 Enc : 1.8549e-03 	 AEnc : 1.5851e-03 	 MSE : 3.6060e+00
Epoch 118, 75% 	 Loss : 3.6655e+00 	 Res : 7.1366e-03 	 Enc : 1.8652e-03 	 AEnc : 7.0121e-04 	 MSE : 2.8591e+00
Training Epoch 118 : 	 Train : 3.73148e+00 	 Res : 7.61265e-03 	 Enc : 1.88496e-03 	 AE : 8.90818e-04 	 MSE : 2.82560e+00
Validation Epoch 118 : 	 Train : 3.68123e+00 	 Res : 5.26232e-03 	 Enc : 1.71148e-03 	 AE : 4.86482e-04 	 MSE : 1.45538e+00
Training Epoch 118 finished, took current epoch 98.09s, cumulative time 11754.32s
Current Learning rate : 0.001
MODEL SAVED
Epoch 119, 25% 	 Loss : 3.5723e+00 	 Res : 6.1736e-03 	 Enc : 1.7833e-03 	 AEnc : 1.2385e-03 	 MSE : 1.8751e+00
Epoch 119, 50% 	 Loss : 3.7124e+00 	 Res : 6.0601e-03 	 Enc : 1.9210e-03 	 AEnc : 9.0237e-04 	 MSE : 1.9174e+00
Epoch 119, 75% 	 Loss : 3.7226e+00 	 Res : 7.1456e-03 	 Enc : 2.0498e-03 	 AEnc : 7.7046e-04 	 MSE : 2.7076e+00
Training Epoch 119 : 	 Train : 3.66953e+00 	 Res : 6.32340e-03 	 Enc : 1.89408e-03 	 AE : 1.06133e-03 	 MSE : 2.08507e+00
Validation Epoch 119 : 	 Train : 3.60901e+00 	 Res : 5.41402e-03 	 Enc : 1.92062e-03 	 AE : 2.65971e-04 	 MSE : 9.10113e-01
Training Epoch 119 finished, took current epoch 99.18s, cumulative time 11853.48s
Current Learning rate : 0.001
Epoch 120, 25% 	 Loss : 3.7690e+00 	 Res : 7.5627e-03 	 Enc : 1.8592e-03 	 AEnc : 7.1170e-04 	 MSE : 3.7296e+00
Epoch 120, 50% 	 Loss : 3.7343e+00 	 Res : 7.7196e-03 	 Enc : 1.9483e-03 	 AEnc : 2.8211e-04 	 MSE : 3.7790e+00
Epoch 120, 75% 	 Loss : 3.7267e+00 	 Res : 7.8906e-03 	 Enc : 1.8925e-03 	 AEnc : 3.4087e-04 	 MSE : 1.8684e+00
Training Epoch 120 : 	 Train : 3.74891e+00 	 Res : 8.14986e-03 	 Enc : 1.89376e-03 	 AE : 4.10982e-04 	 MSE : 3.37785e+00
Validation Epoch 120 : 	 Train : 3.80669e+00 	 Res : 9.35667e-03 	 Enc : 2.03570e-03 	 AE : 2.80175e-04 	 MSE : 2.81057e+00
Training Epoch 120 finished, took current epoch 100.14s, cumulative time 11953.61s
Current Learning rate : 0.001
Epoch 121, 25% 	 Loss : 3.7002e+00 	 Res : 7.4760e-03 	 Enc : 1.8638e-03 	 AEnc : 4.1264e-04 	 MSE : 2.4270e+00
Epoch 121, 50% 	 Loss : 3.6505e+00 	 Res : 6.3800e-03 	 Enc : 1.7491e-03 	 AEnc : 4.1966e-04 	 MSE : 1.7377e+00
Epoch 121, 75% 	 Loss : 3.6680e+00 	 Res : 8.4248e-03 	 Enc : 1.9023e-03 	 AEnc : 7.3161e-04 	 MSE : 4.0972e+00
Training Epoch 121 : 	 Train : 3.72426e+00 	 Res : 8.13877e-03 	 Enc : 1.87944e-03 	 AE : 4.85773e-04 	 MSE : 3.16998e+00
Validation Epoch 121 : 	 Train : 3.63391e+00 	 Res : 5.20842e-03 	 Enc : 1.99322e-03 	 AE : 3.09235e-04 	 MSE : 6.55202e-01
Training Epoch 121 finished, took current epoch 99.92s, cumulative time 12053.50s
Current Learning rate : 0.001
MODEL SAVED
Epoch 122, 25% 	 Loss : 3.9020e+00 	 Res : 9.8341e-03 	 Enc : 1.8399e-03 	 AEnc : 5.6305e-04 	 MSE : 4.1784e+00
Epoch 122, 50% 	 Loss : 3.6589e+00 	 Res : 7.5420e-03 	 Enc : 1.7827e-03 	 AEnc : 2.6730e-04 	 MSE : 3.1502e+00
Epoch 122, 75% 	 Loss : 3.6755e+00 	 Res : 6.3390e-03 	 Enc : 1.8657e-03 	 AEnc : 2.3540e-04 	 MSE : 2.3761e+00
Training Epoch 122 : 	 Train : 3.69916e+00 	 Res : 7.50830e-03 	 Enc : 1.84871e-03 	 AE : 3.22167e-04 	 MSE : 2.98424e+00
Validation Epoch 122 : 	 Train : 3.68374e+00 	 Res : 6.01131e-03 	 Enc : 1.65074e-03 	 AE : 1.21484e-04 	 MSE : 3.30638e+00
Training Epoch 122 finished, took current epoch 99.47s, cumulative time 12152.96s
Current Learning rate : 0.001
Epoch 123, 25% 	 Loss : 3.6361e+00 	 Res : 5.9809e-03 	 Enc : 1.8434e-03 	 AEnc : 6.1438e-04 	 MSE : 2.3080e+00
Epoch 123, 50% 	 Loss : 3.7064e+00 	 Res : 6.3462e-03 	 Enc : 1.8721e-03 	 AEnc : 4.7602e-04 	 MSE : 2.3762e+00
Epoch 123, 75% 	 Loss : 3.5469e+00 	 Res : 5.5418e-03 	 Enc : 1.8227e-03 	 AEnc : 4.4455e-04 	 MSE : 1.8490e+00
Training Epoch 123 : 	 Train : 3.62312e+00 	 Res : 5.88398e-03 	 Enc : 1.83061e-03 	 AE : 4.59101e-04 	 MSE : 2.12925e+00
Validation Epoch 123 : 	 Train : 3.58839e+00 	 Res : 4.83320e-03 	 Enc : 1.65646e-03 	 AE : 1.57694e-04 	 MSE : 9.64999e-01
Training Epoch 123 finished, took current epoch 99.13s, cumulative time 12252.06s
Current Learning rate : 0.001
MODEL SAVED
Epoch 124, 25% 	 Loss : 3.5836e+00 	 Res : 5.8980e-03 	 Enc : 1.7877e-03 	 AEnc : 6.1842e-04 	 MSE : 2.0161e+00
Epoch 124, 50% 	 Loss : 3.5697e+00 	 Res : 6.3944e-03 	 Enc : 1.7255e-03 	 AEnc : 1.1059e-03 	 MSE : 1.5422e+00
Epoch 124, 75% 	 Loss : 3.7761e+00 	 Res : 6.3169e-03 	 Enc : 1.8873e-03 	 AEnc : 1.1165e-03 	 MSE : 2.3392e+00
Training Epoch 124 : 	 Train : 3.64572e+00 	 Res : 6.26330e-03 	 Enc : 1.83226e-03 	 AE : 7.76421e-04 	 MSE : 2.11118e+00
Validation Epoch 124 : 	 Train : 3.72187e+00 	 Res : 7.03748e-03 	 Enc : 1.35563e-03 	 AE : 9.71474e-05 	 MSE : 4.45874e+00
Training Epoch 124 finished, took current epoch 99.26s, cumulative time 12351.31s
Current Learning rate : 0.001
Epoch 125, 25% 	 Loss : 3.6085e+00 	 Res : 6.2169e-03 	 Enc : 1.7734e-03 	 AEnc : 5.4472e-04 	 MSE : 2.6087e+00
Epoch 125, 50% 	 Loss : 3.6619e+00 	 Res : 6.0496e-03 	 Enc : 1.7718e-03 	 AEnc : 8.3870e-04 	 MSE : 2.0553e+00
Epoch 125, 75% 	 Loss : 3.6077e+00 	 Res : 5.8465e-03 	 Enc : 1.7266e-03 	 AEnc : 2.8572e-04 	 MSE : 2.1439e+00
Training Epoch 125 : 	 Train : 3.64159e+00 	 Res : 6.40750e-03 	 Enc : 1.76887e-03 	 AE : 5.41794e-04 	 MSE : 2.32030e+00
Validation Epoch 125 : 	 Train : 3.74138e+00 	 Res : 7.95593e-03 	 Enc : 1.34954e-03 	 AE : 3.75914e-04 	 MSE : 3.95583e+00
Training Epoch 125 finished, took current epoch 99.05s, cumulative time 12450.34s
Current Learning rate : 0.001
Epoch 126, 25% 	 Loss : 3.7922e+00 	 Res : 6.8464e-03 	 Enc : 1.8606e-03 	 AEnc : 3.8484e-04 	 MSE : 2.7066e+00
Epoch 126, 50% 	 Loss : 3.6051e+00 	 Res : 5.6913e-03 	 Enc : 1.7378e-03 	 AEnc : 3.6714e-04 	 MSE : 1.6401e+00
Epoch 126, 75% 	 Loss : 3.6635e+00 	 Res : 7.1291e-03 	 Enc : 1.7261e-03 	 AEnc : 5.6599e-04 	 MSE : 3.0756e+00
Training Epoch 126 : 	 Train : 3.65634e+00 	 Res : 6.55294e-03 	 Enc : 1.74455e-03 	 AE : 6.05820e-04 	 MSE : 2.51659e+00
Validation Epoch 126 : 	 Train : 3.62455e+00 	 Res : 5.15374e-03 	 Enc : 1.82386e-03 	 AE : 2.22653e-04 	 MSE : 2.15458e+00
Training Epoch 126 finished, took current epoch 99.52s, cumulative time 12549.85s
Current Learning rate : 0.001
Epoch 127, 25% 	 Loss : 3.7103e+00 	 Res : 6.3189e-03 	 Enc : 1.7457e-03 	 AEnc : 1.6093e-03 	 MSE : 2.6795e+00
Epoch 127, 50% 	 Loss : 3.7171e+00 	 Res : 6.4970e-03 	 Enc : 1.7315e-03 	 AEnc : 1.0974e-03 	 MSE : 3.0232e+00
Epoch 127, 75% 	 Loss : 3.6467e+00 	 Res : 6.3157e-03 	 Enc : 1.7586e-03 	 AEnc : 1.4728e-03 	 MSE : 2.6758e+00
Training Epoch 127 : 	 Train : 3.67692e+00 	 Res : 6.28559e-03 	 Enc : 1.74895e-03 	 AE : 1.20859e-03 	 MSE : 2.66529e+00
Validation Epoch 127 : 	 Train : 3.73368e+00 	 Res : 6.10146e-03 	 Enc : 1.48294e-03 	 AE : 1.89118e-03 	 MSE : 2.36356e+00
Training Epoch 127 finished, took current epoch 98.99s, cumulative time 12648.82s
Current Learning rate : 0.001
Epoch 128, 25% 	 Loss : 3.4792e+00 	 Res : 5.0479e-03 	 Enc : 1.6775e-03 	 AEnc : 9.1193e-04 	 MSE : 1.4540e+00
Epoch 128, 50% 	 Loss : 3.6528e+00 	 Res : 5.4683e-03 	 Enc : 1.6953e-03 	 AEnc : 8.3003e-04 	 MSE : 1.8462e+00
Epoch 128, 75% 	 Loss : 3.6418e+00 	 Res : 5.4099e-03 	 Enc : 1.7323e-03 	 AEnc : 9.4634e-04 	 MSE : 1.8574e+00
Training Epoch 128 : 	 Train : 3.62087e+00 	 Res : 5.73616e-03 	 Enc : 1.70602e-03 	 AE : 8.57852e-04 	 MSE : 2.15068e+00
Validation Epoch 128 : 	 Train : 3.81301e+00 	 Res : 9.10080e-03 	 Enc : 2.24288e-03 	 AE : 7.36745e-04 	 MSE : 5.12380e+00
Training Epoch 128 finished, took current epoch 99.13s, cumulative time 12747.94s
Current Learning rate : 0.001
Epoch 129, 25% 	 Loss : 3.7622e+00 	 Res : 8.9067e-03 	 Enc : 1.7328e-03 	 AEnc : 4.0507e-04 	 MSE : 5.1946e+00
Epoch 129, 50% 	 Loss : 3.6660e+00 	 Res : 7.8082e-03 	 Enc : 1.7497e-03 	 AEnc : 2.2969e-04 	 MSE : 4.6685e+00
Epoch 129, 75% 	 Loss : 3.6372e+00 	 Res : 8.1796e-03 	 Enc : 1.6370e-03 	 AEnc : 5.6219e-04 	 MSE : 2.4960e+00
Training Epoch 129 : 	 Train : 3.70213e+00 	 Res : 7.81828e-03 	 Enc : 1.70529e-03 	 AE : 4.31934e-04 	 MSE : 3.59928e+00
Validation Epoch 129 : 	 Train : 3.64551e+00 	 Res : 5.91644e-03 	 Enc : 1.61328e-03 	 AE : 2.10870e-03 	 MSE : 8.39180e-01
Training Epoch 129 finished, took current epoch 99.53s, cumulative time 12847.46s
Current Learning rate : 0.001
Epoch 130, 25% 	 Loss : 3.6313e+00 	 Res : 5.4360e-03 	 Enc : 1.6190e-03 	 AEnc : 3.7342e-04 	 MSE : 2.0452e+00
Epoch 130, 50% 	 Loss : 3.5944e+00 	 Res : 5.2884e-03 	 Enc : 1.7131e-03 	 AEnc : 9.5021e-04 	 MSE : 1.6304e+00
Epoch 130, 75% 	 Loss : 3.5634e+00 	 Res : 4.9616e-03 	 Enc : 1.5712e-03 	 AEnc : 1.4298e-03 	 MSE : 1.5488e+00
Training Epoch 130 : 	 Train : 3.59458e+00 	 Res : 5.15587e-03 	 Enc : 1.64301e-03 	 AE : 9.56346e-04 	 MSE : 1.66660e+00
Validation Epoch 130 : 	 Train : 3.75718e+00 	 Res : 7.37723e-03 	 Enc : 1.91775e-03 	 AE : 1.42686e-03 	 MSE : 4.52463e+00
Training Epoch 130 finished, took current epoch 99.02s, cumulative time 12946.46s
Current Learning rate : 0.001
Epoch 131, 25% 	 Loss : 3.6886e+00 	 Res : 6.9062e-03 	 Enc : 1.7187e-03 	 AEnc : 6.2230e-04 	 MSE : 2.9258e+00
Epoch 131, 50% 	 Loss : 3.6850e+00 	 Res : 7.5992e-03 	 Enc : 1.8722e-03 	 AEnc : 7.4664e-04 	 MSE : 2.9521e+00
Epoch 131, 75% 	 Loss : 3.6440e+00 	 Res : 6.1385e-03 	 Enc : 1.7041e-03 	 AEnc : 1.0761e-03 	 MSE : 2.2545e+00
Training Epoch 131 : 	 Train : 3.67437e+00 	 Res : 6.94772e-03 	 Enc : 1.72818e-03 	 AE : 6.89164e-04 	 MSE : 2.84388e+00
Validation Epoch 131 : 	 Train : 3.84010e+00 	 Res : 8.32566e-03 	 Enc : 1.72010e-03 	 AE : 2.41860e-04 	 MSE : 4.83374e+00
Training Epoch 131 finished, took current epoch 98.18s, cumulative time 13044.63s
Current Learning rate : 0.001
Epoch 132, 25% 	 Loss : 3.6813e+00 	 Res : 6.4941e-03 	 Enc : 1.7188e-03 	 AEnc : 2.6616e-04 	 MSE : 2.2303e+00
Epoch 132, 50% 	 Loss : 3.6040e+00 	 Res : 5.5844e-03 	 Enc : 1.5768e-03 	 AEnc : 4.1411e-04 	 MSE : 1.7527e+00
Epoch 132, 75% 	 Loss : 3.5988e+00 	 Res : 5.3603e-03 	 Enc : 1.6486e-03 	 AEnc : 3.8223e-04 	 MSE : 1.8344e+00
Training Epoch 132 : 	 Train : 3.65644e+00 	 Res : 6.83242e-03 	 Enc : 1.64525e-03 	 AE : 5.61239e-04 	 MSE : 3.02382e+00
Validation Epoch 132 : 	 Train : 3.75870e+00 	 Res : 7.27679e-03 	 Enc : 1.47249e-03 	 AE : 1.33975e-04 	 MSE : 5.43320e+00
Training Epoch 132 finished, took current epoch 98.34s, cumulative time 13142.95s
Current Learning rate : 0.001
Epoch 133, 25% 	 Loss : 3.5965e+00 	 Res : 5.4846e-03 	 Enc : 1.5478e-03 	 AEnc : 1.4930e-03 	 MSE : 1.7365e+00
