Train Metrics
Epoch 0, 25% 	 Loss : 7.3011e+03 	 Res : 2.0173e+02 	 Enc : 2.5674e+02 	 AEnc : 9.9756e+01 	 MSE : 1.8509e+02
Epoch 96, 25% 	 Loss : 1.1047e-01 	 Res : 6.3723e-03 	 Enc : 3.2900e-04 	 AEnc : 1.5552e-04 	 MSE : 3.6643e+00
Epoch 96, 50% 	 Loss : 1.0360e-01 	 Res : 5.9099e-03 	 Enc : 3.0819e-04 	 AEnc : 1.4971e-04 	 MSE : 3.4311e+00
Epoch 96, 75% 	 Loss : 1.0243e-01 	 Res : 5.6806e-03 	 Enc : 3.2312e-04 	 AEnc : 1.2528e-04 	 MSE : 3.3596e+00
Training Epoch 96 : 	 Train : 1.04941e-01 	 Res : 5.92712e-03 	 Enc : 3.23216e-04 	 AE : 1.43842e-04 	 MSE : 3.38952e+00
Validation Epoch 96 : 	 Train : 9.77377e-02 	 Res : 4.37905e-03 	 Enc : 3.28860e-04 	 AE : 3.04120e-04 	 MSE : 1.38982e+00
Training Epoch 96 finished, took current epoch 99.53s, cumulative time 9636.87s
Current Learning rate : 0.001
MODEL SAVED
Epoch 97, 25% 	 Loss : 1.1565e-01 	 Res : 6.7780e-03 	 Enc : 3.2686e-04 	 AEnc : 2.6332e-04 	 MSE : 4.0209e+00
Epoch 97, 50% 	 Loss : 1.5532e-01 	 Res : 1.1754e-02 	 Enc : 3.4936e-04 	 AEnc : 1.6315e-04 	 MSE : 5.5078e+00
Epoch 97, 75% 	 Loss : 1.4282e-01 	 Res : 1.0472e-02 	 Enc : 3.4910e-04 	 AEnc : 6.1825e-05 	 MSE : 5.6832e+00
Training Epoch 97 : 	 Train : 1.32028e-01 	 Res : 8.73710e-03 	 Enc : 3.39103e-04 	 AE : 2.13046e-04 	 MSE : 4.59302e+00
Validation Epoch 97 : 	 Train : 1.06939e-01 	 Res : 5.84977e-03 	 Enc : 3.40932e-04 	 AE : 2.31496e-04 	 MSE : 4.23481e+00
Training Epoch 97 finished, took current epoch 97.98s, cumulative time 9734.76s
Current Learning rate : 0.001
Epoch 98, 25% 	 Loss : 1.0296e-01 	 Res : 5.4161e-03 	 Enc : 3.1637e-04 	 AEnc : 2.2510e-04 	 MSE : 2.7390e+00
Epoch 98, 50% 	 Loss : 1.0172e-01 	 Res : 5.2911e-03 	 Enc : 3.1180e-04 	 AEnc : 2.1697e-04 	 MSE : 2.9827e+00
Epoch 98, 75% 	 Loss : 9.2257e-02 	 Res : 4.1593e-03 	 Enc : 3.1329e-04 	 AEnc : 2.2718e-04 	 MSE : 1.8028e+00
Training Epoch 98 : 	 Train : 1.03915e-01 	 Res : 5.38487e-03 	 Enc : 3.13102e-04 	 AE : 2.64843e-04 	 MSE : 2.96166e+00
Validation Epoch 98 : 	 Train : 1.23450e-01 	 Res : 7.98912e-03 	 Enc : 3.19855e-04 	 AE : 2.11584e-04 	 MSE : 3.73310e+00
Training Epoch 98 finished, took current epoch 99.38s, cumulative time 9834.10s
Current Learning rate : 0.001
Epoch 99, 25% 	 Loss : 9.7920e-02 	 Res : 4.9314e-03 	 Enc : 3.1360e-04 	 AEnc : 2.0951e-04 	 MSE : 2.5086e+00
Epoch 99, 50% 	 Loss : 1.1603e-01 	 Res : 7.1600e-03 	 Enc : 3.3264e-04 	 AEnc : 1.5097e-04 	 MSE : 3.8067e+00
Epoch 99, 75% 	 Loss : 1.0891e-01 	 Res : 6.5655e-03 	 Enc : 3.4864e-04 	 AEnc : 1.1038e-04 	 MSE : 2.9775e+00
Training Epoch 99 : 	 Train : 1.08571e-01 	 Res : 6.29122e-03 	 Enc : 3.26225e-04 	 AE : 1.66340e-04 	 MSE : 3.27513e+00
Validation Epoch 99 : 	 Train : 1.15704e-01 	 Res : 7.78002e-03 	 Enc : 3.25341e-04 	 AE : 1.08851e-04 	 MSE : 4.02853e+00
Training Epoch 99 finished, took current epoch 99.28s, cumulative time 9933.35s
Current Learning rate : 0.001
Epoch 100, 25% 	 Loss : 1.0381e-01 	 Res : 5.6888e-03 	 Enc : 3.0972e-04 	 AEnc : 1.9096e-04 	 MSE : 3.4687e+00
Epoch 100, 50% 	 Loss : 1.1172e-01 	 Res : 6.9813e-03 	 Enc : 3.2178e-04 	 AEnc : 1.0198e-04 	 MSE : 4.2378e+00
Epoch 100, 75% 	 Loss : 1.1102e-01 	 Res : 6.1157e-03 	 Enc : 3.0335e-04 	 AEnc : 2.8193e-04 	 MSE : 3.1904e+00
Training Epoch 100 : 	 Train : 1.08291e-01 	 Res : 5.95873e-03 	 Enc : 3.07044e-04 	 AE : 2.55394e-04 	 MSE : 3.40262e+00
Validation Epoch 100 : 	 Train : 1.00099e-01 	 Res : 4.37914e-03 	 Enc : 2.90739e-04 	 AE : 4.11363e-04 	 MSE : 2.49516e+00
Training Epoch 100 finished, took current epoch 99.71s, cumulative time 10033.03s
Current Learning rate : 0.001
Epoch 101, 25% 	 Loss : 1.0070e-01 	 Res : 5.1288e-03 	 Enc : 2.8486e-04 	 AEnc : 3.1321e-04 	 MSE : 2.8331e+00
Epoch 101, 50% 	 Loss : 1.0465e-01 	 Res : 6.0641e-03 	 Enc : 3.1027e-04 	 AEnc : 1.1820e-04 	 MSE : 3.0445e+00
Epoch 101, 75% 	 Loss : 1.1093e-01 	 Res : 6.3922e-03 	 Enc : 3.2613e-04 	 AEnc : 1.4244e-04 	 MSE : 3.9075e+00
Training Epoch 101 : 	 Train : 1.05659e-01 	 Res : 5.93709e-03 	 Enc : 3.03599e-04 	 AE : 1.91179e-04 	 MSE : 3.28611e+00
Validation Epoch 101 : 	 Train : 1.00547e-01 	 Res : 5.79661e-03 	 Enc : 3.40968e-04 	 AE : 1.02089e-04 	 MSE : 2.15844e+00
Training Epoch 101 finished, took current epoch 98.97s, cumulative time 10131.93s
Current Learning rate : 0.001
Epoch 102, 25% 	 Loss : 1.1591e-01 	 Res : 7.5686e-03 	 Enc : 3.1734e-04 	 AEnc : 9.5477e-05 	 MSE : 4.1380e+00
Epoch 102, 50% 	 Loss : 1.0119e-01 	 Res : 5.6401e-03 	 Enc : 3.0383e-04 	 AEnc : 1.6643e-04 	 MSE : 3.2407e+00
Epoch 102, 75% 	 Loss : 1.0281e-01 	 Res : 5.4021e-03 	 Enc : 3.0823e-04 	 AEnc : 2.5943e-04 	 MSE : 2.7446e+00
Training Epoch 102 : 	 Train : 1.04274e-01 	 Res : 5.85049e-03 	 Enc : 3.06925e-04 	 AE : 1.90953e-04 	 MSE : 3.14179e+00
Validation Epoch 102 : 	 Train : 1.01480e-01 	 Res : 3.88904e-03 	 Enc : 2.77547e-04 	 AE : 6.36216e-04 	 MSE : 1.80136e+00
Training Epoch 102 finished, took current epoch 99.88s, cumulative time 10231.75s
Current Learning rate : 0.001
MODEL SAVED
Epoch 103, 25% 	 Loss : 9.7105e-02 	 Res : 4.9183e-03 	 Enc : 2.8663e-04 	 AEnc : 2.5115e-04 	 MSE : 2.6662e+00
Epoch 103, 50% 	 Loss : 9.6270e-02 	 Res : 4.5501e-03 	 Enc : 2.8672e-04 	 AEnc : 3.1138e-04 	 MSE : 2.1005e+00
Epoch 103, 75% 	 Loss : 1.0424e-01 	 Res : 5.7546e-03 	 Enc : 3.0022e-04 	 AEnc : 2.2320e-04 	 MSE : 3.0551e+00
Training Epoch 103 : 	 Train : 1.00601e-01 	 Res : 5.32148e-03 	 Enc : 2.92983e-04 	 AE : 2.30749e-04 	 MSE : 2.80249e+00
Validation Epoch 103 : 	 Train : 9.60605e-02 	 Res : 4.92299e-03 	 Enc : 2.79848e-04 	 AE : 1.55065e-04 	 MSE : 3.02360e+00
Training Epoch 103 finished, took current epoch 101.10s, cumulative time 10332.73s
Current Learning rate : 0.001
Epoch 104, 25% 	 Loss : 1.0541e-01 	 Res : 6.3361e-03 	 Enc : 2.9485e-04 	 AEnc : 7.1625e-05 	 MSE : 3.8440e+00
Epoch 104, 50% 	 Loss : 1.1452e-01 	 Res : 7.4836e-03 	 Enc : 3.0703e-04 	 AEnc : 9.7050e-05 	 MSE : 4.2727e+00
Epoch 104, 75% 	 Loss : 1.0025e-01 	 Res : 5.8471e-03 	 Enc : 2.9669e-04 	 AEnc : 8.9330e-05 	 MSE : 3.3753e+00
Training Epoch 104 : 	 Train : 1.04189e-01 	 Res : 6.21547e-03 	 Enc : 2.97435e-04 	 AE : 1.01374e-04 	 MSE : 3.57891e+00
Validation Epoch 104 : 	 Train : 1.08540e-01 	 Res : 6.38325e-03 	 Enc : 3.01022e-04 	 AE : 1.30551e-04 	 MSE : 3.34393e+00
Training Epoch 104 finished, took current epoch 99.06s, cumulative time 10431.77s
Current Learning rate : 0.001
Epoch 105, 25% 	 Loss : 1.0023e-01 	 Res : 5.5397e-03 	 Enc : 2.9512e-04 	 AEnc : 1.6149e-04 	 MSE : 3.2877e+00
Epoch 105, 50% 	 Loss : 1.3219e-01 	 Res : 9.3649e-03 	 Enc : 3.0970e-04 	 AEnc : 1.2250e-04 	 MSE : 6.8793e+00
Epoch 105, 75% 	 Loss : 1.0687e-01 	 Res : 5.8874e-03 	 Enc : 3.0559e-04 	 AEnc : 2.4785e-04 	 MSE : 3.0823e+00
Training Epoch 105 : 	 Train : 1.10209e-01 	 Res : 6.63187e-03 	 Enc : 2.98188e-04 	 AE : 1.71973e-04 	 MSE : 4.16863e+00
Validation Epoch 105 : 	 Train : 9.65152e-02 	 Res : 4.91930e-03 	 Enc : 2.72080e-04 	 AE : 2.08605e-04 	 MSE : 3.59993e+00
Training Epoch 105 finished, took current epoch 99.86s, cumulative time 10531.59s
Current Learning rate : 0.001
Epoch 106, 25% 	 Loss : 9.7596e-02 	 Res : 5.3696e-03 	 Enc : 2.8760e-04 	 AEnc : 1.4783e-04 	 MSE : 3.1094e+00
Epoch 106, 50% 	 Loss : 1.1184e-01 	 Res : 5.7740e-03 	 Enc : 2.9058e-04 	 AEnc : 4.5904e-04 	 MSE : 2.8551e+00
Epoch 106, 75% 	 Loss : 1.1959e-01 	 Res : 7.0711e-03 	 Enc : 2.9633e-04 	 AEnc : 3.3530e-04 	 MSE : 4.1040e+00
Training Epoch 106 : 	 Train : 1.08552e-01 	 Res : 6.12786e-03 	 Enc : 2.90794e-04 	 AE : 2.62472e-04 	 MSE : 3.49957e+00
Validation Epoch 106 : 	 Train : 9.60482e-02 	 Res : 5.34842e-03 	 Enc : 2.74001e-04 	 AE : 4.09679e-05 	 MSE : 3.89053e+00
Training Epoch 106 finished, took current epoch 99.77s, cumulative time 10631.32s
Current Learning rate : 0.001
Epoch 107, 25% 	 Loss : 1.1550e-01 	 Res : 7.0532e-03 	 Enc : 2.9904e-04 	 AEnc : 2.3762e-04 	 MSE : 3.9161e+00
Epoch 107, 50% 	 Loss : 9.7310e-02 	 Res : 5.3730e-03 	 Enc : 2.8939e-04 	 AEnc : 1.2470e-04 	 MSE : 2.7186e+00
Epoch 107, 75% 	 Loss : 8.8626e-02 	 Res : 4.4272e-03 	 Enc : 2.7990e-04 	 AEnc : 1.6632e-04 	 MSE : 2.1169e+00
Training Epoch 107 : 	 Train : 1.01865e-01 	 Res : 5.78947e-03 	 Enc : 2.89230e-04 	 AE : 1.57525e-04 	 MSE : 3.10210e+00
Validation Epoch 107 : 	 Train : 1.08155e-01 	 Res : 6.84774e-03 	 Enc : 2.70532e-04 	 AE : 6.10681e-05 	 MSE : 4.42456e+00
Training Epoch 107 finished, took current epoch 98.78s, cumulative time 10730.06s
Current Learning rate : 0.001
Epoch 108, 25% 	 Loss : 9.6410e-02 	 Res : 5.6081e-03 	 Enc : 2.8668e-04 	 AEnc : 5.3309e-05 	 MSE : 3.3164e+00
Epoch 108, 50% 	 Loss : 1.0068e-01 	 Res : 5.8514e-03 	 Enc : 2.9082e-04 	 AEnc : 1.3685e-04 	 MSE : 2.9006e+00
Epoch 108, 75% 	 Loss : 9.9805e-02 	 Res : 5.0833e-03 	 Enc : 2.8181e-04 	 AEnc : 2.6535e-04 	 MSE : 2.5355e+00
Training Epoch 108 : 	 Train : 9.95719e-02 	 Res : 5.57117e-03 	 Enc : 2.84246e-04 	 AE : 1.61724e-04 	 MSE : 2.98617e+00
Validation Epoch 108 : 	 Train : 8.86064e-02 	 Res : 4.21524e-03 	 Enc : 2.52749e-04 	 AE : 1.74314e-04 	 MSE : 1.90077e+00
Training Epoch 108 finished, took current epoch 99.45s, cumulative time 10829.47s
Current Learning rate : 0.001
Epoch 109, 25% 	 Loss : 9.2031e-02 	 Res : 4.5029e-03 	 Enc : 2.7200e-04 	 AEnc : 2.5218e-04 	 MSE : 2.3226e+00
Epoch 109, 50% 	 Loss : 1.0492e-01 	 Res : 5.5669e-03 	 Enc : 2.7357e-04 	 AEnc : 3.1580e-04 	 MSE : 2.8878e+00
Epoch 109, 75% 	 Loss : 9.7998e-02 	 Res : 5.6111e-03 	 Enc : 2.7250e-04 	 AEnc : 1.2956e-04 	 MSE : 3.1119e+00
Training Epoch 109 : 	 Train : 9.96713e-02 	 Res : 5.39193e-03 	 Enc : 2.76804e-04 	 AE : 2.19074e-04 	 MSE : 2.90233e+00
Validation Epoch 109 : 	 Train : 1.16578e-01 	 Res : 7.19767e-03 	 Enc : 3.57428e-04 	 AE : 2.78502e-04 	 MSE : 2.12624e+00
Training Epoch 109 finished, took current epoch 99.55s, cumulative time 10928.95s
Current Learning rate : 0.001
Epoch 110, 25% 	 Loss : 9.3662e-02 	 Res : 5.0216e-03 	 Enc : 2.8091e-04 	 AEnc : 1.4508e-04 	 MSE : 2.4317e+00
Epoch 110, 50% 	 Loss : 1.0567e-01 	 Res : 6.6301e-03 	 Enc : 2.7492e-04 	 AEnc : 6.3418e-05 	 MSE : 3.4218e+00
Epoch 110, 75% 	 Loss : 1.0253e-01 	 Res : 6.0336e-03 	 Enc : 2.7252e-04 	 AEnc : 1.0419e-04 	 MSE : 3.0441e+00
Training Epoch 110 : 	 Train : 1.00307e-01 	 Res : 5.90841e-03 	 Enc : 2.75513e-04 	 AE : 9.61710e-05 	 MSE : 3.11073e+00
Validation Epoch 110 : 	 Train : 9.94497e-02 	 Res : 5.65306e-03 	 Enc : 2.71950e-04 	 AE : 1.07310e-04 	 MSE : 3.55025e+00
Training Epoch 110 finished, took current epoch 100.15s, cumulative time 11029.08s
Current Learning rate : 0.001
Epoch 111, 25% 	 Loss : 1.1095e-01 	 Res : 7.0257e-03 	 Enc : 2.8485e-04 	 AEnc : 1.4593e-04 	 MSE : 4.1983e+00
Epoch 111, 50% 	 Loss : 9.2010e-02 	 Res : 4.6032e-03 	 Enc : 2.6065e-04 	 AEnc : 2.3288e-04 	 MSE : 2.4443e+00
Epoch 111, 75% 	 Loss : 9.2251e-02 	 Res : 4.6222e-03 	 Enc : 2.6421e-04 	 AEnc : 1.9403e-04 	 MSE : 2.0486e+00
Training Epoch 111 : 	 Train : 1.00014e-01 	 Res : 5.70449e-03 	 Enc : 2.73287e-04 	 AE : 1.59394e-04 	 MSE : 3.14196e+00
Validation Epoch 111 : 	 Train : 1.78810e-01 	 Res : 1.65691e-02 	 Enc : 4.42828e-04 	 AE : 3.00533e-04 	 MSE : 9.74788e+00
Training Epoch 111 finished, took current epoch 100.52s, cumulative time 11129.47s
Current Learning rate : 0.001
Epoch 112, 25% 	 Loss : 1.1080e-01 	 Res : 6.7198e-03 	 Enc : 2.8009e-04 	 AEnc : 2.3513e-04 	 MSE : 3.6870e+00
Epoch 112, 50% 	 Loss : 9.6400e-02 	 Res : 5.0997e-03 	 Enc : 2.7096e-04 	 AEnc : 2.1431e-04 	 MSE : 2.4816e+00
Epoch 112, 75% 	 Loss : 9.5101e-02 	 Res : 5.3076e-03 	 Enc : 2.6668e-04 	 AEnc : 1.1256e-04 	 MSE : 2.9893e+00
Training Epoch 112 : 	 Train : 1.01492e-01 	 Res : 5.71414e-03 	 Enc : 2.69982e-04 	 AE : 2.02823e-04 	 MSE : 3.08951e+00
Validation Epoch 112 : 	 Train : 1.07140e-01 	 Res : 6.81082e-03 	 Enc : 2.31423e-04 	 AE : 3.88558e-05 	 MSE : 4.17255e+00
Training Epoch 112 finished, took current epoch 100.04s, cumulative time 11229.47s
Current Learning rate : 0.001
Epoch 113, 25% 	 Loss : 1.0197e-01 	 Res : 6.0164e-03 	 Enc : 2.5840e-04 	 AEnc : 1.7275e-04 	 MSE : 3.6468e+00
Epoch 113, 50% 	 Loss : 1.0280e-01 	 Res : 5.8394e-03 	 Enc : 2.7142e-04 	 AEnc : 1.8998e-04 	 MSE : 3.5295e+00
Epoch 113, 75% 	 Loss : 1.1767e-01 	 Res : 6.1242e-03 	 Enc : 2.8099e-04 	 AEnc : 5.5669e-04 	 MSE : 3.6017e+00
Training Epoch 113 : 	 Train : 1.05538e-01 	 Res : 5.88571e-03 	 Enc : 2.69490e-04 	 AE : 2.80273e-04 	 MSE : 3.42685e+00
Validation Epoch 113 : 	 Train : 9.26195e-02 	 Res : 5.02154e-03 	 Enc : 2.44143e-04 	 AE : 1.09378e-04 	 MSE : 3.32454e+00
Training Epoch 113 finished, took current epoch 99.25s, cumulative time 11328.64s
Current Learning rate : 0.001
Epoch 114, 25% 	 Loss : 9.9467e-02 	 Res : 5.4979e-03 	 Enc : 2.6153e-04 	 AEnc : 2.2267e-04 	 MSE : 3.2801e+00
Epoch 114, 50% 	 Loss : 1.1389e-01 	 Res : 6.5609e-03 	 Enc : 2.6455e-04 	 AEnc : 3.4339e-04 	 MSE : 4.2384e+00
Epoch 114, 75% 	 Loss : 9.1435e-02 	 Res : 5.0601e-03 	 Enc : 2.6896e-04 	 AEnc : 7.9373e-05 	 MSE : 2.6246e+00
Training Epoch 114 : 	 Train : 1.00665e-01 	 Res : 5.74089e-03 	 Enc : 2.64926e-04 	 AE : 1.79005e-04 	 MSE : 3.40817e+00
Validation Epoch 114 : 	 Train : 9.49936e-02 	 Res : 4.67536e-03 	 Enc : 2.88499e-04 	 AE : 3.00676e-04 	 MSE : 1.24616e+00
Training Epoch 114 finished, took current epoch 99.40s, cumulative time 11427.99s
Current Learning rate : 0.001
Epoch 115, 25% 	 Loss : 1.0941e-01 	 Res : 5.9460e-03 	 Enc : 2.8157e-04 	 AEnc : 3.6943e-04 	 MSE : 2.6981e+00
Epoch 115, 50% 	 Loss : 9.5341e-02 	 Res : 5.1296e-03 	 Enc : 2.5715e-04 	 AEnc : 1.7276e-04 	 MSE : 2.8563e+00
Epoch 115, 75% 	 Loss : 9.1363e-02 	 Res : 4.9078e-03 	 Enc : 2.5803e-04 	 AEnc : 1.3536e-04 	 MSE : 2.8643e+00
Training Epoch 115 : 	 Train : 1.01213e-01 	 Res : 5.33158e-03 	 Enc : 2.64141e-04 	 AE : 3.10146e-04 	 MSE : 2.88110e+00
Validation Epoch 115 : 	 Train : 1.09828e-01 	 Res : 5.45958e-03 	 Enc : 2.40136e-04 	 AE : 5.34035e-04 	 MSE : 2.71442e+00
Training Epoch 115 finished, took current epoch 99.41s, cumulative time 11527.31s
Current Learning rate : 0.001
Epoch 116, 25% 	 Loss : 9.6219e-02 	 Res : 5.0695e-03 	 Enc : 2.5224e-04 	 AEnc : 2.6756e-04 	 MSE : 2.4695e+00
Epoch 116, 50% 	 Loss : 1.0946e-01 	 Res : 7.2630e-03 	 Enc : 2.7606e-04 	 AEnc : 1.1608e-04 	 MSE : 4.8520e+00
Epoch 116, 75% 	 Loss : 1.1426e-01 	 Res : 6.0809e-03 	 Enc : 2.9156e-04 	 AEnc : 4.0045e-04 	 MSE : 3.2141e+00
Training Epoch 116 : 	 Train : 1.09703e-01 	 Res : 6.27297e-03 	 Enc : 2.71564e-04 	 AE : 3.09843e-04 	 MSE : 3.72718e+00
Validation Epoch 116 : 	 Train : 1.00274e-01 	 Res : 4.27329e-03 	 Enc : 2.29758e-04 	 AE : 5.14412e-04 	 MSE : 3.49012e+00
Training Epoch 116 finished, took current epoch 99.95s, cumulative time 11627.22s
Current Learning rate : 0.001
Epoch 117, 25% 	 Loss : 9.2849e-02 	 Res : 5.2578e-03 	 Enc : 2.4490e-04 	 AEnc : 1.3693e-04 	 MSE : 3.0818e+00
Epoch 117, 50% 	 Loss : 9.4912e-02 	 Res : 5.2751e-03 	 Enc : 2.5907e-04 	 AEnc : 1.0228e-04 	 MSE : 2.8670e+00
Epoch 117, 75% 	 Loss : 9.3379e-02 	 Res : 5.6117e-03 	 Enc : 2.5231e-04 	 AEnc : 1.8915e-05 	 MSE : 3.2600e+00
Training Epoch 117 : 	 Train : 9.34964e-02 	 Res : 5.23540e-03 	 Enc : 2.53765e-04 	 AE : 1.12069e-04 	 MSE : 2.90078e+00
Validation Epoch 117 : 	 Train : 7.97219e-02 	 Res : 3.61544e-03 	 Enc : 2.49301e-04 	 AE : 1.21444e-04 	 MSE : 1.51335e+00
Training Epoch 117 finished, took current epoch 98.51s, cumulative time 11725.64s
Current Learning rate : 0.001
MODEL SAVED
Epoch 118, 25% 	 Loss : 1.0182e-01 	 Res : 5.2969e-03 	 Enc : 2.5906e-04 	 AEnc : 3.2700e-04 	 MSE : 2.6111e+00
Epoch 118, 50% 	 Loss : 9.2326e-02 	 Res : 4.9454e-03 	 Enc : 2.4990e-04 	 AEnc : 1.6420e-04 	 MSE : 2.6546e+00
Epoch 118, 75% 	 Loss : 1.0195e-01 	 Res : 5.4994e-03 	 Enc : 2.5004e-04 	 AEnc : 3.1348e-04 	 MSE : 3.1338e+00
Training Epoch 118 : 	 Train : 9.83203e-02 	 Res : 5.18762e-03 	 Enc : 2.52143e-04 	 AE : 2.72678e-04 	 MSE : 2.75650e+00
Validation Epoch 118 : 	 Train : 9.38357e-02 	 Res : 4.35990e-03 	 Enc : 2.25240e-04 	 AE : 3.28924e-04 	 MSE : 2.48879e+00
Training Epoch 118 finished, took current epoch 99.68s, cumulative time 11825.28s
Current Learning rate : 0.001
Epoch 119, 25% 	 Loss : 1.0091e-01 	 Res : 6.2514e-03 	 Enc : 2.6407e-04 	 AEnc : 1.2939e-04 	 MSE : 3.5712e+00
Epoch 119, 50% 	 Loss : 1.0989e-01 	 Res : 7.0007e-03 	 Enc : 2.7935e-04 	 AEnc : 9.4812e-05 	 MSE : 4.0062e+00
Epoch 119, 75% 	 Loss : 9.9768e-02 	 Res : 6.1895e-03 	 Enc : 2.6804e-04 	 AEnc : 3.8137e-05 	 MSE : 3.0261e+00
Training Epoch 119 : 	 Train : 1.05271e-01 	 Res : 6.67232e-03 	 Enc : 2.66945e-04 	 AE : 8.19282e-05 	 MSE : 3.77506e+00
Validation Epoch 119 : 	 Train : 9.85049e-02 	 Res : 4.94206e-03 	 Enc : 2.26655e-04 	 AE : 2.73097e-04 	 MSE : 3.84136e+00
Training Epoch 119 finished, took current epoch 99.23s, cumulative time 11924.46s
Current Learning rate : 0.001
Epoch 120, 25% 	 Loss : 9.8650e-02 	 Res : 5.4277e-03 	 Enc : 2.4282e-04 	 AEnc : 2.1739e-04 	 MSE : 3.3042e+00
Epoch 120, 50% 	 Loss : 9.9387e-02 	 Res : 6.1546e-03 	 Enc : 2.5565e-04 	 AEnc : 3.2201e-05 	 MSE : 3.4529e+00
Epoch 120, 75% 	 Loss : 9.2010e-02 	 Res : 5.4132e-03 	 Enc : 2.4774e-04 	 AEnc : 2.2050e-05 	 MSE : 3.0175e+00
Training Epoch 120 : 	 Train : 9.54390e-02 	 Res : 5.62408e-03 	 Enc : 2.48617e-04 	 AE : 7.39177e-05 	 MSE : 3.24227e+00
Validation Epoch 120 : 	 Train : 1.06819e-01 	 Res : 7.34650e-03 	 Enc : 2.57812e-04 	 AE : 2.33934e-06 	 MSE : 3.32116e+00
Training Epoch 120 finished, took current epoch 99.89s, cumulative time 12024.31s
Current Learning rate : 0.001
Epoch 121, 25% 	 Loss : 8.9617e-02 	 Res : 5.1968e-03 	 Enc : 2.5043e-04 	 AEnc : 1.6171e-05 	 MSE : 3.1090e+00
Epoch 121, 50% 	 Loss : 1.0155e-01 	 Res : 5.1214e-03 	 Enc : 2.3874e-04 	 AEnc : 4.1020e-04 	 MSE : 2.4775e+00
Epoch 121, 75% 	 Loss : 9.2996e-02 	 Res : 4.9916e-03 	 Enc : 2.5339e-04 	 AEnc : 2.0231e-04 	 MSE : 2.7149e+00
Training Epoch 121 : 	 Train : 9.72574e-02 	 Res : 5.36502e-03 	 Enc : 2.48842e-04 	 AE : 2.06501e-04 	 MSE : 2.87322e+00
Validation Epoch 121 : 	 Train : 8.85848e-02 	 Res : 4.65020e-03 	 Enc : 2.23594e-04 	 AE : 9.99558e-05 	 MSE : 2.75684e+00
Training Epoch 121 finished, took current epoch 98.83s, cumulative time 12123.10s
Current Learning rate : 0.001
Epoch 122, 25% 	 Loss : 1.2115e-01 	 Res : 7.2898e-03 	 Enc : 2.5620e-04 	 AEnc : 3.8767e-04 	 MSE : 4.5916e+00
Epoch 122, 50% 	 Loss : 9.3497e-02 	 Res : 4.5677e-03 	 Enc : 2.3763e-04 	 AEnc : 3.0618e-04 	 MSE : 2.5360e+00
Epoch 122, 75% 	 Loss : 8.8522e-02 	 Res : 4.1680e-03 	 Enc : 2.3513e-04 	 AEnc : 2.6162e-04 	 MSE : 1.7711e+00
Training Epoch 122 : 	 Train : 9.82082e-02 	 Res : 5.05291e-03 	 Enc : 2.41000e-04 	 AE : 3.18131e-04 	 MSE : 2.69685e+00
Validation Epoch 122 : 	 Train : 1.09281e-01 	 Res : 5.83302e-03 	 Enc : 2.10657e-04 	 AE : 3.58528e-04 	 MSE : 5.06277e+00
Training Epoch 122 finished, took current epoch 100.92s, cumulative time 12223.99s
Current Learning rate : 0.001
Epoch 123, 25% 	 Loss : 9.5468e-02 	 Res : 5.4905e-03 	 Enc : 2.4075e-04 	 AEnc : 1.2983e-04 	 MSE : 3.0581e+00
Epoch 123, 50% 	 Loss : 9.4647e-02 	 Res : 4.4580e-03 	 Enc : 2.3956e-04 	 AEnc : 3.6253e-04 	 MSE : 2.1756e+00
Epoch 123, 75% 	 Loss : 9.8440e-02 	 Res : 4.4675e-03 	 Enc : 2.2650e-04 	 AEnc : 5.0313e-04 	 MSE : 2.3288e+00
Training Epoch 123 : 	 Train : 9.51192e-02 	 Res : 4.56237e-03 	 Enc : 2.33357e-04 	 AE : 3.67900e-04 	 MSE : 2.27594e+00
Validation Epoch 123 : 	 Train : 8.43406e-02 	 Res : 3.62116e-03 	 Enc : 2.21511e-04 	 AE : 2.83269e-04 	 MSE : 1.72036e+00
Training Epoch 123 finished, took current epoch 99.67s, cumulative time 12323.61s
Current Learning rate : 0.001
Epoch 124, 25% 	 Loss : 9.4863e-02 	 Res : 5.0633e-03 	 Enc : 2.3295e-04 	 AEnc : 2.5801e-04 	 MSE : 2.7641e+00
Epoch 124, 50% 	 Loss : 9.0895e-02 	 Res : 5.0733e-03 	 Enc : 2.3451e-04 	 AEnc : 1.4145e-04 	 MSE : 2.6462e+00
Epoch 124, 75% 	 Loss : 9.0212e-02 	 Res : 4.6209e-03 	 Enc : 2.3768e-04 	 AEnc : 1.7600e-04 	 MSE : 2.4511e+00
Training Epoch 124 : 	 Train : 9.40171e-02 	 Res : 5.23098e-03 	 Enc : 2.36892e-04 	 AE : 1.64593e-04 	 MSE : 2.83898e+00
Validation Epoch 124 : 	 Train : 1.15269e-01 	 Res : 8.26020e-03 	 Enc : 3.22093e-04 	 AE : 6.03662e-05 	 MSE : 3.08862e+00
Training Epoch 124 finished, took current epoch 98.84s, cumulative time 12422.41s
Current Learning rate : 0.001
Epoch 125, 25% 	 Loss : 1.0035e-01 	 Res : 5.6258e-03 	 Enc : 2.5599e-04 	 AEnc : 2.5509e-04 	 MSE : 2.9296e+00
