Train Metrics
Epoch 0, 25% 	 Loss : 3.2231e+04 	 Res : 5.0236e+02 	 Enc : 5.8376e+02 	 AEnc : 3.0289e+02 	 MSE : 4.6501e+02
Epoch 67, 25% 	 Loss : 4.5112e+00 	 Res : 1.2212e-02 	 Enc : 2.8839e-03 	 AEnc : 1.3655e-03 	 MSE : 3.1277e+00
Epoch 67, 50% 	 Loss : 4.7350e+00 	 Res : 1.3262e-02 	 Enc : 2.7976e-03 	 AEnc : 1.4319e-03 	 MSE : 4.6235e+00
Epoch 67, 75% 	 Loss : 4.4758e+00 	 Res : 1.1479e-02 	 Enc : 2.9350e-03 	 AEnc : 7.2749e-04 	 MSE : 3.0962e+00
Training Epoch 67 : 	 Train : 4.54114e+00 	 Res : 1.21452e-02 	 Enc : 2.87151e-03 	 AE : 9.41748e-04 	 MSE : 3.64798e+00
Validation Epoch 67 : 	 Train : 5.02916e+00 	 Res : 1.52678e-02 	 Enc : 3.10476e-03 	 AE : 3.37860e-04 	 MSE : 9.73708e+00
Training Epoch 67 finished, took current epoch 167.10s, cumulative time 14315.67s
Current Learning rate : 0.001
Epoch 68, 25% 	 Loss : 4.7875e+00 	 Res : 1.3346e-02 	 Enc : 3.0721e-03 	 AEnc : 2.5522e-04 	 MSE : 5.4382e+00
Epoch 68, 50% 	 Loss : 4.5015e+00 	 Res : 1.4088e-02 	 Enc : 2.7121e-03 	 AEnc : 6.6618e-04 	 MSE : 3.7142e+00
Epoch 68, 75% 	 Loss : 4.6000e+00 	 Res : 1.4425e-02 	 Enc : 2.9398e-03 	 AEnc : 4.3389e-04 	 MSE : 3.9115e+00
Training Epoch 68 : 	 Train : 4.65022e+00 	 Res : 1.36421e-02 	 Enc : 2.89313e-03 	 AE : 5.90268e-04 	 MSE : 4.66085e+00
Validation Epoch 68 : 	 Train : 4.44592e+00 	 Res : 8.57007e-03 	 Enc : 2.46782e-03 	 AE : 5.42403e-04 	 MSE : 4.17005e+00
Training Epoch 68 finished, took current epoch 163.11s, cumulative time 14478.77s
Current Learning rate : 0.001
Epoch 69, 25% 	 Loss : 4.5782e+00 	 Res : 1.2354e-02 	 Enc : 2.8164e-03 	 AEnc : 7.3274e-04 	 MSE : 4.8691e+00
Epoch 69, 50% 	 Loss : 4.5870e+00 	 Res : 1.2534e-02 	 Enc : 2.8199e-03 	 AEnc : 2.3283e-04 	 MSE : 5.0896e+00
Epoch 69, 75% 	 Loss : 4.4064e+00 	 Res : 1.1695e-02 	 Enc : 2.8354e-03 	 AEnc : 3.3092e-04 	 MSE : 3.3333e+00
Training Epoch 69 : 	 Train : 4.52468e+00 	 Res : 1.18629e-02 	 Enc : 2.84315e-03 	 AE : 5.43478e-04 	 MSE : 4.13826e+00
Validation Epoch 69 : 	 Train : 4.81246e+00 	 Res : 1.49595e-02 	 Enc : 2.85517e-03 	 AE : 7.58150e-04 	 MSE : 6.37827e+00
Training Epoch 69 finished, took current epoch 163.72s, cumulative time 14642.48s
Current Learning rate : 0.001
Epoch 70, 25% 	 Loss : 4.6063e+00 	 Res : 1.3210e-02 	 Enc : 2.7900e-03 	 AEnc : 3.7395e-04 	 MSE : 5.6680e+00
Epoch 70, 50% 	 Loss : 4.4373e+00 	 Res : 8.9629e-03 	 Enc : 2.7712e-03 	 AEnc : 2.6362e-03 	 MSE : 1.8911e+00
Epoch 70, 75% 	 Loss : 4.4331e+00 	 Res : 1.0548e-02 	 Enc : 2.8542e-03 	 AEnc : 1.3786e-03 	 MSE : 2.3826e+00
Training Epoch 70 : 	 Train : 4.44585e+00 	 Res : 1.03851e-02 	 Enc : 2.79327e-03 	 AE : 1.22170e-03 	 MSE : 3.07518e+00
Validation Epoch 70 : 	 Train : 4.41247e+00 	 Res : 1.33056e-02 	 Enc : 3.20831e-03 	 AE : 4.40369e-04 	 MSE : 3.04221e+00
Training Epoch 70 finished, took current epoch 164.84s, cumulative time 14807.31s
Current Learning rate : 0.001
Epoch 71, 25% 	 Loss : 4.4177e+00 	 Res : 1.1691e-02 	 Enc : 2.7477e-03 	 AEnc : 1.3729e-04 	 MSE : 4.6886e+00
Epoch 71, 50% 	 Loss : 4.4958e+00 	 Res : 1.2667e-02 	 Enc : 2.7204e-03 	 AEnc : 2.4868e-04 	 MSE : 5.0611e+00
Epoch 71, 75% 	 Loss : 4.7239e+00 	 Res : 1.3197e-02 	 Enc : 2.7701e-03 	 AEnc : 1.6136e-04 	 MSE : 5.4548e+00
Training Epoch 71 : 	 Train : 4.56927e+00 	 Res : 1.25763e-02 	 Enc : 2.77142e-03 	 AE : 1.76054e-04 	 MSE : 5.10389e+00
Validation Epoch 71 : 	 Train : 4.23792e+00 	 Res : 8.92438e-03 	 Enc : 2.75946e-03 	 AE : 2.16508e-04 	 MSE : 1.22119e+00
Training Epoch 71 finished, took current epoch 164.54s, cumulative time 14971.83s
Current Learning rate : 0.001
Epoch 72, 25% 	 Loss : 4.3278e+00 	 Res : 1.1419e-02 	 Enc : 2.7998e-03 	 AEnc : 2.2039e-04 	 MSE : 3.3483e+00
Epoch 72, 50% 	 Loss : 4.4843e+00 	 Res : 1.0308e-02 	 Enc : 2.7925e-03 	 AEnc : 5.7909e-04 	 MSE : 3.0262e+00
Epoch 72, 75% 	 Loss : 5.1887e+00 	 Res : 1.9603e-02 	 Enc : 2.9274e-03 	 AEnc : 1.5068e-03 	 MSE : 8.3357e+00
Training Epoch 72 : 	 Train : 4.76238e+00 	 Res : 1.49567e-02 	 Enc : 2.82573e-03 	 AE : 8.29096e-04 	 MSE : 6.11176e+00
Validation Epoch 72 : 	 Train : 5.86593e+00 	 Res : 3.16667e-02 	 Enc : 3.33926e-03 	 AE : 2.73027e-04 	 MSE : 1.60608e+01
Training Epoch 72 finished, took current epoch 166.69s, cumulative time 15138.51s
Current Learning rate : 0.001
Epoch 73, 25% 	 Loss : 4.7041e+00 	 Res : 1.4678e-02 	 Enc : 2.7927e-03 	 AEnc : 1.9468e-04 	 MSE : 5.7098e+00
Epoch 73, 50% 	 Loss : 4.4399e+00 	 Res : 1.0577e-02 	 Enc : 2.6424e-03 	 AEnc : 3.1441e-04 	 MSE : 2.3433e+00
Epoch 73, 75% 	 Loss : 4.3208e+00 	 Res : 9.5431e-03 	 Enc : 2.5556e-03 	 AEnc : 9.6237e-04 	 MSE : 1.9820e+00
Training Epoch 73 : 	 Train : 4.44964e+00 	 Res : 1.15402e-02 	 Enc : 2.64851e-03 	 AE : 4.05969e-04 	 MSE : 3.03657e+00
Validation Epoch 73 : 	 Train : 4.50407e+00 	 Res : 1.10054e-02 	 Enc : 2.41889e-03 	 AE : 1.80610e-04 	 MSE : 3.21882e+00
Training Epoch 73 finished, took current epoch 166.91s, cumulative time 15305.41s
Current Learning rate : 0.001
Epoch 74, 25% 	 Loss : 4.6391e+00 	 Res : 1.3360e-02 	 Enc : 2.6835e-03 	 AEnc : 2.9082e-04 	 MSE : 4.4953e+00
Epoch 74, 50% 	 Loss : 4.5287e+00 	 Res : 1.2316e-02 	 Enc : 2.6453e-03 	 AEnc : 2.4464e-04 	 MSE : 5.2499e+00
Epoch 74, 75% 	 Loss : 4.5698e+00 	 Res : 1.3308e-02 	 Enc : 2.7365e-03 	 AEnc : 1.5570e-04 	 MSE : 5.2379e+00
Training Epoch 74 : 	 Train : 4.51087e+00 	 Res : 1.22624e-02 	 Enc : 2.67492e-03 	 AE : 2.78025e-04 	 MSE : 4.42310e+00
Validation Epoch 74 : 	 Train : 4.34422e+00 	 Res : 1.13056e-02 	 Enc : 3.01411e-03 	 AE : 5.18446e-04 	 MSE : 1.88031e+00
Training Epoch 74 finished, took current epoch 163.23s, cumulative time 15468.62s
Current Learning rate : 0.001
Epoch 75, 25% 	 Loss : 4.3645e+00 	 Res : 1.1737e-02 	 Enc : 2.6258e-03 	 AEnc : 3.5290e-04 	 MSE : 3.2904e+00
Epoch 75, 50% 	 Loss : 4.3841e+00 	 Res : 9.5374e-03 	 Enc : 2.6540e-03 	 AEnc : 2.0744e-03 	 MSE : 2.1952e+00
Epoch 75, 75% 	 Loss : 4.3056e+00 	 Res : 8.8199e-03 	 Enc : 2.6138e-03 	 AEnc : 1.5323e-03 	 MSE : 2.2276e+00
Training Epoch 75 : 	 Train : 4.34952e+00 	 Res : 9.83295e-03 	 Enc : 2.63825e-03 	 AE : 1.04100e-03 	 MSE : 2.54603e+00
Validation Epoch 75 : 	 Train : 4.26009e+00 	 Res : 7.01707e-03 	 Enc : 2.35136e-03 	 AE : 1.15251e-04 	 MSE : 1.99765e+00
Training Epoch 75 finished, took current epoch 165.10s, cumulative time 15633.68s
Current Learning rate : 0.001
MODEL SAVED
Epoch 76, 25% 	 Loss : 4.2952e+00 	 Res : 8.8404e-03 	 Enc : 2.5486e-03 	 AEnc : 1.3843e-04 	 MSE : 2.2848e+00
Epoch 76, 50% 	 Loss : 4.1903e+00 	 Res : 8.4811e-03 	 Enc : 2.5726e-03 	 AEnc : 1.1183e-04 	 MSE : 2.2001e+00
Epoch 76, 75% 	 Loss : 4.1167e+00 	 Res : 7.5945e-03 	 Enc : 2.4908e-03 	 AEnc : 1.1975e-04 	 MSE : 2.0085e+00
Training Epoch 76 : 	 Train : 4.22131e+00 	 Res : 8.36195e-03 	 Enc : 2.53685e-03 	 AE : 1.29077e-04 	 MSE : 2.18699e+00
Validation Epoch 76 : 	 Train : 4.44464e+00 	 Res : 1.40055e-02 	 Enc : 2.76538e-03 	 AE : 7.15516e-04 	 MSE : 9.54023e-01
Training Epoch 76 finished, took current epoch 163.60s, cumulative time 15797.27s
Current Learning rate : 0.001
Epoch 77, 25% 	 Loss : 4.4608e+00 	 Res : 1.1054e-02 	 Enc : 2.5738e-03 	 AEnc : 1.1337e-03 	 MSE : 3.8533e+00
Epoch 77, 50% 	 Loss : 4.3145e+00 	 Res : 9.4765e-03 	 Enc : 2.5357e-03 	 AEnc : 5.7370e-04 	 MSE : 2.9876e+00
Epoch 77, 75% 	 Loss : 4.2457e+00 	 Res : 8.7007e-03 	 Enc : 2.6320e-03 	 AEnc : 4.3424e-04 	 MSE : 2.2062e+00
Training Epoch 77 : 	 Train : 4.32274e+00 	 Res : 9.36048e-03 	 Enc : 2.54159e-03 	 AE : 6.14859e-04 	 MSE : 2.80406e+00
Validation Epoch 77 : 	 Train : 4.31475e+00 	 Res : 1.03787e-02 	 Enc : 2.64765e-03 	 AE : 4.08634e-04 	 MSE : 2.58654e+00
Training Epoch 77 finished, took current epoch 164.08s, cumulative time 15961.32s
Current Learning rate : 0.001
Epoch 78, 25% 	 Loss : 4.3183e+00 	 Res : 9.3753e-03 	 Enc : 2.5980e-03 	 AEnc : 3.0791e-04 	 MSE : 2.4047e+00
Epoch 78, 50% 	 Loss : 4.2059e+00 	 Res : 8.7667e-03 	 Enc : 2.4743e-03 	 AEnc : 2.2994e-04 	 MSE : 2.3100e+00
Epoch 78, 75% 	 Loss : 4.7139e+00 	 Res : 1.4165e-02 	 Enc : 2.6595e-03 	 AEnc : 6.6564e-04 	 MSE : 7.0719e+00
Training Epoch 78 : 	 Train : 4.43980e+00 	 Res : 1.13685e-02 	 Enc : 2.56671e-03 	 AE : 4.91474e-04 	 MSE : 4.33557e+00
Validation Epoch 78 : 	 Train : 4.28419e+00 	 Res : 8.29361e-03 	 Enc : 2.44224e-03 	 AE : 1.37011e-03 	 MSE : 1.17910e+00
Training Epoch 78 finished, took current epoch 159.80s, cumulative time 16121.11s
Current Learning rate : 0.001
Epoch 79, 25% 	 Loss : 4.4240e+00 	 Res : 9.9520e-03 	 Enc : 2.4894e-03 	 AEnc : 1.9196e-03 	 MSE : 3.1301e+00
Epoch 79, 50% 	 Loss : 4.3851e+00 	 Res : 9.1857e-03 	 Enc : 2.4892e-03 	 AEnc : 1.3994e-03 	 MSE : 1.7824e+00
Epoch 79, 75% 	 Loss : 4.2080e+00 	 Res : 9.6454e-03 	 Enc : 2.4215e-03 	 AEnc : 5.6264e-04 	 MSE : 1.9918e+00
Training Epoch 79 : 	 Train : 4.34024e+00 	 Res : 9.71546e-03 	 Enc : 2.47801e-03 	 AE : 1.24397e-03 	 MSE : 2.58657e+00
Validation Epoch 79 : 	 Train : 4.50247e+00 	 Res : 1.05735e-02 	 Enc : 2.50559e-03 	 AE : 1.18706e-03 	 MSE : 4.48309e+00
Training Epoch 79 finished, took current epoch 162.68s, cumulative time 16283.78s
Current Learning rate : 0.001
Epoch 80, 25% 	 Loss : 4.3416e+00 	 Res : 1.0025e-02 	 Enc : 2.5085e-03 	 AEnc : 1.9017e-03 	 MSE : 3.1420e+00
Epoch 80, 50% 	 Loss : 4.3787e+00 	 Res : 8.4126e-03 	 Enc : 2.5248e-03 	 AEnc : 2.7881e-03 	 MSE : 1.8304e+00
Epoch 80, 75% 	 Loss : 4.3723e+00 	 Res : 8.6275e-03 	 Enc : 2.5938e-03 	 AEnc : 8.4925e-04 	 MSE : 2.0874e+00
Training Epoch 80 : 	 Train : 4.28625e+00 	 Res : 8.79015e-03 	 Enc : 2.51569e-03 	 AE : 1.63845e-03 	 MSE : 2.27692e+00
Validation Epoch 80 : 	 Train : 4.31550e+00 	 Res : 7.19492e-03 	 Enc : 2.42999e-03 	 AE : 8.24436e-04 	 MSE : 2.98017e+00
Training Epoch 80 finished, took current epoch 164.14s, cumulative time 16447.91s
Current Learning rate : 0.001
Epoch 81, 25% 	 Loss : 4.3509e+00 	 Res : 9.5665e-03 	 Enc : 2.4759e-03 	 AEnc : 2.2962e-03 	 MSE : 3.5742e+00
Epoch 81, 50% 	 Loss : 4.4007e+00 	 Res : 8.7518e-03 	 Enc : 2.4453e-03 	 AEnc : 1.7107e-03 	 MSE : 2.3788e+00
Epoch 81, 75% 	 Loss : 4.2990e+00 	 Res : 1.0194e-02 	 Enc : 2.4721e-03 	 AEnc : 5.3180e-04 	 MSE : 4.3359e+00
Training Epoch 81 : 	 Train : 4.40591e+00 	 Res : 1.03653e-02 	 Enc : 2.50268e-03 	 AE : 1.24636e-03 	 MSE : 4.09258e+00
Validation Epoch 81 : 	 Train : 4.22329e+00 	 Res : 8.21148e-03 	 Enc : 2.34528e-03 	 AE : 6.73043e-04 	 MSE : 1.97944e+00
Training Epoch 81 finished, took current epoch 163.05s, cumulative time 16610.94s
Current Learning rate : 0.001
Epoch 82, 25% 	 Loss : 4.4000e+00 	 Res : 1.0845e-02 	 Enc : 2.4376e-03 	 AEnc : 2.6740e-04 	 MSE : 4.2617e+00
Epoch 82, 50% 	 Loss : 4.2536e+00 	 Res : 9.0210e-03 	 Enc : 2.4224e-03 	 AEnc : 2.1840e-04 	 MSE : 2.9274e+00
Epoch 82, 75% 	 Loss : 4.1428e+00 	 Res : 8.2762e-03 	 Enc : 2.3488e-03 	 AEnc : 1.2980e-04 	 MSE : 2.0148e+00
Training Epoch 82 : 	 Train : 4.26115e+00 	 Res : 9.31207e-03 	 Enc : 2.40350e-03 	 AE : 2.10538e-04 	 MSE : 2.88042e+00
Validation Epoch 82 : 	 Train : 4.14823e+00 	 Res : 8.26304e-03 	 Enc : 2.43146e-03 	 AE : 2.80994e-04 	 MSE : 1.30768e+00
Training Epoch 82 finished, took current epoch 165.24s, cumulative time 16776.17s
Current Learning rate : 0.001
Epoch 83, 25% 	 Loss : 4.5026e+00 	 Res : 1.1475e-02 	 Enc : 2.4890e-03 	 AEnc : 2.2492e-04 	 MSE : 3.8510e+00
Epoch 83, 50% 	 Loss : 4.3776e+00 	 Res : 1.0852e-02 	 Enc : 2.3964e-03 	 AEnc : 1.3759e-04 	 MSE : 4.5330e+00
Epoch 83, 75% 	 Loss : 4.0780e+00 	 Res : 8.3705e-03 	 Enc : 2.3949e-03 	 AEnc : 1.1763e-03 	 MSE : 1.9451e+00
Training Epoch 83 : 	 Train : 4.30874e+00 	 Res : 1.01614e-02 	 Enc : 2.42986e-03 	 AE : 4.84257e-04 	 MSE : 3.13322e+00
Validation Epoch 83 : 	 Train : 4.18456e+00 	 Res : 8.99694e-03 	 Enc : 2.27080e-03 	 AE : 1.25182e-04 	 MSE : 7.77803e-01
Training Epoch 83 finished, took current epoch 166.60s, cumulative time 16942.75s
Current Learning rate : 0.001
Epoch 84, 25% 	 Loss : 4.4164e+00 	 Res : 1.2115e-02 	 Enc : 2.4380e-03 	 AEnc : 3.8813e-04 	 MSE : 3.2186e+00
Epoch 84, 50% 	 Loss : 4.2453e+00 	 Res : 1.0785e-02 	 Enc : 2.4350e-03 	 AEnc : 3.4557e-04 	 MSE : 2.9686e+00
Epoch 84, 75% 	 Loss : 4.4400e+00 	 Res : 1.2137e-02 	 Enc : 2.4541e-03 	 AEnc : 2.9455e-04 	 MSE : 4.7169e+00
Training Epoch 84 : 	 Train : 4.33378e+00 	 Res : 1.11571e-02 	 Enc : 2.42711e-03 	 AE : 3.21239e-04 	 MSE : 3.22812e+00
Validation Epoch 84 : 	 Train : 4.17557e+00 	 Res : 6.50203e-03 	 Enc : 2.23678e-03 	 AE : 1.37599e-04 	 MSE : 2.19271e+00
Training Epoch 84 finished, took current epoch 165.45s, cumulative time 17108.16s
Current Learning rate : 0.001
MODEL SAVED
Epoch 85, 25% 	 Loss : 4.0570e+00 	 Res : 8.4556e-03 	 Enc : 2.2565e-03 	 AEnc : 4.4739e-04 	 MSE : 1.9700e+00
Epoch 85, 50% 	 Loss : 4.4786e+00 	 Res : 9.4910e-03 	 Enc : 2.3389e-03 	 AEnc : 1.7789e-03 	 MSE : 3.2585e+00
Epoch 85, 75% 	 Loss : 4.4869e+00 	 Res : 1.0302e-02 	 Enc : 2.3277e-03 	 AEnc : 8.5666e-04 	 MSE : 3.3933e+00
Training Epoch 85 : 	 Train : 4.31713e+00 	 Res : 9.51484e-03 	 Enc : 2.29338e-03 	 AE : 9.73706e-04 	 MSE : 3.09707e+00
Validation Epoch 85 : 	 Train : 4.35562e+00 	 Res : 7.16019e-03 	 Enc : 2.04446e-03 	 AE : 2.71878e-04 	 MSE : 4.60595e+00
Training Epoch 85 finished, took current epoch 162.44s, cumulative time 17270.58s
Current Learning rate : 0.001
Epoch 86, 25% 	 Loss : 4.7288e+00 	 Res : 1.5373e-02 	 Enc : 2.5594e-03 	 AEnc : 6.2651e-04 	 MSE : 7.8509e+00
Epoch 86, 50% 	 Loss : 4.3323e+00 	 Res : 9.9485e-03 	 Enc : 2.4615e-03 	 AEnc : 7.3298e-04 	 MSE : 3.4300e+00
Epoch 86, 75% 	 Loss : 4.4587e+00 	 Res : 1.1544e-02 	 Enc : 2.3314e-03 	 AEnc : 3.9084e-04 	 MSE : 5.0677e+00
Training Epoch 86 : 	 Train : 4.45141e+00 	 Res : 1.21392e-02 	 Enc : 2.44548e-03 	 AE : 5.37388e-04 	 MSE : 5.12554e+00
Validation Epoch 86 : 	 Train : 5.44054e+00 	 Res : 2.87825e-02 	 Enc : 3.29248e-03 	 AE : 4.29033e-04 	 MSE : 1.39809e+01
Training Epoch 86 finished, took current epoch 163.36s, cumulative time 17433.93s
Current Learning rate : 0.001
Epoch 87, 25% 	 Loss : 4.6918e+00 	 Res : 1.3769e-02 	 Enc : 2.5301e-03 	 AEnc : 4.5194e-04 	 MSE : 6.6713e+00
Epoch 87, 50% 	 Loss : 4.3350e+00 	 Res : 1.0168e-02 	 Enc : 2.3559e-03 	 AEnc : 1.5701e-03 	 MSE : 3.2093e+00
Epoch 87, 75% 	 Loss : 4.1305e+00 	 Res : 7.6703e-03 	 Enc : 2.1660e-03 	 AEnc : 1.6285e-03 	 MSE : 2.0002e+00
Training Epoch 87 : 	 Train : 4.38591e+00 	 Res : 1.05816e-02 	 Enc : 2.34808e-03 	 AE : 9.97203e-04 	 MSE : 4.13767e+00
Validation Epoch 87 : 	 Train : 4.08170e+00 	 Res : 8.00439e-03 	 Enc : 2.14605e-03 	 AE : 2.99891e-04 	 MSE : 7.68289e-01
Training Epoch 87 finished, took current epoch 162.23s, cumulative time 17596.14s
Current Learning rate : 0.001
Epoch 88, 25% 	 Loss : 4.0485e+00 	 Res : 7.0005e-03 	 Enc : 2.2441e-03 	 AEnc : 1.0276e-03 	 MSE : 1.5083e+00
Epoch 88, 50% 	 Loss : 4.2455e+00 	 Res : 7.6564e-03 	 Enc : 2.2213e-03 	 AEnc : 8.8918e-04 	 MSE : 2.1419e+00
Epoch 88, 75% 	 Loss : 4.4013e+00 	 Res : 9.7891e-03 	 Enc : 2.2523e-03 	 AEnc : 1.5793e-03 	 MSE : 4.1057e+00
Training Epoch 88 : 	 Train : 4.23158e+00 	 Res : 8.53933e-03 	 Enc : 2.22517e-03 	 AE : 1.02357e-03 	 MSE : 2.79214e+00
Validation Epoch 88 : 	 Train : 4.14351e+00 	 Res : 6.23625e-03 	 Enc : 2.12296e-03 	 AE : 6.25739e-05 	 MSE : 2.38004e+00
Training Epoch 88 finished, took current epoch 164.01s, cumulative time 17760.12s
Current Learning rate : 0.001
MODEL SAVED
Epoch 89, 25% 	 Loss : 4.4721e+00 	 Res : 1.2564e-02 	 Enc : 2.3799e-03 	 AEnc : 2.4274e-04 	 MSE : 5.8664e+00
Epoch 89, 50% 	 Loss : 4.1718e+00 	 Res : 8.8432e-03 	 Enc : 2.2179e-03 	 AEnc : 1.2206e-04 	 MSE : 2.8666e+00
Epoch 89, 75% 	 Loss : 4.2472e+00 	 Res : 7.6860e-03 	 Enc : 2.2685e-03 	 AEnc : 1.5960e-04 	 MSE : 2.2664e+00
Training Epoch 89 : 	 Train : 4.22534e+00 	 Res : 9.21378e-03 	 Enc : 2.27291e-03 	 AE : 2.13571e-04 	 MSE : 3.28904e+00
Validation Epoch 89 : 	 Train : 4.20873e+00 	 Res : 6.92420e-03 	 Enc : 1.98869e-03 	 AE : 2.03889e-04 	 MSE : 3.09925e+00
Training Epoch 89 finished, took current epoch 165.02s, cumulative time 17925.12s
Current Learning rate : 0.001
Epoch 90, 25% 	 Loss : 4.1785e+00 	 Res : 9.7796e-03 	 Enc : 2.1655e-03 	 AEnc : 2.3455e-04 	 MSE : 2.2414e+00
Epoch 90, 50% 	 Loss : 4.4425e+00 	 Res : 1.1265e-02 	 Enc : 2.2892e-03 	 AEnc : 6.8849e-04 	 MSE : 2.5595e+00
Epoch 90, 75% 	 Loss : 4.4566e+00 	 Res : 1.2823e-02 	 Enc : 2.2564e-03 	 AEnc : 2.3696e-04 	 MSE : 6.3328e+00
Training Epoch 90 : 	 Train : 4.37837e+00 	 Res : 1.17525e-02 	 Enc : 2.22964e-03 	 AE : 3.42190e-04 	 MSE : 3.97963e+00
Validation Epoch 90 : 	 Train : 4.66442e+00 	 Res : 1.43985e-02 	 Enc : 2.01684e-03 	 AE : 1.55307e-04 	 MSE : 6.98597e+00
Training Epoch 90 finished, took current epoch 164.85s, cumulative time 18089.95s
Current Learning rate : 0.001
Epoch 91, 25% 	 Loss : 4.5099e+00 	 Res : 1.3077e-02 	 Enc : 2.1706e-03 	 AEnc : 1.7455e-04 	 MSE : 5.2646e+00
Epoch 91, 50% 	 Loss : 4.6635e+00 	 Res : 1.6021e-02 	 Enc : 2.2999e-03 	 AEnc : 6.7197e-04 	 MSE : 6.8571e+00
Epoch 91, 75% 	 Loss : 4.1614e+00 	 Res : 8.3399e-03 	 Enc : 2.1102e-03 	 AEnc : 7.9564e-04 	 MSE : 1.7334e+00
Training Epoch 91 : 	 Train : 4.38006e+00 	 Res : 1.13195e-02 	 Enc : 2.20774e-03 	 AE : 6.98478e-04 	 MSE : 3.93426e+00
Validation Epoch 91 : 	 Train : 4.21600e+00 	 Res : 7.26930e-03 	 Enc : 2.21945e-03 	 AE : 7.94721e-04 	 MSE : 1.75749e+00
Training Epoch 91 finished, took current epoch 164.98s, cumulative time 18254.92s
Current Learning rate : 0.001
Epoch 92, 25% 	 Loss : 4.0731e+00 	 Res : 7.6719e-03 	 Enc : 2.1917e-03 	 AEnc : 6.3289e-04 	 MSE : 2.1045e+00
Epoch 92, 50% 	 Loss : 4.3704e+00 	 Res : 1.0502e-02 	 Enc : 2.2498e-03 	 AEnc : 1.9388e-04 	 MSE : 4.9526e+00
Epoch 92, 75% 	 Loss : 4.1945e+00 	 Res : 1.0318e-02 	 Enc : 2.2218e-03 	 AEnc : 1.7904e-04 	 MSE : 3.8643e+00
Training Epoch 92 : 	 Train : 4.23358e+00 	 Res : 9.29570e-03 	 Enc : 2.22034e-03 	 AE : 4.01783e-04 	 MSE : 3.28735e+00
Validation Epoch 92 : 	 Train : 4.21140e+00 	 Res : 1.19723e-02 	 Enc : 2.40237e-03 	 AE : 1.24963e-04 	 MSE : 2.59487e+00
Training Epoch 92 finished, took current epoch 161.64s, cumulative time 18416.54s
Current Learning rate : 0.001
Epoch 93, 25% 	 Loss : 4.0501e+00 	 Res : 8.3837e-03 	 Enc : 2.1334e-03 	 AEnc : 2.9397e-04 	 MSE : 2.0393e+00
Epoch 93, 50% 	 Loss : 4.5052e+00 	 Res : 1.2338e-02 	 Enc : 2.2901e-03 	 AEnc : 1.1500e-03 	 MSE : 4.1126e+00
Epoch 93, 75% 	 Loss : 4.4010e+00 	 Res : 1.1226e-02 	 Enc : 2.1549e-03 	 AEnc : 4.8668e-04 	 MSE : 3.7763e+00
Training Epoch 93 : 	 Train : 4.27690e+00 	 Res : 1.02261e-02 	 Enc : 2.17758e-03 	 AE : 5.30123e-04 	 MSE : 3.11670e+00
Validation Epoch 93 : 	 Train : 4.31987e+00 	 Res : 7.99212e-03 	 Enc : 1.79090e-03 	 AE : 3.12719e-04 	 MSE : 2.99459e+00
Training Epoch 93 finished, took current epoch 162.42s, cumulative time 18578.95s
Current Learning rate : 0.001
Epoch 94, 25% 	 Loss : 4.4237e+00 	 Res : 1.1035e-02 	 Enc : 2.2014e-03 	 AEnc : 1.2308e-03 	 MSE : 4.8132e+00
Epoch 94, 50% 	 Loss : 4.0719e+00 	 Res : 7.5499e-03 	 Enc : 2.1147e-03 	 AEnc : 5.6576e-04 	 MSE : 2.0042e+00
Epoch 94, 75% 	 Loss : 4.0247e+00 	 Res : 6.7977e-03 	 Enc : 2.1077e-03 	 AEnc : 7.8827e-04 	 MSE : 1.6641e+00
Training Epoch 94 : 	 Train : 4.17518e+00 	 Res : 8.37330e-03 	 Enc : 2.13717e-03 	 AE : 7.22515e-04 	 MSE : 2.65839e+00
Validation Epoch 94 : 	 Train : 4.21357e+00 	 Res : 1.28951e-02 	 Enc : 2.75272e-03 	 AE : 2.14038e-03 	 MSE : 2.47636e+00
Training Epoch 94 finished, took current epoch 163.62s, cumulative time 18742.55s
Current Learning rate : 0.001
Epoch 95, 25% 	 Loss : 4.2945e+00 	 Res : 1.2086e-02 	 Enc : 2.2974e-03 	 AEnc : 9.7149e-04 	 MSE : 4.9979e+00
Epoch 95, 50% 	 Loss : 4.7627e+00 	 Res : 1.5623e-02 	 Enc : 2.2676e-03 	 AEnc : 1.0115e-03 	 MSE : 7.7649e+00
Epoch 95, 75% 	 Loss : 4.2577e+00 	 Res : 8.2980e-03 	 Enc : 2.1151e-03 	 AEnc : 1.0014e-03 	 MSE : 2.6589e+00
Training Epoch 95 : 	 Train : 4.40346e+00 	 Res : 1.16776e-02 	 Enc : 2.20802e-03 	 AE : 8.12732e-04 	 MSE : 4.99953e+00
Validation Epoch 95 : 	 Train : 4.18805e+00 	 Res : 1.04110e-02 	 Enc : 1.93605e-03 	 AE : 3.49071e-04 	 MSE : 1.26167e+00
Training Epoch 95 finished, took current epoch 150.66s, cumulative time 18893.20s
Current Learning rate : 0.001
Epoch 96, 25% 	 Loss : 4.4606e+00 	 Res : 1.1703e-02 	 Enc : 2.1483e-03 	 AEnc : 1.9814e-04 	 MSE : 4.3747e+00
